"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","46"
"Male","48"
"Baraee",""
"Female","195"
"Male","208"
"Bin",""
"Female","319"
"Male","334"
"Brahman - Hill",""
"Female","156"
"Male","145"
"Brahman - Tarai",""
"Female","898"
"Male","940"
"Chamar/ Harijan/ Ram",""
"Female","818"
"Male","880"
"Dhanuk",""
"Female","1033"
"Male","1041"
"Dhobi",""
"Female","444"
"Male","524"
"Dhunia",""
"Female","65"
"Male","69"
"Dom",""
"Female","37"
"Male","38"
"Dusadh/ Pasawan/ Pasi",""
"Female","1946"
"Male","2053"
"Gaderi/Bhedihar",""
"Female","38"
"Male","38"
"Hajam/Thakur",""
"Female","358"
"Male","339"
"Halwai",""
"Female","140"
"Male","151"
"Kahar",""
"Female","47"
"Male","52"
"Kalwar",""
"Female","839"
"Male","814"
"Kanu",""
"Female","160"
"Male","153"
"Kathabaniyan",""
"Female","1359"
"Male","1465"
"Kayastha",""
"Female","99"
"Male","100"
"Kewat",""
"Female","154"
"Male","177"
"Khatwe",""
"Female","354"
"Male","367"
"Koiri/Kushwaha",""
"Female","3926"
"Male","4103"
"Kumhar",""
"Female","582"
"Male","631"
"Kurmi",""
"Female","1824"
"Male","1982"
"Lohar",""
"Female","486"
"Male","493"
"Mali",""
"Female","65"
"Male","72"
"Mallaha",""
"Female","460"
"Male","525"
"Marwadi",""
"Female","295"
"Male","317"
"Musalman",""
"Female","1746"
"Male","1877"
"Newar",""
"Female","29"
"Male","45"
"Nuniya",""
"Female","698"
"Male","750"
"Others",""
"Female","26"
"Male","12"
"Rai",""
"Female","6"
"Male","10"
"Rajput",""
"Female","87"
"Male","126"
"Sanyasi/Dasnami",""
"Female","153"
"Male","163"
"Sonar",""
"Female","196"
"Male","195"
"Sudhi",""
"Female","15"
"Male","19"
"Tatma/Tatwa",""
"Female","254"
"Male","265"
"Teli",""
"Female","789"
"Male","869"
"Terai Others",""
"Female","14"
"Male","10"
"Tharu",""
"Female","31"
"Male","30"
"Undefined Others",""
"Female","10"
"Male","9"
"Yadav",""
"Female","1942"
"Male","2109"
