"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","102"
"Male","98"
"Bangali",""
"Female","13"
"Male","13"
"Baraee",""
"Female","344"
"Male","350"
"Brahman - Hill",""
"Female","677"
"Male","608"
"Brahman - Tarai",""
"Female","111"
"Male","125"
"Chamar/ Harijan/ Ram",""
"Female","1234"
"Male","1343"
"Chhetri",""
"Female","517"
"Male","421"
"Damai/Dholi",""
"Female","147"
"Male","120"
"Dhandi",""
"Female","43"
"Male","41"
"Dhobi",""
"Female","1051"
"Male","1108"
"Dhunia",""
"Female","21"
"Male","28"
"Dusadh/ Pasawan/ Pasi",""
"Female","1297"
"Male","1348"
"Gaderi/Bhedihar",""
"Female","70"
"Male","69"
"Gurung",""
"Female","69"
"Male","46"
"Hajam/Thakur",""
"Female","232"
"Male","239"
"Halwai",""
"Female","263"
"Male","260"
"Kahar",""
"Female","1461"
"Male","1478"
"Kalwar",""
"Female","303"
"Male","292"
"Kami",""
"Female","598"
"Male","542"
"Kathabaniyan",""
"Female","136"
"Male","151"
"Kayastha",""
"Female","8"
"Male","10"
"Kewat",""
"Female","1276"
"Male","1356"
"Koiri/Kushwaha",""
"Female","78"
"Male","63"
"Kumal",""
"Female","260"
"Male","272"
"Kurmi",""
"Female","871"
"Male","876"
"Lodh",""
"Female","2110"
"Male","2210"
"Lohar",""
"Female","185"
"Male","213"
"Magar",""
"Female","1233"
"Male","1103"
"Majhi",""
"Female","21"
"Male","20"
"Mali",""
"Female","52"
"Male","39"
"Mallaha",""
"Female","531"
"Male","508"
"Marwadi",""
"Female","70"
"Male","66"
"Musahar",""
"Female","195"
"Male","176"
"Musalman",""
"Female","2668"
"Male","2548"
"Newar",""
"Female","116"
"Male","118"
"Others",""
"Female","37"
"Male","27"
"Pattharkatta/ Kushwadiya",""
"Female","22"
"Male","22"
"Rai",""
"Female","18"
"Male","17"
"Rajbhar",""
"Female","35"
"Male","38"
"Rajput",""
"Female","79"
"Male","77"
"Sanyasi/Dasnami",""
"Female","46"
"Male","43"
"Sarki",""
"Female","79"
"Male","58"
"Sherpa",""
"Female","13"
"Male","14"
"Sonar",""
"Female","8"
"Male","6"
"Sudhi",""
"Female","51"
"Male","49"
"Tamang",""
"Female","10"
"Male","9"
"Teli",""
"Female","583"
"Male","611"
"Terai Others",""
"Female","371"
"Male","395"
"Thakali",""
"Female","7"
"Male","9"
"Thakuri",""
"Female","45"
"Male","40"
"Tharu",""
"Female","1380"
"Male","1338"
"Yadav",""
"Female","2682"
"Male","2709"
"Yakkha",""
"Female","6"
"Male","10"
