"Population by Single Year of Age","Number"
"0",""
"Female","326"
"Male","314"
"1",""
"Female","306"
"Male","307"
"10",""
"Female","404"
"Male","399"
"11",""
"Female","375"
"Male","396"
"12",""
"Female","413"
"Male","454"
"13",""
"Female","416"
"Male","376"
"14",""
"Female","411"
"Male","377"
"15",""
"Female","370"
"Male","373"
"16",""
"Female","372"
"Male","314"
"17",""
"Female","396"
"Male","324"
"18",""
"Female","417"
"Male","363"
"19",""
"Female","295"
"Male","251"
"2",""
"Female","341"
"Male","370"
"20",""
"Female","348"
"Male","278"
"21",""
"Female","315"
"Male","263"
"22",""
"Female","349"
"Male","325"
"23",""
"Female","325"
"Male","277"
"24",""
"Female","347"
"Male","322"
"25",""
"Female","336"
"Male","289"
"26",""
"Female","300"
"Male","254"
"27",""
"Female","273"
"Male","268"
"28",""
"Female","306"
"Male","254"
"29",""
"Female","197"
"Male","203"
"3",""
"Female","327"
"Male","387"
"30",""
"Female","317"
"Male","256"
"31",""
"Female","195"
"Male","149"
"32",""
"Female","275"
"Male","229"
"33",""
"Female","186"
"Male","157"
"34",""
"Female","206"
"Male","159"
"35",""
"Female","270"
"Male","207"
"36",""
"Female","187"
"Male","151"
"37",""
"Female","172"
"Male","158"
"38",""
"Female","178"
"Male","158"
"39",""
"Female","160"
"Male","126"
"4",""
"Female","394"
"Male","404"
"40",""
"Female","238"
"Male","199"
"41",""
"Female","155"
"Male","105"
"42",""
"Female","194"
"Male","181"
"43",""
"Female","144"
"Male","125"
"44",""
"Female","132"
"Male","111"
"45",""
"Female","170"
"Male","129"
"46",""
"Female","134"
"Male","110"
"47",""
"Female","116"
"Male","81"
"48",""
"Female","133"
"Male","130"
"49",""
"Female","108"
"Male","90"
"5",""
"Female","407"
"Male","429"
"50",""
"Female","178"
"Male","164"
"51",""
"Female","76"
"Male","90"
"52",""
"Female","121"
"Male","117"
"53",""
"Female","86"
"Male","76"
"54",""
"Female","73"
"Male","69"
"55",""
"Female","107"
"Male","126"
"56",""
"Female","101"
"Male","85"
"57",""
"Female","83"
"Male","72"
"58",""
"Female","82"
"Male","81"
"59",""
"Female","72"
"Male","70"
"6",""
"Female","363"
"Male","395"
"60",""
"Female","140"
"Male","131"
"61",""
"Female","78"
"Male","90"
"62",""
"Female","71"
"Male","70"
"63",""
"Female","62"
"Male","58"
"64",""
"Female","54"
"Male","47"
"65",""
"Female","73"
"Male","76"
"66",""
"Female","43"
"Male","52"
"67",""
"Female","58"
"Male","50"
"68",""
"Female","64"
"Male","67"
"69",""
"Female","31"
"Male","42"
"7",""
"Female","450"
"Male","403"
"70",""
"Female","72"
"Male","73"
"71",""
"Female","21"
"Male","28"
"72",""
"Female","48"
"Male","44"
"73",""
"Female","19"
"Male","31"
"74",""
"Female","23"
"Male","25"
"75",""
"Female","28"
"Male","35"
"76",""
"Female","23"
"Male","35"
"77",""
"Female","18"
"Male","12"
"78",""
"Female","21"
"Male","17"
"79",""
"Female","13"
"Male","13"
"8",""
"Female","402"
"Male","427"
"80",""
"Female","17"
"Male","20"
"81",""
"Female","8"
"Male","9"
"82",""
"Female","8"
"Male","11"
"83",""
"Female","11"
"Male","5"
"84",""
"Female","14"
"Male","8"
"85",""
"Female","41"
"Male","33"
"9",""
"Female","384"
"Male","371"
