"Population by Single Year of Age","Number"
"0",""
"Female","306"
"Male","321"
"1",""
"Female","282"
"Male","319"
"10",""
"Female","462"
"Male","492"
"11",""
"Female","419"
"Male","377"
"12",""
"Female","512"
"Male","484"
"13",""
"Female","459"
"Male","446"
"14",""
"Female","471"
"Male","486"
"15",""
"Female","429"
"Male","424"
"16",""
"Female","453"
"Male","413"
"17",""
"Female","467"
"Male","438"
"18",""
"Female","461"
"Male","448"
"19",""
"Female","315"
"Male","276"
"2",""
"Female","347"
"Male","332"
"20",""
"Female","426"
"Male","291"
"21",""
"Female","335"
"Male","202"
"22",""
"Female","446"
"Male","263"
"23",""
"Female","375"
"Male","187"
"24",""
"Female","339"
"Male","196"
"25",""
"Female","481"
"Male","244"
"26",""
"Female","346"
"Male","172"
"27",""
"Female","405"
"Male","216"
"28",""
"Female","387"
"Male","200"
"29",""
"Female","220"
"Male","152"
"3",""
"Female","290"
"Male","309"
"30",""
"Female","521"
"Male","303"
"31",""
"Female","213"
"Male","168"
"32",""
"Female","324"
"Male","219"
"33",""
"Female","220"
"Male","164"
"34",""
"Female","216"
"Male","152"
"35",""
"Female","525"
"Male","333"
"36",""
"Female","200"
"Male","177"
"37",""
"Female","188"
"Male","130"
"38",""
"Female","234"
"Male","180"
"39",""
"Female","174"
"Male","123"
"4",""
"Female","342"
"Male","344"
"40",""
"Female","437"
"Male","330"
"41",""
"Female","178"
"Male","139"
"42",""
"Female","238"
"Male","217"
"43",""
"Female","199"
"Male","127"
"44",""
"Female","155"
"Male","127"
"45",""
"Female","353"
"Male","309"
"46",""
"Female","179"
"Male","137"
"47",""
"Female","170"
"Male","132"
"48",""
"Female","176"
"Male","176"
"49",""
"Female","150"
"Male","110"
"5",""
"Female","374"
"Male","422"
"50",""
"Female","346"
"Male","308"
"51",""
"Female","148"
"Male","133"
"52",""
"Female","197"
"Male","181"
"53",""
"Female","149"
"Male","115"
"54",""
"Female","147"
"Male","130"
"55",""
"Female","248"
"Male","251"
"56",""
"Female","154"
"Male","162"
"57",""
"Female","113"
"Male","141"
"58",""
"Female","142"
"Male","141"
"59",""
"Female","109"
"Male","91"
"6",""
"Female","368"
"Male","375"
"60",""
"Female","290"
"Male","266"
"61",""
"Female","128"
"Male","106"
"62",""
"Female","112"
"Male","105"
"63",""
"Female","107"
"Male","128"
"64",""
"Female","97"
"Male","78"
"65",""
"Female","205"
"Male","181"
"66",""
"Female","70"
"Male","85"
"67",""
"Female","90"
"Male","115"
"68",""
"Female","84"
"Male","99"
"69",""
"Female","53"
"Male","71"
"7",""
"Female","409"
"Male","436"
"70",""
"Female","151"
"Male","130"
"71",""
"Female","46"
"Male","41"
"72",""
"Female","54"
"Male","78"
"73",""
"Female","39"
"Male","43"
"74",""
"Female","45"
"Male","43"
"75",""
"Female","92"
"Male","63"
"76",""
"Female","35"
"Male","34"
"77",""
"Female","51"
"Male","49"
"78",""
"Female","51"
"Male","44"
"79",""
"Female","15"
"Male","25"
"8",""
"Female","411"
"Male","466"
"80",""
"Female","42"
"Male","51"
"81",""
"Female","17"
"Male","22"
"82",""
"Female","23"
"Male","23"
"83",""
"Female","21"
"Male","19"
"84",""
"Female","16"
"Male","12"
"85",""
"Female","109"
"Male","71"
"9",""
"Female","363"
"Male","376"
