"Population by Mother tongue","Number"
"Avadhi",""
"Female","166"
"Male","183"
"","349"
"Bhojpuri",""
"Female","4176"
"Male","4241"
"","8417"
"Chhantyal",""
"Female","17"
"Male","14"
"","31"
"Doteli",""
"Female","19"
"Male","18"
"","37"
"Gurung",""
"Female","1640"
"Male","1250"
"","2890"
"Hindi",""
"Female","139"
"Male","199"
"","338"
"Kham",""
"Female","19"
"Male","19"
"","38"
"Kumal",""
"Female","15"
"Male","19"
"","34"
"Limbu",""
"Female","10"
"Male","17"
"","27"
"Magar",""
"Female","4590"
"Male","3684"
"","8274"
"Maithili",""
"Female","893"
"Male","997"
"","1890"
"Nepali",""
"Female","32876"
"Male","28457"
"","61333"
"Newar",""
"Female","504"
"Male","466"
"","970"
"Not Reported",""
"Female","37"
"Male","59"
"","96"
"Others",""
"Female","34"
"Male","36"
"","70"
"Rai",""
"Female","10"
"Male","7"
"","17"
"Santhali",""
"Female","13"
"Male","20"
"","33"
"Sherpa",""
"Female","6"
"Male","5"
"","11"
"Sign Language",""
"Female","5"
"Male","10"
"","15"
"Tamang",""
"Female","35"
"Male","27"
"","62"
"Tharu",""
"Female","7656"
"Male","7332"
"","14988"
"Urdu",""
"Female","111"
"Male","118"
"","229"
