"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","6"
"Male","20"
"","26"
"Badi",""
"Female","175"
"Male","130"
"","305"
"Bangali",""
"Female","5"
"Male","10"
"","15"
"Baraee",""
"Female","10"
"Male","12"
"","22"
"Bote",""
"Female","9"
"Male","6"
"","15"
"Brahman - Hill",""
"Female","16314"
"Male","14189"
"","30503"
"Brahman - Tarai",""
"Female","22"
"Male","27"
"","49"
"Brahmu/ Baramo",""
"Female","11"
"Male","14"
"","25"
"Chamar/ Harijan/ Ram",""
"Female","342"
"Male","349"
"","691"
"Chhantyal/Chhantel",""
"Female","44"
"Male","30"
"","74"
"Chhetri",""
"Female","5681"
"Male","4762"
"","10443"
"Dalit Others",""
"Female","21"
"Male","20"
"","41"
"Damai/Dholi",""
"Female","837"
"Male","787"
"","1624"
"Darai",""
"Female","36"
"Male","29"
"","65"
"Dev",""
"Female","7"
"Male","5"
"","12"
"Dhandi",""
"Female","16"
"Male","16"
"","32"
"Dhanuk",""
"Female","6"
"Male","12"
"","18"
"Dhobi",""
"Female","36"
"Male","53"
"","89"
"Dom",""
"Female","7"
"Male","6"
"","13"
"Dusadh/ Pasawan/ Pasi",""
"Female","38"
"Male","61"
"","99"
"Gaderi/Bhedihar",""
"Female","115"
"Male","128"
"","243"
"Ghale",""
"Female","20"
"Male","9"
"","29"
"Gharti/Bhujel",""
"Female","39"
"Male","35"
"","74"
"Gurung",""
"Female","2317"
"Male","1811"
"","4128"
"Hajam/Thakur",""
"Female","94"
"Male","95"
"","189"
"Halwai",""
"Female","147"
"Male","168"
"","315"
"Kahar",""
"Female","102"
"Male","122"
"","224"
"Kalwar",""
"Female","10"
"Male","8"
"","18"
"Kami",""
"Female","1716"
"Male","1515"
"","3231"
"Kanu",""
"Female","14"
"Male","14"
"","28"
"Kathabaniyan",""
"Female","388"
"Male","410"
"","798"
"Kayastha",""
"Female","10"
"Male","14"
"","24"
"Kewat",""
"Female","649"
"Male","644"
"","1293"
"Khatwe",""
"Female","11"
"Male","13"
"","24"
"Khawas",""
"Female","23"
"Male","21"
"","44"
"Koiri/Kushwaha",""
"Female","98"
"Male","114"
"","212"
"Kumal",""
"Female","462"
"Male","414"
"","876"
"Kumhar",""
"Female","13"
"Male","10"
"","23"
"Kurmi",""
"Female","37"
"Male","67"
"","104"
"Limbu",""
"Female","17"
"Male","27"
"","44"
"Lodh",""
"Female","122"
"Male","130"
"","252"
"Lohar",""
"Female","28"
"Male","25"
"","53"
"Magar",""
"Female","8938"
"Male","7337"
"","16275"
"Majhi",""
"Female","48"
"Male","54"
"","102"
"Mali",""
"Female","16"
"Male","16"
"","32"
"Mallaha",""
"Female","199"
"Male","222"
"","421"
"Marwadi",""
"Female","36"
"Male","33"
"","69"
"Musahar",""
"Female","217"
"Male","227"
"","444"
"Musalman",""
"Female","368"
"Male","417"
"","785"
"Newar",""
"Female","877"
"Male","785"
"","1662"
"Others",""
"Female","40"
"Male","31"
"","71"
"Rai",""
"Female","60"
"Male","52"
"","112"
"Rajbhar",""
"Female","53"
"Male","67"
"","120"
"Rajput",""
"Female","2"
"Male","13"
"","15"
"Sanyasi/Dasnami",""
"Female","539"
"Male","508"
"","1047"
"Sarki",""
"Female","376"
"Male","349"
"","725"
"Satar/ Santhal",""
"Female","13"
"Male","21"
"","34"
"Sherpa",""
"Female","7"
"Male","9"
"","16"
"Tamang",""
"Female","80"
"Male","63"
"","143"
"Teli",""
"Female","125"
"Male","148"
"","273"
"Terai Others",""
"Female","192"
"Male","193"
"","385"
"Thakali",""
"Female","38"
"Male","30"
"","68"
"Thakuri",""
"Female","660"
"Male","571"
"","1231"
"Tharu",""
"Female","9100"
"Male","8724"
"","17824"
"Yadav",""
"Female","932"
"Male","976"
"","1908"
