"Population by Single Year of Age","Number"
"0",""
"Female","329"
"Male","302"
"1",""
"Female","222"
"Male","229"
"10",""
"Female","544"
"Male","599"
"11",""
"Female","253"
"Male","287"
"12",""
"Female","509"
"Male","504"
"13",""
"Female","369"
"Male","334"
"14",""
"Female","454"
"Male","377"
"15",""
"Female","415"
"Male","368"
"16",""
"Female","464"
"Male","415"
"17",""
"Female","316"
"Male","294"
"18",""
"Female","445"
"Male","471"
"19",""
"Female","220"
"Male","186"
"2",""
"Female","317"
"Male","337"
"20",""
"Female","503"
"Male","400"
"21",""
"Female","216"
"Male","166"
"22",""
"Female","455"
"Male","339"
"23",""
"Female","256"
"Male","184"
"24",""
"Female","298"
"Male","218"
"25",""
"Female","540"
"Male","466"
"26",""
"Female","291"
"Male","203"
"27",""
"Female","236"
"Male","209"
"28",""
"Female","420"
"Male","336"
"29",""
"Female","124"
"Male","104"
"3",""
"Female","380"
"Male","379"
"30",""
"Female","654"
"Male","508"
"31",""
"Female","90"
"Male","105"
"32",""
"Female","348"
"Male","316"
"33",""
"Female","164"
"Male","98"
"34",""
"Female","168"
"Male","130"
"35",""
"Female","559"
"Male","575"
"36",""
"Female","169"
"Male","164"
"37",""
"Female","123"
"Male","119"
"38",""
"Female","299"
"Male","231"
"39",""
"Female","68"
"Male","89"
"4",""
"Female","380"
"Male","362"
"40",""
"Female","538"
"Male","561"
"41",""
"Female","72"
"Male","80"
"42",""
"Female","187"
"Male","212"
"43",""
"Female","108"
"Male","74"
"44",""
"Female","115"
"Male","81"
"45",""
"Female","389"
"Male","427"
"46",""
"Female","96"
"Male","96"
"47",""
"Female","67"
"Male","94"
"48",""
"Female","188"
"Male","149"
"49",""
"Female","62"
"Male","45"
"5",""
"Female","443"
"Male","442"
"50",""
"Female","395"
"Male","398"
"51",""
"Female","65"
"Male","72"
"52",""
"Female","109"
"Male","145"
"53",""
"Female","82"
"Male","70"
"54",""
"Female","68"
"Male","55"
"55",""
"Female","269"
"Male","322"
"56",""
"Female","66"
"Male","69"
"57",""
"Female","48"
"Male","54"
"58",""
"Female","140"
"Male","85"
"59",""
"Female","39"
"Male","44"
"6",""
"Female","347"
"Male","367"
"60",""
"Female","327"
"Male","350"
"61",""
"Female","28"
"Male","48"
"62",""
"Female","82"
"Male","81"
"63",""
"Female","56"
"Male","28"
"64",""
"Female","27"
"Male","38"
"65",""
"Female","206"
"Male","211"
"66",""
"Female","28"
"Male","28"
"67",""
"Female","28"
"Male","34"
"68",""
"Female","50"
"Male","77"
"69",""
"Female","13"
"Male","21"
"7",""
"Female","407"
"Male","441"
"70",""
"Female","160"
"Male","153"
"71",""
"Female","19"
"Male","14"
"72",""
"Female","22"
"Male","39"
"73",""
"Female","11"
"Male","11"
"74",""
"Female","17"
"Male","9"
"75",""
"Female","73"
"Male","61"
"76",""
"Female","4"
"Male","9"
"77",""
"Female","3"
"Male","6"
"78",""
"Female","5"
"Male","11"
"79",""
"Female","3"
"Male","4"
"8",""
"Female","477"
"Male","491"
"80",""
"Female","48"
"Male","39"
"81",""
"Female","2"
"Male","1"
"82",""
"Female","1"
"Male","2"
"83",""
"Female","1"
"Male","3"
"84",""
"Female","1"
"Male","2"
"85",""
"Female","46"
"Male","41"
"9",""
"Female","285"
"Male","332"
