"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","10"
"Male","7"
"Badhaee",""
"Female","7"
"Male","7"
"Badi",""
"Female","5"
"Male","6"
"Bangali",""
"Female","168"
"Male","191"
"Bantaba",""
"Female","42"
"Male","44"
"Bantar/Sardar",""
"Female","45"
"Male","55"
"Baraee",""
"Female","21"
"Male","17"
"Bhote",""
"Female","18"
"Male","19"
"Brahman - Hill",""
"Female","13205"
"Male","11719"
"Brahman - Tarai",""
"Female","121"
"Male","123"
"Chamar/ Harijan/ Ram",""
"Female","25"
"Male","29"
"Chamling",""
"Female","82"
"Male","75"
"Chepang /Praja",""
"Female","6"
"Male","5"
"Chhetri",""
"Female","11145"
"Male","9669"
"Dalit Others",""
"Female","117"
"Male","87"
"Damai/Dholi",""
"Female","1174"
"Male","1056"
"Danuwar",""
"Female","379"
"Male","356"
"Dhanuk",""
"Female","113"
"Male","103"
"Dhimal",""
"Female","790"
"Male","714"
"Dhobi",""
"Female","32"
"Male","34"
"Dom",""
"Female","64"
"Male","61"
"Dusadh/ Pasawan/ Pasi",""
"Female","23"
"Male","31"
"Foreigner",""
"Female","6"
"Male","7"
"Gaderi/Bhedihar",""
"Female","15"
"Male","12"
"Gangai",""
"Female","20"
"Male","22"
"Ghale",""
"Female","8"
"Male","7"
"Gharti/Bhujel",""
"Female","589"
"Male","583"
"Gurung",""
"Female","592"
"Male","497"
"Hajam/Thakur",""
"Female","100"
"Male","121"
"Halkhor",""
"Female","13"
"Male","11"
"Halwai",""
"Female","69"
"Male","86"
"Janajati Others",""
"Female","118"
"Male","100"
"Jhangad/ Dhagar",""
"Female","352"
"Male","347"
"Kahar",""
"Female","3"
"Male","8"
"Kalwar",""
"Female","81"
"Male","103"
"Kamar",""
"Female","13"
"Male","18"
"Kami",""
"Female","2117"
"Male","1780"
"Kanu",""
"Female","28"
"Male","33"
"Kathabaniyan",""
"Female","251"
"Male","303"
"Kayastha",""
"Female","68"
"Male","77"
"Kewat",""
"Female","55"
"Male","46"
"Khawas",""
"Female","53"
"Male","51"
"Kisan",""
"Female","434"
"Male","456"
"Koiri/Kushwaha",""
"Female","17"
"Male","25"
"Kulung",""
"Female","45"
"Male","24"
"Kumal",""
"Female","56"
"Male","52"
"Kumhar",""
"Female","5"
"Male","6"
"Kurmi",""
"Female","19"
"Male","24"
"Limbu",""
"Female","2819"
"Male","2388"
"Lohar",""
"Female","12"
"Male","10"
"Magar",""
"Female","2321"
"Male","2054"
"Majhi",""
"Female","168"
"Male","162"
"Mallaha",""
"Female","113"
"Male","130"
"Marwadi",""
"Female","513"
"Male","567"
"Meche",""
"Female","1151"
"Male","964"
"Munda",""
"Female","182"
"Male","176"
"Musahar",""
"Female","63"
"Male","54"
"Musalman",""
"Female","673"
"Male","737"
"Newar",""
"Female","2583"
"Male","2303"
"Others",""
"Female","50"
"Male","47"
"Pattharkatta/ Kushwadiya",""
"Female","31"
"Male","33"
"Punjabi/Sikh",""
"Female","15"
"Male","8"
"Rai",""
"Female","3012"
"Male","2633"
"Rajbansi",""
"Female","5076"
"Male","4817"
"Rajput",""
"Female","45"
"Male","39"
"Raute",""
"Female","6"
"Male","10"
"Samgpang",""
"Female","43"
"Male","29"
"Sanyasi/Dasnami",""
"Female","1191"
"Male","984"
"Sarbaria",""
"Female","8"
"Male","7"
"Sarki",""
"Female","438"
"Male","414"
"Satar/ Santhal",""
"Female","747"
"Male","740"
"Sherpa",""
"Female","223"
"Male","208"
"Sonar",""
"Female","82"
"Male","62"
"Sudhi",""
"Female","38"
"Male","35"
"Sunuwar",""
"Female","145"
"Male","135"
"Tajpuriya",""
"Female","12"
"Male","17"
"Tamang",""
"Female","2535"
"Male","2255"
"Tatma/Tatwa",""
"Female","13"
"Male","17"
"Teli",""
"Female","163"
"Male","190"
"Terai Others",""
"Female","378"
"Male","409"
"Thakali",""
"Female","6"
"Male","5"
"Thakuri",""
"Female","95"
"Male","68"
"Thami",""
"Female","39"
"Male","41"
"Tharu",""
"Female","629"
"Male","620"
"Thulung",""
"Female","19"
"Male","16"
"Undefined Others",""
"Female","200"
"Male","189"
"Yadav",""
"Female","144"
"Male","168"
"Yakkha",""
"Female","34"
"Male","42"
"Yamphu",""
"Female","7"
"Male","6"
