"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","54"
"Male","44"
"Brahman - Hill",""
"Female","4851"
"Male","3799"
"Chhantyal/Chhantel",""
"Female","5"
"Male","6"
"Chhetri",""
"Female","3352"
"Male","2650"
"Dalit Others",""
"Female","75"
"Male","50"
"Damai/Dholi",""
"Female","938"
"Male","771"
"Gaine",""
"Female","6"
"Male","7"
"Ghale",""
"Female","7"
"Male","7"
"Gharti/Bhujel",""
"Female","759"
"Male","580"
"Gurung",""
"Female","3751"
"Male","2778"
"Hajam/Thakur",""
"Female","5"
"Male","18"
"Halwai",""
"Female","4"
"Male","10"
"Kahar",""
"Female","7"
"Male","6"
"Kalwar",""
"Female","6"
"Male","6"
"Kami",""
"Female","2893"
"Male","2115"
"Kathabaniyan",""
"Female","13"
"Male","8"
"Kumal",""
"Female","929"
"Male","740"
"Kurmi",""
"Female","5"
"Male","8"
"Lhopa",""
"Female","28"
"Male","29"
"Limbu",""
"Female","11"
"Male","5"
"Magar",""
"Female","4911"
"Male","3821"
"Musalman",""
"Female","394"
"Male","445"
"Newar",""
"Female","1740"
"Male","1455"
"Others",""
"Female","43"
"Male","58"
"Rai",""
"Female","137"
"Male","148"
"Sanyasi/Dasnami",""
"Female","198"
"Male","154"
"Sarki",""
"Female","693"
"Male","525"
"Sunuwar",""
"Female","58"
"Male","45"
"Tamang",""
"Female","219"
"Male","179"
"Teli",""
"Female","9"
"Male","9"
"Terai Others",""
"Female","10"
"Male","12"
"Thakali",""
"Female","29"
"Male","23"
"Thakuri",""
"Female","927"
"Male","686"
"Tharu",""
"Female","48"
"Male","68"
"Yadav",""
"Female","49"
"Male","27"
