"Population by Single Year of Age","Number"
"0",""
"Female","424"
"Male","476"
"1",""
"Female","353"
"Male","359"
"10",""
"Female","1002"
"Male","1058"
"11",""
"Female","318"
"Male","311"
"12",""
"Female","731"
"Male","795"
"13",""
"Female","342"
"Male","385"
"14",""
"Female","490"
"Male","535"
"15",""
"Female","433"
"Male","525"
"16",""
"Female","478"
"Male","608"
"17",""
"Female","248"
"Male","310"
"18",""
"Female","467"
"Male","676"
"19",""
"Female","154"
"Male","214"
"2",""
"Female","564"
"Male","602"
"20",""
"Female","567"
"Male","634"
"21",""
"Female","144"
"Male","185"
"22",""
"Female","419"
"Male","417"
"23",""
"Female","288"
"Male","211"
"24",""
"Female","270"
"Male","278"
"25",""
"Female","590"
"Male","794"
"26",""
"Female","255"
"Male","235"
"27",""
"Female","179"
"Male","203"
"28",""
"Female","569"
"Male","410"
"29",""
"Female","78"
"Male","127"
"3",""
"Female","584"
"Male","586"
"30",""
"Female","714"
"Male","874"
"31",""
"Female","92"
"Male","80"
"32",""
"Female","396"
"Male","285"
"33",""
"Female","212"
"Male","134"
"34",""
"Female","165"
"Male","117"
"35",""
"Female","657"
"Male","871"
"36",""
"Female","176"
"Male","192"
"37",""
"Female","93"
"Male","108"
"38",""
"Female","360"
"Male","260"
"39",""
"Female","62"
"Male","60"
"4",""
"Female","619"
"Male","634"
"40",""
"Female","613"
"Male","842"
"41",""
"Female","58"
"Male","75"
"42",""
"Female","231"
"Male","191"
"43",""
"Female","137"
"Male","60"
"44",""
"Female","86"
"Male","67"
"45",""
"Female","433"
"Male","681"
"46",""
"Female","79"
"Male","74"
"47",""
"Female","57"
"Male","75"
"48",""
"Female","215"
"Male","162"
"49",""
"Female","32"
"Male","26"
"5",""
"Female","701"
"Male","786"
"50",""
"Female","388"
"Male","565"
"51",""
"Female","41"
"Male","50"
"52",""
"Female","114"
"Male","112"
"53",""
"Female","58"
"Male","51"
"54",""
"Female","59"
"Male","61"
"55",""
"Female","322"
"Male","392"
"56",""
"Female","63"
"Male","85"
"57",""
"Female","32"
"Male","66"
"58",""
"Female","150"
"Male","100"
"59",""
"Female","33"
"Male","42"
"6",""
"Female","654"
"Male","684"
"60",""
"Female","399"
"Male","420"
"61",""
"Female","27"
"Male","44"
"62",""
"Female","92"
"Male","116"
"63",""
"Female","68"
"Male","31"
"64",""
"Female","46"
"Male","35"
"65",""
"Female","332"
"Male","338"
"66",""
"Female","32"
"Male","46"
"67",""
"Female","22"
"Male","31"
"68",""
"Female","86"
"Male","78"
"69",""
"Female","22"
"Male","26"
"7",""
"Female","532"
"Male","555"
"70",""
"Female","267"
"Male","304"
"71",""
"Female","37"
"Male","23"
"72",""
"Female","52"
"Male","72"
"73",""
"Female","25"
"Male","26"
"74",""
"Female","11"
"Male","15"
"75",""
"Female","136"
"Male","162"
"76",""
"Female","8"
"Male","21"
"77",""
"Female","6"
"Male","11"
"78",""
"Female","23"
"Male","24"
"79",""
"Female","3"
"Male","10"
"8",""
"Female","807"
"Male","917"
"80",""
"Female","69"
"Male","74"
"81",""
"Female","1"
"Male","3"
"82",""
"Female","8"
"Male","6"
"83",""
"Female","0"
"Male","7"
"84",""
"Female","1"
"Male","3"
"85",""
"Female","67"
"Male","52"
"9",""
"Female","319"
"Male","401"
