"Population by Single Year of Age","Number"
"0",""
"Female","168"
"Male","216"
"1",""
"Female","156"
"Male","198"
"10",""
"Female","321"
"Male","304"
"11",""
"Female","262"
"Male","264"
"12",""
"Female","327"
"Male","347"
"13",""
"Female","322"
"Male","307"
"14",""
"Female","309"
"Male","314"
"15",""
"Female","332"
"Male","310"
"16",""
"Female","334"
"Male","355"
"17",""
"Female","280"
"Male","299"
"18",""
"Female","308"
"Male","281"
"19",""
"Female","258"
"Male","183"
"2",""
"Female","203"
"Male","211"
"20",""
"Female","234"
"Male","175"
"21",""
"Female","239"
"Male","158"
"22",""
"Female","233"
"Male","162"
"23",""
"Female","213"
"Male","126"
"24",""
"Female","216"
"Male","120"
"25",""
"Female","264"
"Male","118"
"26",""
"Female","192"
"Male","122"
"27",""
"Female","200"
"Male","117"
"28",""
"Female","214"
"Male","132"
"29",""
"Female","137"
"Male","89"
"3",""
"Female","196"
"Male","194"
"30",""
"Female","279"
"Male","139"
"31",""
"Female","107"
"Male","79"
"32",""
"Female","189"
"Male","90"
"33",""
"Female","127"
"Male","83"
"34",""
"Female","133"
"Male","96"
"35",""
"Female","305"
"Male","142"
"36",""
"Female","149"
"Male","114"
"37",""
"Female","116"
"Male","72"
"38",""
"Female","173"
"Male","95"
"39",""
"Female","125"
"Male","56"
"4",""
"Female","220"
"Male","236"
"40",""
"Female","287"
"Male","156"
"41",""
"Female","105"
"Male","70"
"42",""
"Female","150"
"Male","119"
"43",""
"Female","106"
"Male","77"
"44",""
"Female","87"
"Male","72"
"45",""
"Female","234"
"Male","159"
"46",""
"Female","92"
"Male","83"
"47",""
"Female","78"
"Male","59"
"48",""
"Female","165"
"Male","122"
"49",""
"Female","87"
"Male","57"
"5",""
"Female","204"
"Male","233"
"50",""
"Female","224"
"Male","139"
"51",""
"Female","74"
"Male","64"
"52",""
"Female","117"
"Male","126"
"53",""
"Female","103"
"Male","94"
"54",""
"Female","74"
"Male","80"
"55",""
"Female","141"
"Male","107"
"56",""
"Female","92"
"Male","92"
"57",""
"Female","70"
"Male","68"
"58",""
"Female","98"
"Male","77"
"59",""
"Female","66"
"Male","64"
"6",""
"Female","218"
"Male","223"
"60",""
"Female","169"
"Male","155"
"61",""
"Female","81"
"Male","69"
"62",""
"Female","81"
"Male","80"
"63",""
"Female","69"
"Male","64"
"64",""
"Female","54"
"Male","55"
"65",""
"Female","129"
"Male","91"
"66",""
"Female","51"
"Male","36"
"67",""
"Female","55"
"Male","51"
"68",""
"Female","74"
"Male","97"
"69",""
"Female","40"
"Male","39"
"7",""
"Female","223"
"Male","235"
"70",""
"Female","110"
"Male","87"
"71",""
"Female","43"
"Male","54"
"72",""
"Female","63"
"Male","70"
"73",""
"Female","32"
"Male","45"
"74",""
"Female","35"
"Male","25"
"75",""
"Female","56"
"Male","45"
"76",""
"Female","34"
"Male","31"
"77",""
"Female","25"
"Male","29"
"78",""
"Female","34"
"Male","49"
"79",""
"Female","19"
"Male","21"
"8",""
"Female","269"
"Male","238"
"80",""
"Female","42"
"Male","39"
"81",""
"Female","16"
"Male","20"
"82",""
"Female","16"
"Male","20"
"83",""
"Female","15"
"Male","17"
"84",""
"Female","20"
"Male","19"
"85",""
"Female","43"
"Male","56"
"9",""
"Female","226"
"Male","246"
