"Population by Caste Ethinicity","Number"
"Badi",""
"Female","9"
"Male","7"
"","16"
"Bangali",""
"Female","16"
"Male","16"
"","32"
"Bantaba",""
"Female","7"
"Male","10"
"","17"
"Bantar/Sardar",""
"Female","3"
"Male","14"
"","17"
"Brahman - Hill",""
"Female","4079"
"Male","4294"
"","8373"
"Brahman - Tarai",""
"Female","19"
"Male","33"
"","52"
"Chamar/ Harijan/ Ram",""
"Female","8"
"Male","11"
"","19"
"Chamling",""
"Female","32"
"Male","25"
"","57"
"Chhetri",""
"Female","9065"
"Male","8770"
"","17835"
"Dalit Others",""
"Female","125"
"Male","112"
"","237"
"Damai/Dholi",""
"Female","236"
"Male","205"
"","441"
"Danuwar",""
"Female","23"
"Male","38"
"","61"
"Darai",""
"Female","5"
"Male","7"
"","12"
"Dhanuk",""
"Female","20"
"Male","51"
"","71"
"Dhimal",""
"Female","9"
"Male","15"
"","24"
"Ghale",""
"Female","20"
"Male","15"
"","35"
"Gharti/Bhujel",""
"Female","136"
"Male","129"
"","265"
"Gurung",""
"Female","165"
"Male","150"
"","315"
"Hajam/Thakur",""
"Female","24"
"Male","54"
"","78"
"Halwai",""
"Female","9"
"Male","13"
"","22"
"Jhangad/ Dhagar",""
"Female","2"
"Male","9"
"","11"
"Kalwar",""
"Female","33"
"Male","38"
"","71"
"Kami",""
"Female","400"
"Male","441"
"","841"
"Kathabaniyan",""
"Female","17"
"Male","22"
"","39"
"Kayastha",""
"Female","27"
"Male","23"
"","50"
"Kewat",""
"Female","5"
"Male","9"
"","14"
"Koiri/Kushwaha",""
"Female","19"
"Male","32"
"","51"
"Kumal",""
"Female","14"
"Male","17"
"","31"
"Kurmi",""
"Female","3"
"Male","8"
"","11"
"Limbu",""
"Female","192"
"Male","198"
"","390"
"Lohar",""
"Female","32"
"Male","77"
"","109"
"Magar",""
"Female","1471"
"Male","1434"
"","2905"
"Majhi",""
"Female","55"
"Male","53"
"","108"
"Mallaha",""
"Female","4"
"Male","8"
"","12"
"Marwadi",""
"Female","14"
"Male","16"
"","30"
"Musalman",""
"Female","158"
"Male","242"
"","400"
"Newar",""
"Female","9979"
"Male","9322"
"","19301"
"Others",""
"Female","58"
"Male","101"
"","159"
"Pahari",""
"Female","7"
"Male","4"
"","11"
"Punjabi/Sikh",""
"Female","8"
"Male","6"
"","14"
"Rai",""
"Female","767"
"Male","741"
"","1508"
"Rajbansi",""
"Female","20"
"Male","33"
"","53"
"Rajput",""
"Female","12"
"Male","15"
"","27"
"Sanyasi/Dasnami",""
"Female","139"
"Male","151"
"","290"
"Sarki",""
"Female","313"
"Male","264"
"","577"
"Sherpa",""
"Female","51"
"Male","40"
"","91"
"Sudhi",""
"Female","13"
"Male","27"
"","40"
"Sunuwar",""
"Female","54"
"Male","60"
"","114"
"Tamang",""
"Female","2424"
"Male","2506"
"","4930"
"Tatma/Tatwa",""
"Female","4"
"Male","9"
"","13"
"Teli",""
"Female","76"
"Male","116"
"","192"
"Terai Others",""
"Female","61"
"Male","132"
"","193"
"Thakuri",""
"Female","196"
"Male","211"
"","407"
"Thami",""
"Female","16"
"Male","26"
"","42"
"Tharu",""
"Female","358"
"Male","542"
"","900"
"Thulung",""
"Female","13"
"Male","13"
"","26"
"Yadav",""
"Female","67"
"Male","147"
"","214"
"Yamphu",""
"Female","9"
"Male","9"
"","18"
