"Population by Single Year of Age","Number"
"0",""
"Female","202"
"Male","196"
"1",""
"Female","186"
"Male","199"
"10",""
"Female","388"
"Male","420"
"11",""
"Female","288"
"Male","298"
"12",""
"Female","414"
"Male","423"
"13",""
"Female","331"
"Male","334"
"14",""
"Female","346"
"Male","320"
"15",""
"Female","366"
"Male","360"
"16",""
"Female","348"
"Male","360"
"17",""
"Female","328"
"Male","310"
"18",""
"Female","348"
"Male","314"
"19",""
"Female","212"
"Male","188"
"2",""
"Female","204"
"Male","252"
"20",""
"Female","317"
"Male","240"
"21",""
"Female","214"
"Male","172"
"22",""
"Female","248"
"Male","244"
"23",""
"Female","218"
"Male","177"
"24",""
"Female","230"
"Male","193"
"25",""
"Female","287"
"Male","218"
"26",""
"Female","200"
"Male","171"
"27",""
"Female","185"
"Male","141"
"28",""
"Female","239"
"Male","207"
"29",""
"Female","137"
"Male","93"
"3",""
"Female","232"
"Male","219"
"30",""
"Female","269"
"Male","241"
"31",""
"Female","110"
"Male","109"
"32",""
"Female","191"
"Male","155"
"33",""
"Female","121"
"Male","100"
"34",""
"Female","111"
"Male","122"
"35",""
"Female","324"
"Male","263"
"36",""
"Female","161"
"Male","124"
"37",""
"Female","114"
"Male","107"
"38",""
"Female","164"
"Male","133"
"39",""
"Female","107"
"Male","92"
"4",""
"Female","235"
"Male","238"
"40",""
"Female","377"
"Male","264"
"41",""
"Female","83"
"Male","66"
"42",""
"Female","150"
"Male","151"
"43",""
"Female","94"
"Male","99"
"44",""
"Female","118"
"Male","96"
"45",""
"Female","259"
"Male","256"
"46",""
"Female","101"
"Male","110"
"47",""
"Female","72"
"Male","76"
"48",""
"Female","120"
"Male","135"
"49",""
"Female","80"
"Male","80"
"5",""
"Female","252"
"Male","273"
"50",""
"Female","234"
"Male","248"
"51",""
"Female","75"
"Male","75"
"52",""
"Female","109"
"Male","134"
"53",""
"Female","76"
"Male","82"
"54",""
"Female","47"
"Male","74"
"55",""
"Female","182"
"Male","199"
"56",""
"Female","97"
"Male","91"
"57",""
"Female","55"
"Male","71"
"58",""
"Female","85"
"Male","121"
"59",""
"Female","54"
"Male","62"
"6",""
"Female","249"
"Male","310"
"60",""
"Female","232"
"Male","205"
"61",""
"Female","57"
"Male","58"
"62",""
"Female","81"
"Male","66"
"63",""
"Female","58"
"Male","60"
"64",""
"Female","41"
"Male","45"
"65",""
"Female","133"
"Male","145"
"66",""
"Female","49"
"Male","43"
"67",""
"Female","58"
"Male","53"
"68",""
"Female","76"
"Male","74"
"69",""
"Female","26"
"Male","47"
"7",""
"Female","315"
"Male","293"
"70",""
"Female","151"
"Male","133"
"71",""
"Female","26"
"Male","27"
"72",""
"Female","58"
"Male","60"
"73",""
"Female","38"
"Male","42"
"74",""
"Female","22"
"Male","39"
"75",""
"Female","87"
"Male","62"
"76",""
"Female","24"
"Male","28"
"77",""
"Female","35"
"Male","23"
"78",""
"Female","40"
"Male","43"
"79",""
"Female","11"
"Male","15"
"8",""
"Female","340"
"Male","335"
"80",""
"Female","53"
"Male","49"
"81",""
"Female","10"
"Male","9"
"82",""
"Female","11"
"Male","19"
"83",""
"Female","15"
"Male","10"
"84",""
"Female","15"
"Male","19"
"85",""
"Female","63"
"Male","54"
"9",""
"Female","311"
"Male","318"
