"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","384"
"Male","381"
"","765"
"Badi",""
"Female","37"
"Male","31"
"","68"
"Bangali",""
"Female","95"
"Male","98"
"","193"
"Baraee",""
"Female","822"
"Male","907"
"","1729"
"Brahman - Hill",""
"Female","3085"
"Male","2920"
"","6005"
"Brahman - Tarai",""
"Female","623"
"Male","633"
"","1256"
"Chamar/ Harijan/ Ram",""
"Female","1535"
"Male","1601"
"","3136"
"Chhetri",""
"Female","1218"
"Male","1147"
"","2365"
"Dalit Others",""
"Female","615"
"Male","605"
"","1220"
"Damai/Dholi",""
"Female","149"
"Male","150"
"","299"
"Dhandi",""
"Female","28"
"Male","25"
"","53"
"Dhankar/ Dharikar",""
"Female","34"
"Male","23"
"","57"
"Dhanuk",""
"Female","251"
"Male","261"
"","512"
"Dhobi",""
"Female","855"
"Male","804"
"","1659"
"Dhunia",""
"Female","132"
"Male","131"
"","263"
"Dusadh/ Pasawan/ Pasi",""
"Female","1210"
"Male","1130"
"","2340"
"Foreigner",""
"Female","32"
"Male","43"
"","75"
"Gaderi/Bhedihar",""
"Female","146"
"Male","148"
"","294"
"Gharti/Bhujel",""
"Female","37"
"Male","35"
"","72"
"Gurung",""
"Female","69"
"Male","64"
"","133"
"Hajam/Thakur",""
"Female","726"
"Male","776"
"","1502"
"Halwai",""
"Female","567"
"Male","567"
"","1134"
"Janajati Others",""
"Female","11"
"Male","11"
"","22"
"Jhangad/ Dhagar",""
"Female","18"
"Male","15"
"","33"
"Kahar",""
"Female","1818"
"Male","1901"
"","3719"
"Kalwar",""
"Female","283"
"Male","269"
"","552"
"Kami",""
"Female","556"
"Male","567"
"","1123"
"Kanu",""
"Female","248"
"Male","245"
"","493"
"Kathabaniyan",""
"Female","1039"
"Male","1028"
"","2067"
"Kayastha",""
"Female","303"
"Male","293"
"","596"
"Kewat",""
"Female","1158"
"Male","1175"
"","2333"
"Koiri/Kushwaha",""
"Female","178"
"Male","175"
"","353"
"Kori",""
"Female","881"
"Male","900"
"","1781"
"Kumal",""
"Female","30"
"Male","34"
"","64"
"Kumhar",""
"Female","9"
"Male","8"
"","17"
"Kurmi",""
"Female","2576"
"Male","2603"
"","5179"
"Lodh",""
"Female","26"
"Male","30"
"","56"
"Lohar",""
"Female","279"
"Male","272"
"","551"
"Magar",""
"Female","535"
"Male","482"
"","1017"
"Majhi",""
"Female","22"
"Male","24"
"","46"
"Mali",""
"Female","35"
"Male","35"
"","70"
"Mallaha",""
"Female","294"
"Male","271"
"","565"
"Marwadi",""
"Female","48"
"Male","51"
"","99"
"Musahar",""
"Female","6"
"Male","10"
"","16"
"Musalman",""
"Female","7118"
"Male","6816"
"","13934"
"Newar",""
"Female","199"
"Male","169"
"","368"
"Others",""
"Female","46"
"Male","32"
"","78"
"Pattharkatta/ Kushwadiya",""
"Female","25"
"Male","28"
"","53"
"Rai",""
"Female","12"
"Male","11"
"","23"
"Rajbhar",""
"Female","59"
"Male","56"
"","115"
"Rajput",""
"Female","11"
"Male","18"
"","29"
"Sanyasi/Dasnami",""
"Female","342"
"Male","348"
"","690"
"Sarki",""
"Female","37"
"Male","38"
"","75"
"Sonar",""
"Female","7"
"Male","5"
"","12"
"Tamang",""
"Female","13"
"Male","10"
"","23"
"Teli",""
"Female","908"
"Male","923"
"","1831"
"Terai Others",""
"Female","391"
"Male","394"
"","785"
"Thakuri",""
"Female","64"
"Male","63"
"","127"
"Tharu",""
"Female","1679"
"Male","1664"
"","3343"
"Undefined Others",""
"Female","10"
"Male","8"
"","18"
"Yadav",""
"Female","4376"
"Male","4613"
"","8989"
"Yakkha",""
"Female","9"
"Male","10"
"","19"
