"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","24"
"Male","15"
"Aathpariya",""
"Female","35"
"Male","25"
"Amat",""
"Female","420"
"Male","448"
"Badhaee",""
"Female","816"
"Male","875"
"Badi",""
"Female","456"
"Male","494"
"Bahing",""
"Female","16"
"Male","8"
"Bangali",""
"Female","1603"
"Male","1841"
"Bantaba",""
"Female","364"
"Male","318"
"Bantar/Sardar",""
"Female","11264"
"Male","11249"
"Baraee",""
"Female","541"
"Male","549"
"Bhote",""
"Female","81"
"Male","72"
"Bin",""
"Female","730"
"Male","740"
"Brahman - Hill",""
"Female","66880"
"Male","58558"
"Brahman - Tarai",""
"Female","928"
"Male","996"
"Brahmu/ Baramo",""
"Female","72"
"Male","75"
"Byasi/Sauka",""
"Female","22"
"Male","28"
"Chamar/ Harijan/ Ram",""
"Female","1848"
"Male","1898"
"Chamling",""
"Female","253"
"Male","213"
"Chepang /Praja",""
"Female","111"
"Male","117"
"Chhetri",""
"Female","62034"
"Male","52727"
"Dalit Others",""
"Female","647"
"Male","674"
"Damai/Dholi",""
"Female","6598"
"Male","5560"
"Danuwar",""
"Female","1072"
"Male","1010"
"Darai",""
"Female","7"
"Male","8"
"Dev",""
"Female","171"
"Male","208"
"Dhandi",""
"Female","5"
"Male","6"
"Dhanuk",""
"Female","5642"
"Male","6178"
"Dhimal",""
"Female","6316"
"Male","5115"
"Dhobi",""
"Female","568"
"Male","602"
"Dhunia",""
"Female","33"
"Male","27"
"Dom",""
"Female","593"
"Male","578"
"Dusadh/ Pasawan/ Pasi",""
"Female","3639"
"Male","3738"
"Foreigner",""
"Female","113"
"Male","131"
"Gaderi/Bhedihar",""
"Female","192"
"Male","214"
"Gangai",""
"Female","13379"
"Male","13332"
"Ghale",""
"Female","42"
"Male","36"
"Gharti/Bhujel",""
"Female","2087"
"Male","1848"
"Gurung",""
"Female","4631"
"Male","3872"
"Hajam/Thakur",""
"Female","2905"
"Male","3123"
"Halkhor",""
"Female","75"
"Male","71"
"Halwai",""
"Female","3602"
"Male","3777"
"Hyolmo",""
"Female","10"
"Male","7"
"Janajati Others",""
"Female","27"
"Male","32"
"Jhangad/ Dhagar",""
"Female","3414"
"Male","3243"
"Kahar",""
"Female","457"
"Male","492"
"Kalwar",""
"Female","1209"
"Male","1355"
"Kamar",""
"Female","138"
"Male","151"
"Kami",""
"Female","10527"
"Male","9105"
"Kanu",""
"Female","24"
"Male","32"
"Kathabaniyan",""
"Female","2876"
"Male","3176"
"Kayastha",""
"Female","1993"
"Male","2007"
"Kewat",""
"Female","12672"
"Male","12773"
"Khatwe",""
"Female","919"
"Male","906"
"Khawas",""
"Female","6661"
"Male","6051"
"Koche",""
"Female","44"
"Male","53"
"Koiri/Kushwaha",""
"Female","2097"
"Male","2387"
"Kulung",""
"Female","323"
"Male","267"
"Kumal",""
"Female","639"
"Male","625"
"Kumhar",""
"Female","297"
"Male","337"
"Kurmi",""
"Female","823"
"Male","883"
"Kusunda",""
"Female","15"
"Male","19"
"Lhomi",""
"Female","6"
"Male","5"
"Limbu",""
"Female","22318"
"Male","18264"
"Lodh",""
"Female","6"
"Male","5"
"Lohar",""
"Female","288"
"Male","308"
"Loharung",""
"Female","8"
"Male","8"
"Magar",""
"Female","13545"
"Male","11358"
"Majhi",""
"Female","3471"
"Male","3218"
"Mali",""
"Female","103"
"Male","99"
"Mallaha",""
"Female","6060"
"Male","6436"
"Marwadi",""
"Female","4445"
"Male","4741"
"Meche",""
"Female","14"
"Male","12"
"Mewahang Bala",""
"Female","24"
"Male","13"
"Munda",""
"Female","402"
"Male","400"
"Musahar",""
"Female","14197"
"Male","14617"
"Musalman",""
"Female","22397"
"Male","23097"
"Newar",""
"Female","16107"
"Male","14288"
"Nuniya",""
"Female","3572"
"Male","3657"
"Nurang",""
"Female","49"
"Male","47"
"Others",""
"Female","824"
"Male","764"
"Pattharkatta/ Kushwadiya",""
"Female","122"
"Male","100"
"Punjabi/Sikh",""
"Female","374"
"Male","390"
"Rai",""
"Female","25870"
"Male","21664"
"Rajbansi",""
"Female","18772"
"Male","18307"
"Rajbhar",""
"Female","562"
"Male","585"
"Rajdhob",""
"Female","46"
"Male","75"
"Rajput",""
"Female","1426"
"Male","1603"
"Raute",""
"Female","42"
"Male","45"
"Samgpang",""
"Female","74"
"Male","61"
"Sanyasi/Dasnami",""
"Female","3803"
"Male","3298"
"Sarbaria",""
"Female","773"
"Male","798"
"Sarki",""
"Female","2611"
"Male","2284"
"Satar/ Santhal",""
"Female","9764"
"Male","9488"
"Sherpa",""
"Female","282"
"Male","283"
"Sonar",""
"Female","1262"
"Male","1282"
"Sudhi",""
"Female","3133"
"Male","3316"
"Sunuwar",""
"Female","953"
"Male","1017"
"Tajpuriya",""
"Female","3367"
"Male","3145"
"Tamang",""
"Female","12789"
"Male","10710"
"Tatma/Tatwa",""
"Female","1133"
"Male","1123"
"Teli",""
"Female","7507"
"Male","8106"
"Terai Others",""
"Female","4661"
"Male","4932"
"Thakali",""
"Female","61"
"Male","38"
"Thakuri",""
"Female","858"
"Male","714"
"Thami",""
"Female","80"
"Male","71"
"Tharu",""
"Female","31448"
"Male","28752"
"Thulung",""
"Female","47"
"Male","42"
"Undefined Others",""
"Female","1040"
"Male","1024"
"Yadav",""
"Female","9951"
"Male","11186"
"Yakkha",""
"Female","611"
"Male","509"
"Yamphu",""
"Female","437"
"Male","353"
