"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","33"
"Male","27"
"","60"
"Badi",""
"Female","10"
"Male","6"
"","16"
"Bangali",""
"Female","10"
"Male","6"
"","16"
"Bantaba",""
"Female","7"
"Male","6"
"","13"
"Bantar/Sardar",""
"Female","191"
"Male","179"
"","370"
"Baraee",""
"Female","25"
"Male","24"
"","49"
"Brahman - Hill",""
"Female","576"
"Male","509"
"","1085"
"Brahman - Tarai",""
"Female","32"
"Male","33"
"","65"
"Chamar/ Harijan/ Ram",""
"Female","168"
"Male","191"
"","359"
"Chhetri",""
"Female","1598"
"Male","1249"
"","2847"
"Damai/Dholi",""
"Female","79"
"Male","73"
"","152"
"Dhanuk",""
"Female","174"
"Male","160"
"","334"
"Dhimal",""
"Female","6"
"Male","6"
"","12"
"Dhobi",""
"Female","42"
"Male","34"
"","76"
"Dom",""
"Female","21"
"Male","21"
"","42"
"Dusadh/ Pasawan/ Pasi",""
"Female","81"
"Male","87"
"","168"
"Ghale",""
"Female","182"
"Male","194"
"","376"
"Gharti/Bhujel",""
"Female","26"
"Male","24"
"","50"
"Gurung",""
"Female","31"
"Male","22"
"","53"
"Hajam/Thakur",""
"Female","80"
"Male","62"
"","142"
"Halwai",""
"Female","117"
"Male","120"
"","237"
"Kalwar",""
"Female","9"
"Male","8"
"","17"
"Kami",""
"Female","182"
"Male","149"
"","331"
"Kathabaniyan",""
"Female","188"
"Male","176"
"","364"
"Kayastha",""
"Female","48"
"Male","50"
"","98"
"Khatwe",""
"Female","483"
"Male","442"
"","925"
"Koiri/Kushwaha",""
"Female","51"
"Male","66"
"","117"
"Kumhar",""
"Female","14"
"Male","11"
"","25"
"Limbu",""
"Female","9"
"Male","9"
"","18"
"Lohar",""
"Female","7"
"Male","10"
"","17"
"Magar",""
"Female","125"
"Male","102"
"","227"
"Mali",""
"Female","24"
"Male","15"
"","39"
"Mallaha",""
"Female","281"
"Male","271"
"","552"
"Musahar",""
"Female","917"
"Male","891"
"","1808"
"Musalman",""
"Female","208"
"Male","219"
"","427"
"Nachhiring",""
"Female","6"
"Male","5"
"","11"
"Newar",""
"Female","195"
"Male","165"
"","360"
"Others",""
"Female","18"
"Male","22"
"","40"
"Punjabi/Sikh",""
"Female","10"
"Male","10"
"","20"
"Rai",""
"Female","264"
"Male","196"
"","460"
"Rajdhob",""
"Female","438"
"Male","486"
"","924"
"Rajput",""
"Female","24"
"Male","26"
"","50"
"Sanyasi/Dasnami",""
"Female","24"
"Male","26"
"","50"
"Sarki",""
"Female","24"
"Male","17"
"","41"
"Sonar",""
"Female","10"
"Male","14"
"","24"
"Sudhi",""
"Female","17"
"Male","17"
"","34"
"Tamang",""
"Female","109"
"Male","90"
"","199"
"Teli",""
"Female","207"
"Male","220"
"","427"
"Terai Others",""
"Female","10"
"Male","10"
"","20"
"Thakuri",""
"Female","8"
"Male","5"
"","13"
"Tharu",""
"Female","3013"
"Male","2571"
"","5584"
"Thulung",""
"Female","7"
"Male","6"
"","13"
"Undefined Others",""
"Female","12"
"Male","10"
"","22"
"Yadav",""
"Female","682"
"Male","670"
"","1352"
