"Population by Single Year of Age","Number"
"0",""
"Female","191"
"Male","205"
"1",""
"Female","184"
"Male","195"
"10",""
"Female","318"
"Male","307"
"11",""
"Female","209"
"Male","217"
"12",""
"Female","312"
"Male","301"
"13",""
"Female","242"
"Male","230"
"14",""
"Female","259"
"Male","250"
"15",""
"Female","231"
"Male","218"
"16",""
"Female","243"
"Male","189"
"17",""
"Female","200"
"Male","192"
"18",""
"Female","241"
"Male","187"
"19",""
"Female","202"
"Male","117"
"2",""
"Female","221"
"Male","258"
"20",""
"Female","214"
"Male","117"
"21",""
"Female","205"
"Male","124"
"22",""
"Female","216"
"Male","124"
"23",""
"Female","167"
"Male","94"
"24",""
"Female","178"
"Male","122"
"25",""
"Female","205"
"Male","87"
"26",""
"Female","161"
"Male","67"
"27",""
"Female","143"
"Male","83"
"28",""
"Female","156"
"Male","104"
"29",""
"Female","88"
"Male","49"
"3",""
"Female","236"
"Male","229"
"30",""
"Female","180"
"Male","101"
"31",""
"Female","85"
"Male","45"
"32",""
"Female","165"
"Male","116"
"33",""
"Female","85"
"Male","66"
"34",""
"Female","80"
"Male","54"
"35",""
"Female","186"
"Male","96"
"36",""
"Female","85"
"Male","62"
"37",""
"Female","70"
"Male","48"
"38",""
"Female","107"
"Male","77"
"39",""
"Female","82"
"Male","65"
"4",""
"Female","255"
"Male","257"
"40",""
"Female","177"
"Male","127"
"41",""
"Female","61"
"Male","60"
"42",""
"Female","107"
"Male","72"
"43",""
"Female","75"
"Male","53"
"44",""
"Female","66"
"Male","48"
"45",""
"Female","135"
"Male","110"
"46",""
"Female","77"
"Male","61"
"47",""
"Female","64"
"Male","49"
"48",""
"Female","75"
"Male","76"
"49",""
"Female","59"
"Male","45"
"5",""
"Female","199"
"Male","231"
"50",""
"Female","148"
"Male","122"
"51",""
"Female","31"
"Male","47"
"52",""
"Female","65"
"Male","75"
"53",""
"Female","63"
"Male","39"
"54",""
"Female","35"
"Male","42"
"55",""
"Female","89"
"Male","82"
"56",""
"Female","52"
"Male","48"
"57",""
"Female","47"
"Male","53"
"58",""
"Female","48"
"Male","55"
"59",""
"Female","47"
"Male","42"
"6",""
"Female","201"
"Male","196"
"60",""
"Female","116"
"Male","97"
"61",""
"Female","39"
"Male","32"
"62",""
"Female","52"
"Male","50"
"63",""
"Female","33"
"Male","39"
"64",""
"Female","39"
"Male","30"
"65",""
"Female","79"
"Male","92"
"66",""
"Female","31"
"Male","27"
"67",""
"Female","45"
"Male","40"
"68",""
"Female","37"
"Male","39"
"69",""
"Female","15"
"Male","21"
"7",""
"Female","244"
"Male","261"
"70",""
"Female","65"
"Male","49"
"71",""
"Female","25"
"Male","18"
"72",""
"Female","16"
"Male","20"
"73",""
"Female","8"
"Male","16"
"74",""
"Female","9"
"Male","7"
"75",""
"Female","27"
"Male","26"
"76",""
"Female","6"
"Male","4"
"77",""
"Female","7"
"Male","8"
"78",""
"Female","12"
"Male","12"
"79",""
"Female","9"
"Male","4"
"8",""
"Female","264"
"Male","245"
"80",""
"Female","23"
"Male","10"
"81",""
"Female","6"
"Male","6"
"82",""
"Female","2"
"Male","2"
"83",""
"Female","4"
"Male","6"
"84",""
"Female","2"
"Male","11"
"85",""
"Female","25"
"Male","14"
"9",""
"Female","232"
"Male","219"
