"Population by Single Year of Age","Number"
"0",""
"Female","234"
"Male","223"
"1",""
"Female","223"
"Male","239"
"10",""
"Female","384"
"Male","379"
"11",""
"Female","306"
"Male","297"
"12",""
"Female","347"
"Male","360"
"13",""
"Female","366"
"Male","361"
"14",""
"Female","333"
"Male","353"
"15",""
"Female","342"
"Male","312"
"16",""
"Female","378"
"Male","319"
"17",""
"Female","396"
"Male","262"
"18",""
"Female","368"
"Male","232"
"19",""
"Female","301"
"Male","161"
"2",""
"Female","223"
"Male","246"
"20",""
"Female","286"
"Male","165"
"21",""
"Female","227"
"Male","139"
"22",""
"Female","287"
"Male","133"
"23",""
"Female","215"
"Male","124"
"24",""
"Female","245"
"Male","95"
"25",""
"Female","311"
"Male","132"
"26",""
"Female","199"
"Male","110"
"27",""
"Female","193"
"Male","106"
"28",""
"Female","230"
"Male","82"
"29",""
"Female","143"
"Male","83"
"3",""
"Female","271"
"Male","273"
"30",""
"Female","287"
"Male","127"
"31",""
"Female","118"
"Male","75"
"32",""
"Female","204"
"Male","100"
"33",""
"Female","151"
"Male","80"
"34",""
"Female","123"
"Male","67"
"35",""
"Female","314"
"Male","116"
"36",""
"Female","146"
"Male","63"
"37",""
"Female","175"
"Male","72"
"38",""
"Female","162"
"Male","89"
"39",""
"Female","125"
"Male","65"
"4",""
"Female","245"
"Male","277"
"40",""
"Female","299"
"Male","140"
"41",""
"Female","120"
"Male","69"
"42",""
"Female","176"
"Male","107"
"43",""
"Female","130"
"Male","83"
"44",""
"Female","98"
"Male","68"
"45",""
"Female","263"
"Male","127"
"46",""
"Female","118"
"Male","87"
"47",""
"Female","141"
"Male","94"
"48",""
"Female","139"
"Male","109"
"49",""
"Female","131"
"Male","94"
"5",""
"Female","305"
"Male","270"
"50",""
"Female","215"
"Male","153"
"51",""
"Female","100"
"Male","91"
"52",""
"Female","128"
"Male","103"
"53",""
"Female","104"
"Male","73"
"54",""
"Female","97"
"Male","62"
"55",""
"Female","181"
"Male","150"
"56",""
"Female","121"
"Male","102"
"57",""
"Female","93"
"Male","93"
"58",""
"Female","97"
"Male","74"
"59",""
"Female","87"
"Male","76"
"6",""
"Female","293"
"Male","272"
"60",""
"Female","184"
"Male","136"
"61",""
"Female","114"
"Male","81"
"62",""
"Female","138"
"Male","74"
"63",""
"Female","89"
"Male","74"
"64",""
"Female","80"
"Male","73"
"65",""
"Female","128"
"Male","78"
"66",""
"Female","73"
"Male","63"
"67",""
"Female","107"
"Male","73"
"68",""
"Female","84"
"Male","74"
"69",""
"Female","37"
"Male","57"
"7",""
"Female","340"
"Male","317"
"70",""
"Female","109"
"Male","94"
"71",""
"Female","36"
"Male","43"
"72",""
"Female","71"
"Male","54"
"73",""
"Female","37"
"Male","52"
"74",""
"Female","29"
"Male","35"
"75",""
"Female","70"
"Male","51"
"76",""
"Female","41"
"Male","24"
"77",""
"Female","33"
"Male","43"
"78",""
"Female","32"
"Male","31"
"79",""
"Female","19"
"Male","19"
"8",""
"Female","324"
"Male","313"
"80",""
"Female","51"
"Male","34"
"81",""
"Female","23"
"Male","20"
"82",""
"Female","28"
"Male","19"
"83",""
"Female","15"
"Male","17"
"84",""
"Female","17"
"Male","15"
"85",""
"Female","72"
"Male","61"
"9",""
"Female","303"
"Male","284"
