"Population by Caste Ethinicity","Number"
"Badi",""
"Female","160"
"Male","163"
"","323"
"Bangali",""
"Female","5"
"Male","7"
"","12"
"Bhote",""
"Female","30"
"Male","24"
"","54"
"Brahman - Hill",""
"Female","27494"
"Male","24869"
"","52363"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","5"
"","12"
"Chhetri",""
"Female","17993"
"Male","16421"
"","34414"
"Dalit Others",""
"Female","402"
"Male","342"
"","744"
"Damai/Dholi",""
"Female","2550"
"Male","2231"
"","4781"
"Danuwar",""
"Female","148"
"Male","163"
"","311"
"Ghale",""
"Female","588"
"Male","502"
"","1090"
"Gharti/Bhujel",""
"Female","775"
"Male","697"
"","1472"
"Gurung",""
"Female","1495"
"Male","1320"
"","2815"
"Hajam/Thakur",""
"Female","15"
"Male","34"
"","49"
"Hyolmo",""
"Female","178"
"Male","180"
"","358"
"Kalwar",""
"Female","21"
"Male","42"
"","63"
"Kamar",""
"Female","32"
"Male","27"
"","59"
"Kami",""
"Female","4753"
"Male","3977"
"","8730"
"Kanu",""
"Female","5"
"Male","6"
"","11"
"Kathabaniyan",""
"Female","7"
"Male","17"
"","24"
"Kumal",""
"Female","1267"
"Male","1141"
"","2408"
"Magar",""
"Female","3348"
"Male","2918"
"","6266"
"Majhi",""
"Female","241"
"Male","206"
"","447"
"Mallaha",""
"Female","4"
"Male","11"
"","15"
"Musalman",""
"Female","162"
"Male","165"
"","327"
"Newar",""
"Female","10738"
"Male","9799"
"","20537"
"Others",""
"Female","289"
"Male","313"
"","602"
"Rai",""
"Female","5329"
"Male","4534"
"","9863"
"Sanyasi/Dasnami",""
"Female","801"
"Male","799"
"","1600"
"Sarki",""
"Female","2486"
"Male","2261"
"","4747"
"Sherpa",""
"Female","215"
"Male","236"
"","451"
"Sonar",""
"Female","140"
"Male","129"
"","269"
"Sunuwar",""
"Female","128"
"Male","123"
"","251"
"Tamang",""
"Female","61637"
"Male","56937"
"","118574"
"Teli",""
"Female","46"
"Male","81"
"","127"
"Terai Others",""
"Female","52"
"Male","51"
"","103"
"Thakuri",""
"Female","527"
"Male","409"
"","936"
"Tharu",""
"Female","29"
"Male","41"
"","70"
"Undefined Others",""
"Female","233"
"Male","243"
"","476"
"Yadav",""
"Female","8"
"Male","13"
"","21"
