"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","46"
"Male","51"
"","97"
"Badi",""
"Female","7"
"Male","7"
"","14"
"Bahing",""
"Female","79"
"Male","71"
"","150"
"Bangali",""
"Female","25"
"Male","43"
"","68"
"Bantar/Sardar",""
"Female","1842"
"Male","1828"
"","3670"
"Baraee",""
"Female","244"
"Male","260"
"","504"
"Brahman - Hill",""
"Female","1087"
"Male","918"
"","2005"
"Brahman - Tarai",""
"Female","107"
"Male","95"
"","202"
"Chamar/ Harijan/ Ram",""
"Female","1341"
"Male","1194"
"","2535"
"Chhetri",""
"Female","931"
"Male","847"
"","1778"
"Damai/Dholi",""
"Female","106"
"Male","87"
"","193"
"Dhanuk",""
"Female","713"
"Male","707"
"","1420"
"Dhimal",""
"Female","12"
"Male","14"
"","26"
"Dhobi",""
"Female","32"
"Male","30"
"","62"
"Dom",""
"Female","34"
"Male","54"
"","88"
"Dusadh/ Pasawan/ Pasi",""
"Female","403"
"Male","440"
"","843"
"Foreigner",""
"Female","33"
"Male","40"
"","73"
"Gharti/Bhujel",""
"Female","166"
"Male","173"
"","339"
"Gurung",""
"Female","7"
"Male","5"
"","12"
"Hajam/Thakur",""
"Female","326"
"Male","334"
"","660"
"Halwai",""
"Female","914"
"Male","909"
"","1823"
"Kalar",""
"Female","15"
"Male","22"
"","37"
"Kalwar",""
"Female","15"
"Male","16"
"","31"
"Kami",""
"Female","328"
"Male","322"
"","650"
"Kathabaniyan",""
"Female","513"
"Male","535"
"","1048"
"Kayastha",""
"Female","60"
"Male","44"
"","104"
"Khatwe",""
"Female","951"
"Male","968"
"","1919"
"Koiri/Kushwaha",""
"Female","491"
"Male","524"
"","1015"
"Kumal",""
"Female","81"
"Male","88"
"","169"
"Kumhar",""
"Female","280"
"Male","276"
"","556"
"Limbu",""
"Female","34"
"Male","22"
"","56"
"Lohar",""
"Female","39"
"Male","46"
"","85"
"Magar",""
"Female","243"
"Male","213"
"","456"
"Mali",""
"Female","48"
"Male","48"
"","96"
"Mallaha",""
"Female","502"
"Male","508"
"","1010"
"Marwadi",""
"Female","31"
"Male","22"
"","53"
"Musahar",""
"Female","1848"
"Male","1873"
"","3721"
"Musalman",""
"Female","3639"
"Male","3434"
"","7073"
"Newar",""
"Female","557"
"Male","498"
"","1055"
"Nuniya",""
"Female","33"
"Male","32"
"","65"
"Others",""
"Female","43"
"Male","33"
"","76"
"Punjabi/Sikh",""
"Female","44"
"Male","38"
"","82"
"Rai",""
"Female","96"
"Male","76"
"","172"
"Rajbhar",""
"Female","34"
"Male","33"
"","67"
"Rajdhob",""
"Female","723"
"Male","774"
"","1497"
"Rajput",""
"Female","129"
"Male","117"
"","246"
"Sanyasi/Dasnami",""
"Female","60"
"Male","63"
"","123"
"Sarbaria",""
"Female","25"
"Male","30"
"","55"
"Sarki",""
"Female","18"
"Male","17"
"","35"
"Sonar",""
"Female","36"
"Male","25"
"","61"
"Sudhi",""
"Female","317"
"Male","317"
"","634"
"Sunuwar",""
"Female","8"
"Male","13"
"","21"
"Tamang",""
"Female","96"
"Male","106"
"","202"
"Tatma/Tatwa",""
"Female","363"
"Male","319"
"","682"
"Teli",""
"Female","1422"
"Male","1387"
"","2809"
"Terai Others",""
"Female","163"
"Male","146"
"","309"
"Tharu",""
"Female","3540"
"Male","2912"
"","6452"
"Undefined Others",""
"Female","104"
"Male","94"
"","198"
"Yadav",""
"Female","1951"
"Male","1855"
"","3806"
