"Population by Caste Ethinicity","Number"
"Badi",""
"Female","10"
"Male","5"
"","15"
"Brahman - Hill",""
"Female","6195"
"Male","5187"
"","11382"
"Brahman - Tarai",""
"Female","103"
"Male","101"
"","204"
"Chhetri",""
"Female","6851"
"Male","5610"
"","12461"
"Dalit Others",""
"Female","1821"
"Male","1579"
"","3400"
"Damai/Dholi",""
"Female","197"
"Male","142"
"","339"
"Dusadh/ Pasawan/ Pasi",""
"Female","17"
"Male","12"
"","29"
"Gurung",""
"Female","7"
"Male","6"
"","13"
"Kami",""
"Female","799"
"Male","676"
"","1475"
"Kathabaniyan",""
"Female","7"
"Male","7"
"","14"
"Lohar",""
"Female","673"
"Male","634"
"","1307"
"Magar",""
"Female","60"
"Male","74"
"","134"
"Musalman",""
"Female","3"
"Male","16"
"","19"
"Newar",""
"Female","42"
"Male","40"
"","82"
"Others",""
"Female","14"
"Male","11"
"","25"
"Pahari",""
"Female","21"
"Male","18"
"","39"
"Sanyasi/Dasnami",""
"Female","814"
"Male","587"
"","1401"
"Sarki",""
"Female","241"
"Male","222"
"","463"
"Tamang",""
"Female","7"
"Male","7"
"","14"
"Teli",""
"Female","11"
"Male","8"
"","19"
"Terai Others",""
"Female","35"
"Male","42"
"","77"
"Thakuri",""
"Female","912"
"Male","713"
"","1625"
"Thami",""
"Female","16"
"Male","11"
"","27"
"Tharu",""
"Female","5"
"Male","6"
"","11"
