"Population by Caste Ethinicity","Number"
"Amat",""
"Female","34"
"Male","37"
"","71"
"Badhaee",""
"Female","13"
"Male","10"
"","23"
"Bangali",""
"Female","80"
"Male","72"
"","152"
"Baraee",""
"Female","423"
"Male","389"
"","812"
"Brahman - Hill",""
"Female","236"
"Male","216"
"","452"
"Brahman - Tarai",""
"Female","566"
"Male","533"
"","1099"
"Chamar/ Harijan/ Ram",""
"Female","847"
"Male","764"
"","1611"
"Chhetri",""
"Female","7"
"Male","6"
"","13"
"Dhanuk",""
"Female","1503"
"Male","1387"
"","2890"
"Dhobi",""
"Female","313"
"Male","267"
"","580"
"Dhunia",""
"Female","373"
"Male","339"
"","712"
"Dom",""
"Female","61"
"Male","62"
"","123"
"Dusadh/ Pasawan/ Pasi",""
"Female","690"
"Male","694"
"","1384"
"Hajam/Thakur",""
"Female","328"
"Male","316"
"","644"
"Halkhor",""
"Female","5"
"Male","8"
"","13"
"Halwai",""
"Female","184"
"Male","158"
"","342"
"Kalwar",""
"Female","197"
"Male","192"
"","389"
"Kami",""
"Female","74"
"Male","60"
"","134"
"Kanu",""
"Female","148"
"Male","139"
"","287"
"Kathabaniyan",""
"Female","54"
"Male","52"
"","106"
"Kayastha",""
"Female","21"
"Male","17"
"","38"
"Kewat",""
"Female","62"
"Male","69"
"","131"
"Khatwe",""
"Female","449"
"Male","409"
"","858"
"Koiri/Kushwaha",""
"Female","1321"
"Male","1328"
"","2649"
"Kumhar",""
"Female","100"
"Male","79"
"","179"
"Kurmi",""
"Female","414"
"Male","367"
"","781"
"Lohar",""
"Female","175"
"Male","151"
"","326"
"Majhi",""
"Female","8"
"Male","6"
"","14"
"Mali",""
"Female","43"
"Male","45"
"","88"
"Mallaha",""
"Female","359"
"Male","329"
"","688"
"Musahar",""
"Female","1139"
"Male","1177"
"","2316"
"Musalman",""
"Female","4268"
"Male","3743"
"","8011"
"Natuwa",""
"Female","21"
"Male","32"
"","53"
"Newar",""
"Female","19"
"Male","18"
"","37"
"Nuniya",""
"Female","257"
"Male","214"
"","471"
"Others",""
"Female","38"
"Male","19"
"","57"
"Rajput",""
"Female","6"
"Male","13"
"","19"
"Sanyasi/Dasnami",""
"Female","50"
"Male","52"
"","102"
"Sonar",""
"Female","568"
"Male","561"
"","1129"
"Sudhi",""
"Female","1179"
"Male","1211"
"","2390"
"Tatma/Tatwa",""
"Female","56"
"Male","38"
"","94"
"Teli",""
"Female","685"
"Male","731"
"","1416"
"Terai Others",""
"Female","18"
"Male","19"
"","37"
"Undefined Others",""
"Female","11"
"Male","13"
"","24"
"Yadav",""
"Female","4306"
"Male","4290"
"","8596"
