"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","154"
"Male","156"
"Baraee",""
"Female","75"
"Male","66"
"Bin",""
"Female","20"
"Male","17"
"Brahman - Hill",""
"Female","45"
"Male","33"
"Brahman - Tarai",""
"Female","63"
"Male","83"
"Chamar/ Harijan/ Ram",""
"Female","1021"
"Male","1089"
"Damai/Dholi",""
"Female","8"
"Male","9"
"Dhanuk",""
"Female","569"
"Male","567"
"Dhobi",""
"Female","488"
"Male","489"
"Dom",""
"Female","15"
"Male","27"
"Dusadh/ Pasawan/ Pasi",""
"Female","301"
"Male","342"
"Hajam/Thakur",""
"Female","305"
"Male","319"
"Halwai",""
"Female","149"
"Male","148"
"Kalwar",""
"Female","100"
"Male","102"
"Kanu",""
"Female","122"
"Male","143"
"Kathabaniyan",""
"Female","99"
"Male","88"
"Kayastha",""
"Female","99"
"Male","112"
"Khatwe",""
"Female","98"
"Male","108"
"Koiri/Kushwaha",""
"Female","484"
"Male","541"
"Kumhar",""
"Female","458"
"Male","475"
"Kurmi",""
"Female","119"
"Male","138"
"Lohar",""
"Female","338"
"Male","316"
"Mali",""
"Female","58"
"Male","66"
"Marwadi",""
"Female","7"
"Male","8"
"Musahar",""
"Female","427"
"Male","429"
"Musalman",""
"Female","2175"
"Male","2269"
"Nuniya",""
"Female","90"
"Male","124"
"Others",""
"Female","44"
"Male","18"
"Sanyasi/Dasnami",""
"Female","9"
"Male","3"
"Sonar",""
"Female","247"
"Male","275"
"Sudhi",""
"Female","203"
"Male","201"
"Tatma/Tatwa",""
"Female","66"
"Male","76"
"Teli",""
"Female","2125"
"Male","2240"
"Terai Others",""
"Female","29"
"Male","26"
"Tharu",""
"Female","510"
"Male","471"
"Undefined Others",""
"Female","22"
"Male","27"
"Yadav",""
"Female","6323"
"Male","6976"
