"Population by Single Year of Age","Number"
"0",""
"Female","520"
"Male","541"
"1",""
"Female","478"
"Male","502"
"10",""
"Female","892"
"Male","896"
"11",""
"Female","698"
"Male","722"
"12",""
"Female","880"
"Male","985"
"13",""
"Female","759"
"Male","741"
"14",""
"Female","807"
"Male","800"
"15",""
"Female","746"
"Male","746"
"16",""
"Female","769"
"Male","766"
"17",""
"Female","615"
"Male","519"
"18",""
"Female","885"
"Male","767"
"19",""
"Female","528"
"Male","370"
"2",""
"Female","566"
"Male","569"
"20",""
"Female","823"
"Male","576"
"21",""
"Female","532"
"Male","423"
"22",""
"Female","711"
"Male","658"
"23",""
"Female","521"
"Male","521"
"24",""
"Female","513"
"Male","582"
"25",""
"Female","825"
"Male","909"
"26",""
"Female","574"
"Male","620"
"27",""
"Female","425"
"Male","509"
"28",""
"Female","602"
"Male","720"
"29",""
"Female","238"
"Male","320"
"3",""
"Female","657"
"Male","673"
"30",""
"Female","766"
"Male","615"
"31",""
"Female","224"
"Male","234"
"32",""
"Female","447"
"Male","393"
"33",""
"Female","285"
"Male","253"
"34",""
"Female","245"
"Male","238"
"35",""
"Female","743"
"Male","648"
"36",""
"Female","313"
"Male","267"
"37",""
"Female","188"
"Male","166"
"38",""
"Female","386"
"Male","302"
"39",""
"Female","143"
"Male","141"
"4",""
"Female","653"
"Male","729"
"40",""
"Female","678"
"Male","539"
"41",""
"Female","135"
"Male","136"
"42",""
"Female","227"
"Male","236"
"43",""
"Female","186"
"Male","131"
"44",""
"Female","152"
"Male","119"
"45",""
"Female","502"
"Male","435"
"46",""
"Female","138"
"Male","144"
"47",""
"Female","115"
"Male","116"
"48",""
"Female","220"
"Male","203"
"49",""
"Female","90"
"Male","80"
"5",""
"Female","716"
"Male","775"
"50",""
"Female","421"
"Male","380"
"51",""
"Female","95"
"Male","89"
"52",""
"Female","150"
"Male","159"
"53",""
"Female","94"
"Male","98"
"54",""
"Female","83"
"Male","65"
"55",""
"Female","272"
"Male","284"
"56",""
"Female","106"
"Male","105"
"57",""
"Female","73"
"Male","65"
"58",""
"Female","153"
"Male","111"
"59",""
"Female","87"
"Male","80"
"6",""
"Female","734"
"Male","713"
"60",""
"Female","443"
"Male","368"
"61",""
"Female","90"
"Male","80"
"62",""
"Female","121"
"Male","93"
"63",""
"Female","91"
"Male","90"
"64",""
"Female","69"
"Male","64"
"65",""
"Female","297"
"Male","228"
"66",""
"Female","52"
"Male","91"
"67",""
"Female","53"
"Male","61"
"68",""
"Female","94"
"Male","106"
"69",""
"Female","40"
"Male","41"
"7",""
"Female","754"
"Male","678"
"70",""
"Female","241"
"Male","197"
"71",""
"Female","30"
"Male","45"
"72",""
"Female","62"
"Male","68"
"73",""
"Female","20"
"Male","27"
"74",""
"Female","18"
"Male","31"
"75",""
"Female","101"
"Male","68"
"76",""
"Female","30"
"Male","23"
"77",""
"Female","15"
"Male","19"
"78",""
"Female","31"
"Male","30"
"79",""
"Female","15"
"Male","14"
"8",""
"Female","764"
"Male","855"
"80",""
"Female","85"
"Male","69"
"81",""
"Female","11"
"Male","14"
"82",""
"Female","14"
"Male","17"
"83",""
"Female","10"
"Male","10"
"84",""
"Female","10"
"Male","9"
"85",""
"Female","67"
"Male","50"
"9",""
"Female","654"
"Male","690"
