"Population by Single Year of Age","Number"
"0",""
"Female","151"
"Male","154"
"1",""
"Female","137"
"Male","156"
"10",""
"Female","247"
"Male","223"
"11",""
"Female","216"
"Male","208"
"12",""
"Female","243"
"Male","274"
"13",""
"Female","228"
"Male","217"
"14",""
"Female","222"
"Male","221"
"15",""
"Female","254"
"Male","238"
"16",""
"Female","222"
"Male","202"
"17",""
"Female","221"
"Male","202"
"18",""
"Female","210"
"Male","194"
"19",""
"Female","156"
"Male","130"
"2",""
"Female","166"
"Male","190"
"20",""
"Female","211"
"Male","130"
"21",""
"Female","152"
"Male","93"
"22",""
"Female","189"
"Male","85"
"23",""
"Female","127"
"Male","64"
"24",""
"Female","144"
"Male","75"
"25",""
"Female","162"
"Male","94"
"26",""
"Female","130"
"Male","63"
"27",""
"Female","122"
"Male","60"
"28",""
"Female","135"
"Male","60"
"29",""
"Female","85"
"Male","46"
"3",""
"Female","172"
"Male","162"
"30",""
"Female","188"
"Male","106"
"31",""
"Female","85"
"Male","52"
"32",""
"Female","95"
"Male","54"
"33",""
"Female","82"
"Male","32"
"34",""
"Female","93"
"Male","55"
"35",""
"Female","201"
"Male","121"
"36",""
"Female","100"
"Male","56"
"37",""
"Female","87"
"Male","43"
"38",""
"Female","90"
"Male","74"
"39",""
"Female","84"
"Male","58"
"4",""
"Female","165"
"Male","163"
"40",""
"Female","250"
"Male","150"
"41",""
"Female","93"
"Male","50"
"42",""
"Female","106"
"Male","71"
"43",""
"Female","88"
"Male","50"
"44",""
"Female","92"
"Male","65"
"45",""
"Female","200"
"Male","142"
"46",""
"Female","68"
"Male","70"
"47",""
"Female","86"
"Male","69"
"48",""
"Female","85"
"Male","85"
"49",""
"Female","76"
"Male","80"
"5",""
"Female","185"
"Male","175"
"50",""
"Female","232"
"Male","197"
"51",""
"Female","76"
"Male","82"
"52",""
"Female","91"
"Male","113"
"53",""
"Female","77"
"Male","76"
"54",""
"Female","68"
"Male","54"
"55",""
"Female","131"
"Male","101"
"56",""
"Female","83"
"Male","76"
"57",""
"Female","80"
"Male","75"
"58",""
"Female","79"
"Male","94"
"59",""
"Female","62"
"Male","62"
"6",""
"Female","150"
"Male","172"
"60",""
"Female","191"
"Male","178"
"61",""
"Female","65"
"Male","69"
"62",""
"Female","73"
"Male","54"
"63",""
"Female","55"
"Male","58"
"64",""
"Female","40"
"Male","56"
"65",""
"Female","97"
"Male","99"
"66",""
"Female","43"
"Male","54"
"67",""
"Female","43"
"Male","52"
"68",""
"Female","33"
"Male","60"
"69",""
"Female","29"
"Male","30"
"7",""
"Female","185"
"Male","162"
"70",""
"Female","124"
"Male","86"
"71",""
"Female","43"
"Male","42"
"72",""
"Female","39"
"Male","56"
"73",""
"Female","43"
"Male","32"
"74",""
"Female","37"
"Male","29"
"75",""
"Female","65"
"Male","63"
"76",""
"Female","22"
"Male","35"
"77",""
"Female","26"
"Male","19"
"78",""
"Female","35"
"Male","34"
"79",""
"Female","18"
"Male","24"
"8",""
"Female","211"
"Male","194"
"80",""
"Female","49"
"Male","56"
"81",""
"Female","16"
"Male","21"
"82",""
"Female","12"
"Male","27"
"83",""
"Female","14"
"Male","21"
"84",""
"Female","18"
"Male","16"
"85",""
"Female","67"
"Male","67"
"9",""
"Female","192"
"Male","179"
