"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","104"
"Male","114"
"","218"
"Bantar/Sardar",""
"Female","456"
"Male","416"
"","872"
"Baraee",""
"Female","123"
"Male","131"
"","254"
"Brahman - Hill",""
"Female","283"
"Male","288"
"","571"
"Brahman - Tarai",""
"Female","50"
"Male","42"
"","92"
"Byasi/Sauka",""
"Female","5"
"Male","8"
"","13"
"Chamar/ Harijan/ Ram",""
"Female","697"
"Male","647"
"","1344"
"Chhetri",""
"Female","103"
"Male","118"
"","221"
"Dev",""
"Female","11"
"Male","11"
"","22"
"Dhanuk",""
"Female","1888"
"Male","1956"
"","3844"
"Dhobi",""
"Female","230"
"Male","253"
"","483"
"Dom",""
"Female","22"
"Male","23"
"","45"
"Dusadh/ Pasawan/ Pasi",""
"Female","412"
"Male","376"
"","788"
"Hajam/Thakur",""
"Female","256"
"Male","232"
"","488"
"Halwai",""
"Female","147"
"Male","164"
"","311"
"Kathabaniyan",""
"Female","241"
"Male","263"
"","504"
"Kewat",""
"Female","394"
"Male","377"
"","771"
"Khatwe",""
"Female","1132"
"Male","1080"
"","2212"
"Koiri/Kushwaha",""
"Female","42"
"Male","48"
"","90"
"Kumhar",""
"Female","122"
"Male","123"
"","245"
"Kurmi",""
"Female","77"
"Male","60"
"","137"
"Lepcha",""
"Female","14"
"Male","21"
"","35"
"Mali",""
"Female","46"
"Male","50"
"","96"
"Mallaha",""
"Female","209"
"Male","222"
"","431"
"Musahar",""
"Female","868"
"Male","867"
"","1735"
"Musalman",""
"Female","1537"
"Male","1264"
"","2801"
"Nuniya",""
"Female","58"
"Male","65"
"","123"
"Others",""
"Female","36"
"Male","16"
"","52"
"Rajdhob",""
"Female","574"
"Male","653"
"","1227"
"Sanyasi/Dasnami",""
"Female","53"
"Male","46"
"","99"
"Sarki",""
"Female","12"
"Male","13"
"","25"
"Sudhi",""
"Female","32"
"Male","36"
"","68"
"Sunuwar",""
"Female","14"
"Male","18"
"","32"
"Tatma/Tatwa",""
"Female","121"
"Male","123"
"","244"
"Teli",""
"Female","724"
"Male","751"
"","1475"
"Terai Others",""
"Female","270"
"Male","326"
"","596"
"Tharu",""
"Female","62"
"Male","60"
"","122"
"Undefined Others",""
"Female","38"
"Male","39"
"","77"
"Yadav",""
"Female","2864"
"Male","2915"
"","5779"
