"Population by Single Year of Age","Number"
"0",""
"Female","364"
"Male","452"
"1",""
"Female","381"
"Male","445"
"10",""
"Female","507"
"Male","640"
"11",""
"Female","501"
"Male","504"
"12",""
"Female","571"
"Male","671"
"13",""
"Female","555"
"Male","596"
"14",""
"Female","644"
"Male","636"
"15",""
"Female","653"
"Male","708"
"16",""
"Female","683"
"Male","782"
"17",""
"Female","601"
"Male","693"
"18",""
"Female","735"
"Male","879"
"19",""
"Female","611"
"Male","623"
"2",""
"Female","406"
"Male","446"
"20",""
"Female","812"
"Male","818"
"21",""
"Female","626"
"Male","671"
"22",""
"Female","857"
"Male","793"
"23",""
"Female","718"
"Male","590"
"24",""
"Female","695"
"Male","647"
"25",""
"Female","878"
"Male","676"
"26",""
"Female","720"
"Male","559"
"27",""
"Female","659"
"Male","508"
"28",""
"Female","826"
"Male","719"
"29",""
"Female","449"
"Male","397"
"3",""
"Female","358"
"Male","424"
"30",""
"Female","1051"
"Male","927"
"31",""
"Female","339"
"Male","409"
"32",""
"Female","654"
"Male","603"
"33",""
"Female","396"
"Male","402"
"34",""
"Female","510"
"Male","483"
"35",""
"Female","870"
"Male","888"
"36",""
"Female","449"
"Male","432"
"37",""
"Female","376"
"Male","334"
"38",""
"Female","570"
"Male","518"
"39",""
"Female","316"
"Male","326"
"4",""
"Female","453"
"Male","442"
"40",""
"Female","841"
"Male","874"
"41",""
"Female","225"
"Male","285"
"42",""
"Female","417"
"Male","508"
"43",""
"Female","300"
"Male","302"
"44",""
"Female","253"
"Male","288"
"45",""
"Female","502"
"Male","614"
"46",""
"Female","258"
"Male","265"
"47",""
"Female","173"
"Male","242"
"48",""
"Female","290"
"Male","293"
"49",""
"Female","188"
"Male","155"
"5",""
"Female","473"
"Male","536"
"50",""
"Female","495"
"Male","488"
"51",""
"Female","139"
"Male","184"
"52",""
"Female","262"
"Male","257"
"53",""
"Female","164"
"Male","153"
"54",""
"Female","173"
"Male","162"
"55",""
"Female","329"
"Male","295"
"56",""
"Female","153"
"Male","167"
"57",""
"Female","125"
"Male","131"
"58",""
"Female","183"
"Male","164"
"59",""
"Female","96"
"Male","93"
"6",""
"Female","432"
"Male","450"
"60",""
"Female","375"
"Male","304"
"61",""
"Female","89"
"Male","107"
"62",""
"Female","135"
"Male","123"
"63",""
"Female","79"
"Male","88"
"64",""
"Female","101"
"Male","106"
"65",""
"Female","261"
"Male","187"
"66",""
"Female","89"
"Male","89"
"67",""
"Female","97"
"Male","87"
"68",""
"Female","129"
"Male","115"
"69",""
"Female","43"
"Male","53"
"7",""
"Female","496"
"Male","499"
"70",""
"Female","191"
"Male","151"
"71",""
"Female","44"
"Male","61"
"72",""
"Female","112"
"Male","85"
"73",""
"Female","65"
"Male","55"
"74",""
"Female","55"
"Male","44"
"75",""
"Female","126"
"Male","110"
"76",""
"Female","60"
"Male","52"
"77",""
"Female","63"
"Male","41"
"78",""
"Female","91"
"Male","54"
"79",""
"Female","29"
"Male","32"
"8",""
"Female","465"
"Male","621"
"80",""
"Female","77"
"Male","65"
"81",""
"Female","17"
"Male","15"
"82",""
"Female","35"
"Male","32"
"83",""
"Female","22"
"Male","23"
"84",""
"Female","29"
"Male","21"
"85",""
"Female","144"
"Male","102"
"9",""
"Female","457"
"Male","514"
