"Population by Single Year of Age","Number"
"0",""
"Female","198"
"Male","217"
"1",""
"Female","153"
"Male","190"
"10",""
"Female","401"
"Male","441"
"11",""
"Female","225"
"Male","202"
"12",""
"Female","377"
"Male","371"
"13",""
"Female","243"
"Male","216"
"14",""
"Female","301"
"Male","277"
"15",""
"Female","233"
"Male","290"
"16",""
"Female","284"
"Male","260"
"17",""
"Female","121"
"Male","139"
"18",""
"Female","265"
"Male","276"
"19",""
"Female","117"
"Male","113"
"2",""
"Female","267"
"Male","262"
"20",""
"Female","298"
"Male","242"
"21",""
"Female","135"
"Male","119"
"22",""
"Female","261"
"Male","245"
"23",""
"Female","148"
"Male","109"
"24",""
"Female","173"
"Male","124"
"25",""
"Female","430"
"Male","385"
"26",""
"Female","127"
"Male","116"
"27",""
"Female","106"
"Male","96"
"28",""
"Female","275"
"Male","193"
"29",""
"Female","51"
"Male","60"
"3",""
"Female","294"
"Male","304"
"30",""
"Female","444"
"Male","430"
"31",""
"Female","22"
"Male","45"
"32",""
"Female","203"
"Male","170"
"33",""
"Female","103"
"Male","55"
"34",""
"Female","71"
"Male","42"
"35",""
"Female","405"
"Male","438"
"36",""
"Female","64"
"Male","65"
"37",""
"Female","61"
"Male","50"
"38",""
"Female","180"
"Male","123"
"39",""
"Female","52"
"Male","31"
"4",""
"Female","303"
"Male","312"
"40",""
"Female","340"
"Male","420"
"41",""
"Female","26"
"Male","19"
"42",""
"Female","137"
"Male","109"
"43",""
"Female","51"
"Male","29"
"44",""
"Female","49"
"Male","31"
"45",""
"Female","294"
"Male","343"
"46",""
"Female","28"
"Male","42"
"47",""
"Female","36"
"Male","34"
"48",""
"Female","122"
"Male","84"
"49",""
"Female","22"
"Male","24"
"5",""
"Female","344"
"Male","390"
"50",""
"Female","243"
"Male","289"
"51",""
"Female","16"
"Male","32"
"52",""
"Female","61"
"Male","65"
"53",""
"Female","42"
"Male","25"
"54",""
"Female","28"
"Male","20"
"55",""
"Female","203"
"Male","265"
"56",""
"Female","42"
"Male","48"
"57",""
"Female","29"
"Male","30"
"58",""
"Female","104"
"Male","79"
"59",""
"Female","24"
"Male","25"
"6",""
"Female","308"
"Male","356"
"60",""
"Female","211"
"Male","259"
"61",""
"Female","18"
"Male","26"
"62",""
"Female","55"
"Male","48"
"63",""
"Female","22"
"Male","14"
"64",""
"Female","21"
"Male","18"
"65",""
"Female","127"
"Male","152"
"66",""
"Female","12"
"Male","8"
"67",""
"Female","11"
"Male","12"
"68",""
"Female","34"
"Male","37"
"69",""
"Female","10"
"Male","8"
"7",""
"Female","288"
"Male","318"
"70",""
"Female","98"
"Male","106"
"71",""
"Female","5"
"Male","9"
"72",""
"Female","16"
"Male","20"
"73",""
"Female","7"
"Male","2"
"74",""
"Female","6"
"Male","3"
"75",""
"Female","48"
"Male","46"
"76",""
"Female","2"
"Male","7"
"77",""
"Female","6"
"Male","9"
"78",""
"Female","8"
"Male","5"
"79",""
"Female","2"
"Male","3"
"8",""
"Female","387"
"Male","428"
"80",""
"Female","27"
"Male","21"
"81",""
"Female","2"
"Male","0"
"82",""
"Female","0"
"Male","2"
"83",""
"Female","0"
"Male","2"
"84",""
"Female","0"
"Male","1"
"85",""
"Female","21"
"Male","23"
"9",""
"Female","216"
"Male","212"
