"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","11"
"Male","10"
"Baraee",""
"Female","133"
"Male","132"
"Bhote",""
"Female","109"
"Male","110"
"Bin",""
"Female","586"
"Male","589"
"Brahman - Hill",""
"Female","126"
"Male","112"
"Brahman - Tarai",""
"Female","125"
"Male","160"
"Chamar/ Harijan/ Ram",""
"Female","452"
"Male","523"
"Dalit Others",""
"Female","24"
"Male","22"
"Dhobi",""
"Female","673"
"Male","698"
"Dom",""
"Female","34"
"Male","30"
"Dusadh/ Pasawan/ Pasi",""
"Female","229"
"Male","234"
"Hajam/Thakur",""
"Female","210"
"Male","236"
"Kahar",""
"Female","34"
"Male","35"
"Kalwar",""
"Female","686"
"Male","738"
"Kanu",""
"Female","1581"
"Male","1629"
"Kathabaniyan",""
"Female","78"
"Male","77"
"Kayastha",""
"Female","50"
"Male","56"
"Koiri/Kushwaha",""
"Female","654"
"Male","654"
"Kumhar",""
"Female","394"
"Male","407"
"Kurmi",""
"Female","1064"
"Male","1175"
"Lohar",""
"Female","458"
"Male","497"
"Mali",""
"Female","105"
"Male","113"
"Mallaha",""
"Female","23"
"Male","26"
"Musalman",""
"Female","217"
"Male","233"
"Nuniya",""
"Female","283"
"Male","315"
"Others",""
"Female","21"
"Male","8"
"Sanyasi/Dasnami",""
"Female","31"
"Male","39"
"Sonar",""
"Female","75"
"Male","90"
"Sunuwar",""
"Female","8"
"Male","11"
"Tamang",""
"Female","10"
"Male","9"
"Tatma/Tatwa",""
"Female","212"
"Male","199"
"Teli",""
"Female","945"
"Male","1038"
"Terai Others",""
"Female","40"
"Male","54"
"Tharu",""
"Female","9"
"Male","9"
"Yadav",""
"Female","3083"
"Male","3383"
