"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","19"
"Male","19"
"Bangali",""
"Female","6"
"Male","12"
"Bhote",""
"Female","10"
"Male","6"
"Brahman - Hill",""
"Female","3761"
"Male","3437"
"Brahman - Tarai",""
"Female","13"
"Male","13"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","4"
"Chepang /Praja",""
"Female","59"
"Male","43"
"Chhetri",""
"Female","2822"
"Male","2591"
"Dalit Others",""
"Female","105"
"Male","81"
"Damai/Dholi",""
"Female","129"
"Male","118"
"Danuwar",""
"Female","1490"
"Male","1461"
"Dusadh/ Pasawan/ Pasi",""
"Female","11"
"Male","13"
"Gharti/Bhujel",""
"Female","37"
"Male","31"
"Gurung",""
"Female","38"
"Male","48"
"Hajam/Thakur",""
"Female","46"
"Male","51"
"Kalwar",""
"Female","48"
"Male","58"
"Kami",""
"Female","343"
"Male","317"
"Kanu",""
"Female","22"
"Male","22"
"Kathabaniyan",""
"Female","35"
"Male","37"
"Kayastha",""
"Female","7"
"Male","5"
"Koiri/Kushwaha",""
"Female","12"
"Male","14"
"Kumhar",""
"Female","13"
"Male","12"
"Kurmi",""
"Female","6"
"Male","10"
"Limbu",""
"Female","14"
"Male","16"
"Magar",""
"Female","981"
"Male","855"
"Majhi",""
"Female","288"
"Male","304"
"Mallaha",""
"Female","6"
"Male","8"
"Musalman",""
"Female","106"
"Male","125"
"Newar",""
"Female","706"
"Male","672"
"Nuniya",""
"Female","10"
"Male","18"
"Others",""
"Female","47"
"Male","51"
"Pahari",""
"Female","25"
"Male","32"
"Rai",""
"Female","188"
"Male","174"
"Sanyasi/Dasnami",""
"Female","65"
"Male","58"
"Sarki",""
"Female","12"
"Male","17"
"Sonar",""
"Female","57"
"Male","37"
"Sunuwar",""
"Female","27"
"Male","24"
"Tamang",""
"Female","6560"
"Male","6007"
"Tatma/Tatwa",""
"Female","4"
"Male","7"
"Teli",""
"Female","23"
"Male","29"
"Terai Others",""
"Female","11"
"Male","21"
"Tharu",""
"Female","93"
"Male","106"
"Undefined Others",""
"Female","8"
"Male","7"
"Yadav",""
"Female","39"
"Male","55"
