"Population by Caste Ethinicity","Number"
"Bahing",""
"Female","20"
"Male","19"
"","39"
"Bantaba",""
"Female","9"
"Male","4"
"","13"
"Brahman - Hill",""
"Female","1110"
"Male","1020"
"","2130"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","4"
"","11"
"Chamling",""
"Female","23"
"Male","29"
"","52"
"Chhetri",""
"Female","870"
"Male","830"
"","1700"
"Damai/Dholi",""
"Female","159"
"Male","147"
"","306"
"Gharti/Bhujel",""
"Female","391"
"Male","405"
"","796"
"Gurung",""
"Female","172"
"Male","157"
"","329"
"Hayu",""
"Female","14"
"Male","17"
"","31"
"Kami",""
"Female","440"
"Male","412"
"","852"
"Kewat",""
"Female","5"
"Male","6"
"","11"
"Khawas",""
"Female","9"
"Male","7"
"","16"
"Kulung",""
"Female","14"
"Male","18"
"","32"
"Lepcha",""
"Female","489"
"Male","489"
"","978"
"Limbu",""
"Female","542"
"Male","481"
"","1023"
"Lohar",""
"Female","7"
"Male","4"
"","11"
"Loharung",""
"Female","15"
"Male","8"
"","23"
"Magar",""
"Female","421"
"Male","418"
"","839"
"Musalman",""
"Female","19"
"Male","18"
"","37"
"Newar",""
"Female","277"
"Male","279"
"","556"
"Others",""
"Female","36"
"Male","52"
"","88"
"Rai",""
"Female","3209"
"Male","3149"
"","6358"
"Samgpang",""
"Female","8"
"Male","9"
"","17"
"Sanyasi/Dasnami",""
"Female","25"
"Male","30"
"","55"
"Sarki",""
"Female","18"
"Male","14"
"","32"
"Sherpa",""
"Female","27"
"Male","32"
"","59"
"Sunuwar",""
"Female","336"
"Male","314"
"","650"
"Tamang",""
"Female","937"
"Male","904"
"","1841"
"Tharu",""
"Female","13"
"Male","9"
"","22"
"Thulung",""
"Female","26"
"Male","31"
"","57"
"Undefined Others",""
"Female","41"
"Male","37"
"","78"
"Yadav",""
"Female","9"
"Male","2"
"","11"
"Yakkha",""
"Female","21"
"Male","15"
"","36"
"Yamphu",""
"Female","27"
"Male","19"
"","46"
