"Population by Caste/Ethinicity","Number"
"Bangali",""
"Female","6"
"Male","5"
"Bantaba",""
"Female","8"
"Male","5"
"Bote",""
"Female","5"
"Male","8"
"Brahman - Hill",""
"Female","133"
"Male","164"
"Chhetri",""
"Female","402"
"Male","330"
"Damai/Dholi",""
"Female","89"
"Male","93"
"Gharti/Bhujel",""
"Female","26"
"Male","25"
"Gurung",""
"Female","20"
"Male","18"
"Kami",""
"Female","252"
"Male","224"
"Kathabaniyan",""
"Female","11"
"Male","15"
"Limbu",""
"Female","3412"
"Male","2873"
"Magar",""
"Female","953"
"Male","771"
"Majhi",""
"Female","54"
"Male","48"
"Newar",""
"Female","70"
"Male","66"
"Others",""
"Female","48"
"Male","61"
"Rai",""
"Female","4427"
"Male","4072"
"Sarki",""
"Female","140"
"Male","126"
"Tamang",""
"Female","370"
"Male","294"
"Teli",""
"Female","2"
"Male","11"
"Tharu",""
"Female","5"
"Male","28"
"Undefined Others",""
"Female","32"
"Male","28"
"Yadav",""
"Female","5"
"Male","10"
"Yakkha",""
"Female","796"
"Male","650"
"Yamphu",""
"Female","181"
"Male","164"
