"Population by Single Year of Age","Number"
"0",""
"Female","163"
"Male","161"
"1",""
"Female","158"
"Male","188"
"10",""
"Female","238"
"Male","252"
"11",""
"Female","206"
"Male","215"
"12",""
"Female","279"
"Male","260"
"13",""
"Female","275"
"Male","288"
"14",""
"Female","269"
"Male","259"
"15",""
"Female","241"
"Male","264"
"16",""
"Female","254"
"Male","254"
"17",""
"Female","326"
"Male","305"
"18",""
"Female","245"
"Male","269"
"19",""
"Female","222"
"Male","204"
"2",""
"Female","213"
"Male","189"
"20",""
"Female","215"
"Male","181"
"21",""
"Female","230"
"Male","159"
"22",""
"Female","246"
"Male","128"
"23",""
"Female","201"
"Male","130"
"24",""
"Female","191"
"Male","121"
"25",""
"Female","220"
"Male","110"
"26",""
"Female","181"
"Male","103"
"27",""
"Female","170"
"Male","129"
"28",""
"Female","174"
"Male","112"
"29",""
"Female","139"
"Male","111"
"3",""
"Female","196"
"Male","193"
"30",""
"Female","219"
"Male","128"
"31",""
"Female","122"
"Male","95"
"32",""
"Female","173"
"Male","105"
"33",""
"Female","139"
"Male","83"
"34",""
"Female","122"
"Male","65"
"35",""
"Female","196"
"Male","109"
"36",""
"Female","136"
"Male","99"
"37",""
"Female","147"
"Male","102"
"38",""
"Female","118"
"Male","97"
"39",""
"Female","113"
"Male","84"
"4",""
"Female","179"
"Male","192"
"40",""
"Female","213"
"Male","160"
"41",""
"Female","128"
"Male","87"
"42",""
"Female","132"
"Male","127"
"43",""
"Female","140"
"Male","99"
"44",""
"Female","94"
"Male","104"
"45",""
"Female","173"
"Male","139"
"46",""
"Female","103"
"Male","103"
"47",""
"Female","117"
"Male","111"
"48",""
"Female","110"
"Male","128"
"49",""
"Female","102"
"Male","105"
"5",""
"Female","199"
"Male","184"
"50",""
"Female","144"
"Male","157"
"51",""
"Female","118"
"Male","99"
"52",""
"Female","121"
"Male","112"
"53",""
"Female","101"
"Male","93"
"54",""
"Female","90"
"Male","95"
"55",""
"Female","80"
"Male","104"
"56",""
"Female","73"
"Male","78"
"57",""
"Female","83"
"Male","92"
"58",""
"Female","80"
"Male","90"
"59",""
"Female","75"
"Male","81"
"6",""
"Female","210"
"Male","191"
"60",""
"Female","124"
"Male","113"
"61",""
"Female","84"
"Male","55"
"62",""
"Female","75"
"Male","81"
"63",""
"Female","69"
"Male","65"
"64",""
"Female","68"
"Male","73"
"65",""
"Female","90"
"Male","71"
"66",""
"Female","39"
"Male","41"
"67",""
"Female","56"
"Male","71"
"68",""
"Female","52"
"Male","59"
"69",""
"Female","42"
"Male","39"
"7",""
"Female","260"
"Male","238"
"70",""
"Female","70"
"Male","74"
"71",""
"Female","23"
"Male","45"
"72",""
"Female","56"
"Male","43"
"73",""
"Female","32"
"Male","44"
"74",""
"Female","20"
"Male","16"
"75",""
"Female","45"
"Male","40"
"76",""
"Female","19"
"Male","20"
"77",""
"Female","28"
"Male","41"
"78",""
"Female","33"
"Male","34"
"79",""
"Female","14"
"Male","17"
"8",""
"Female","207"
"Male","194"
"80",""
"Female","31"
"Male","25"
"81",""
"Female","12"
"Male","9"
"82",""
"Female","12"
"Male","12"
"83",""
"Female","12"
"Male","13"
"84",""
"Female","9"
"Male","14"
"85",""
"Female","38"
"Male","38"
"9",""
"Female","225"
"Male","222"
