"Population by Caste Ethinicity","Number"
"Badi",""
"Female","7"
"Male","7"
"","14"
"Bangali",""
"Female","5"
"Male","11"
"","16"
"Brahman - Hill",""
"Female","7031"
"Male","6764"
"","13795"
"Brahman - Tarai",""
"Female","10"
"Male","10"
"","20"
"Chamar/ Harijan/ Ram",""
"Female","3"
"Male","13"
"","16"
"Chhetri",""
"Female","5857"
"Male","5550"
"","11407"
"Dalit Others",""
"Female","107"
"Male","101"
"","208"
"Damai/Dholi",""
"Female","341"
"Male","282"
"","623"
"Danuwar",""
"Female","11"
"Male","26"
"","37"
"Dhanuk",""
"Female","5"
"Male","14"
"","19"
"Dhobi",""
"Female","4"
"Male","9"
"","13"
"Gaine",""
"Female","8"
"Male","5"
"","13"
"Gharti/Bhujel",""
"Female","390"
"Male","368"
"","758"
"Gurung",""
"Female","116"
"Male","99"
"","215"
"Hajam/Thakur",""
"Female","4"
"Male","19"
"","23"
"Kalwar",""
"Female","16"
"Male","23"
"","39"
"Kami",""
"Female","406"
"Male","368"
"","774"
"Kanu",""
"Female","2"
"Male","11"
"","13"
"Kathabaniyan",""
"Female","8"
"Male","12"
"","20"
"Kayastha",""
"Female","4"
"Male","11"
"","15"
"Koiri/Kushwaha",""
"Female","3"
"Male","18"
"","21"
"Kurmi",""
"Female","3"
"Male","11"
"","14"
"Limbu",""
"Female","25"
"Male","33"
"","58"
"Magar",""
"Female","608"
"Male","606"
"","1214"
"Majhi",""
"Female","27"
"Male","44"
"","71"
"Marwadi",""
"Female","10"
"Male","13"
"","23"
"Musalman",""
"Female","30"
"Male","100"
"","130"
"Newar",""
"Female","9284"
"Male","8838"
"","18122"
"Others",""
"Female","39"
"Male","41"
"","80"
"Pahari",""
"Female","5"
"Male","6"
"","11"
"Rai",""
"Female","143"
"Male","135"
"","278"
"Sanyasi/Dasnami",""
"Female","207"
"Male","198"
"","405"
"Sarki",""
"Female","522"
"Male","442"
"","964"
"Sherpa",""
"Female","12"
"Male","11"
"","23"
"Sudhi",""
"Female","9"
"Male","9"
"","18"
"Sunuwar",""
"Female","10"
"Male","12"
"","22"
"Tamang",""
"Female","2840"
"Male","2725"
"","5565"
"Teli",""
"Female","23"
"Male","87"
"","110"
"Terai Others",""
"Female","68"
"Male","103"
"","171"
"Thakuri",""
"Female","35"
"Male","52"
"","87"
"Thami",""
"Female","3"
"Male","11"
"","14"
"Tharu",""
"Female","46"
"Male","57"
"","103"
"Undefined Others",""
"Female","8"
"Male","6"
"","14"
"Yadav",""
"Female","28"
"Male","44"
"","72"
