"Population by Single Year of Age","Number"
"0",""
"Female","460"
"Male","453"
"1",""
"Female","388"
"Male","426"
"10",""
"Female","985"
"Male","1036"
"11",""
"Female","451"
"Male","494"
"12",""
"Female","819"
"Male","957"
"13",""
"Female","563"
"Male","577"
"14",""
"Female","664"
"Male","665"
"15",""
"Female","646"
"Male","643"
"16",""
"Female","633"
"Male","621"
"17",""
"Female","426"
"Male","434"
"18",""
"Female","635"
"Male","694"
"19",""
"Female","363"
"Male","294"
"2",""
"Female","542"
"Male","592"
"20",""
"Female","805"
"Male","592"
"21",""
"Female","261"
"Male","247"
"22",""
"Female","546"
"Male","426"
"23",""
"Female","301"
"Male","231"
"24",""
"Female","337"
"Male","264"
"25",""
"Female","976"
"Male","649"
"26",""
"Female","341"
"Male","250"
"27",""
"Female","296"
"Male","228"
"28",""
"Female","559"
"Male","348"
"29",""
"Female","147"
"Male","147"
"3",""
"Female","631"
"Male","630"
"30",""
"Female","1101"
"Male","744"
"31",""
"Female","112"
"Male","85"
"32",""
"Female","413"
"Male","313"
"33",""
"Female","179"
"Male","107"
"34",""
"Female","155"
"Male","111"
"35",""
"Female","1141"
"Male","876"
"36",""
"Female","168"
"Male","200"
"37",""
"Female","117"
"Male","134"
"38",""
"Female","358"
"Male","226"
"39",""
"Female","104"
"Male","86"
"4",""
"Female","567"
"Male","605"
"40",""
"Female","976"
"Male","876"
"41",""
"Female","63"
"Male","109"
"42",""
"Female","235"
"Male","209"
"43",""
"Female","97"
"Male","82"
"44",""
"Female","88"
"Male","68"
"45",""
"Female","758"
"Male","764"
"46",""
"Female","102"
"Male","103"
"47",""
"Female","51"
"Male","82"
"48",""
"Female","211"
"Male","189"
"49",""
"Female","52"
"Male","60"
"5",""
"Female","770"
"Male","778"
"50",""
"Female","631"
"Male","744"
"51",""
"Female","48"
"Male","70"
"52",""
"Female","129"
"Male","152"
"53",""
"Female","54"
"Male","72"
"54",""
"Female","67"
"Male","59"
"55",""
"Female","484"
"Male","583"
"56",""
"Female","64"
"Male","96"
"57",""
"Female","57"
"Male","73"
"58",""
"Female","140"
"Male","111"
"59",""
"Female","34"
"Male","53"
"6",""
"Female","611"
"Male","668"
"60",""
"Female","483"
"Male","558"
"61",""
"Female","53"
"Male","51"
"62",""
"Female","104"
"Male","91"
"63",""
"Female","44"
"Male","42"
"64",""
"Female","39"
"Male","42"
"65",""
"Female","368"
"Male","312"
"66",""
"Female","39"
"Male","38"
"67",""
"Female","25"
"Male","25"
"68",""
"Female","65"
"Male","71"
"69",""
"Female","12"
"Male","27"
"7",""
"Female","702"
"Male","669"
"70",""
"Female","235"
"Male","295"
"71",""
"Female","20"
"Male","18"
"72",""
"Female","45"
"Male","53"
"73",""
"Female","18"
"Male","21"
"74",""
"Female","8"
"Male","7"
"75",""
"Female","105"
"Male","103"
"76",""
"Female","5"
"Male","12"
"77",""
"Female","3"
"Male","12"
"78",""
"Female","19"
"Male","17"
"79",""
"Female","4"
"Male","10"
"8",""
"Female","817"
"Male","865"
"80",""
"Female","53"
"Male","54"
"81",""
"Female","7"
"Male","6"
"82",""
"Female","7"
"Male","5"
"83",""
"Female","2"
"Male","4"
"84",""
"Female","3"
"Male","3"
"85",""
"Female","59"
"Male","58"
"9",""
"Female","487"
"Male","539"
