"Population by Caste/Ethinicity","Number"
"Bangali",""
"Female","5"
"Male","8"
"Baraee",""
"Female","51"
"Male","34"
"Brahman - Hill",""
"Female","61"
"Male","32"
"Brahman - Tarai",""
"Female","9"
"Male","14"
"Chamar/ Harijan/ Ram",""
"Female","207"
"Male","205"
"Chhetri",""
"Female","120"
"Male","97"
"Damai/Dholi",""
"Female","23"
"Male","22"
"Dhanuk",""
"Female","850"
"Male","851"
"Dom",""
"Female","14"
"Male","9"
"Gharti/Bhujel",""
"Female","7"
"Male","6"
"Hajam/Thakur",""
"Female","129"
"Male","121"
"Halwai",""
"Female","253"
"Male","265"
"Jhangad/ Dhagar",""
"Female","2333"
"Male","2073"
"Kalwar",""
"Female","16"
"Male","16"
"Kami",""
"Female","23"
"Male","19"
"Kathabaniyan",""
"Female","128"
"Male","120"
"Kayastha",""
"Female","15"
"Male","15"
"Kewat",""
"Female","53"
"Male","44"
"Khatwe",""
"Female","491"
"Male","428"
"Koiri/Kushwaha",""
"Female","2582"
"Male","2642"
"Limbu",""
"Female","20"
"Male","13"
"Magar",""
"Female","33"
"Male","38"
"Mallaha",""
"Female","89"
"Male","89"
"Marwadi",""
"Female","84"
"Male","84"
"Musahar",""
"Female","752"
"Male","734"
"Musalman",""
"Female","8165"
"Male","7598"
"Newar",""
"Female","14"
"Male","7"
"Others",""
"Female","58"
"Male","33"
"Punjabi/Sikh",""
"Female","29"
"Male","28"
"Rai",""
"Female","32"
"Male","26"
"Sarbaria",""
"Female","551"
"Male","550"
"Sherpa",""
"Female","9"
"Male","14"
"Sonar",""
"Female","9"
"Male","7"
"Sunuwar",""
"Female","23"
"Male","24"
"Tatma/Tatwa",""
"Female","29"
"Male","33"
"Teli",""
"Female","895"
"Male","920"
"Terai Others",""
"Female","125"
"Male","120"
"Undefined Others",""
"Female","30"
"Male","39"
"Yadav",""
"Female","2329"
"Male","2466"
"Yakkha",""
"Female","9"
"Male","10"
