"Population by Single Year of Age","Number"
"0",""
"Female","503"
"Male","477"
"1",""
"Female","320"
"Male","298"
"10",""
"Female","1290"
"Male","1376"
"11",""
"Female","785"
"Male","435"
"12",""
"Female","942"
"Male","974"
"13",""
"Female","526"
"Male","491"
"14",""
"Female","605"
"Male","726"
"15",""
"Female","554"
"Male","687"
"16",""
"Female","481"
"Male","606"
"17",""
"Female","325"
"Male","371"
"18",""
"Female","515"
"Male","533"
"19",""
"Female","219"
"Male","175"
"2",""
"Female","656"
"Male","626"
"20",""
"Female","781"
"Male","871"
"21",""
"Female","210"
"Male","168"
"22",""
"Female","562"
"Male","396"
"23",""
"Female","213"
"Male","194"
"24",""
"Female","348"
"Male","213"
"25",""
"Female","1012"
"Male","655"
"26",""
"Female","237"
"Male","212"
"27",""
"Female","249"
"Male","174"
"28",""
"Female","497"
"Male","317"
"29",""
"Female","113"
"Male","124"
"3",""
"Female","623"
"Male","676"
"30",""
"Female","1081"
"Male","651"
"31",""
"Female","55"
"Male","42"
"32",""
"Female","473"
"Male","292"
"33",""
"Female","144"
"Male","89"
"34",""
"Female","137"
"Male","100"
"35",""
"Female","1239"
"Male","739"
"36",""
"Female","154"
"Male","153"
"37",""
"Female","111"
"Male","100"
"38",""
"Female","330"
"Male","218"
"39",""
"Female","108"
"Male","92"
"4",""
"Female","609"
"Male","700"
"40",""
"Female","1078"
"Male","755"
"41",""
"Female","45"
"Male","74"
"42",""
"Female","273"
"Male","218"
"43",""
"Female","77"
"Male","55"
"44",""
"Female","82"
"Male","107"
"45",""
"Female","940"
"Male","757"
"46",""
"Female","81"
"Male","90"
"47",""
"Female","71"
"Male","148"
"48",""
"Female","200"
"Male","178"
"49",""
"Female","60"
"Male","75"
"5",""
"Female","839"
"Male","866"
"50",""
"Female","662"
"Male","757"
"51",""
"Female","29"
"Male","39"
"52",""
"Female","132"
"Male","131"
"53",""
"Female","60"
"Male","44"
"54",""
"Female","61"
"Male","54"
"55",""
"Female","530"
"Male","556"
"56",""
"Female","59"
"Male","96"
"57",""
"Female","29"
"Male","46"
"58",""
"Female","117"
"Male","138"
"59",""
"Female","37"
"Male","50"
"6",""
"Female","679"
"Male","726"
"60",""
"Female","578"
"Male","583"
"61",""
"Female","32"
"Male","45"
"62",""
"Female","107"
"Male","101"
"63",""
"Female","42"
"Male","31"
"64",""
"Female","35"
"Male","41"
"65",""
"Female","439"
"Male","412"
"66",""
"Female","26"
"Male","20"
"67",""
"Female","35"
"Male","24"
"68",""
"Female","81"
"Male","118"
"69",""
"Female","22"
"Male","43"
"7",""
"Female","595"
"Male","667"
"70",""
"Female","280"
"Male","278"
"71",""
"Female","12"
"Male","19"
"72",""
"Female","53"
"Male","56"
"73",""
"Female","15"
"Male","9"
"74",""
"Female","12"
"Male","16"
"75",""
"Female","174"
"Male","132"
"76",""
"Female","8"
"Male","9"
"77",""
"Female","2"
"Male","5"
"78",""
"Female","24"
"Male","18"
"79",""
"Female","8"
"Male","10"
"8",""
"Female","1022"
"Male","994"
"80",""
"Female","50"
"Male","43"
"81",""
"Female","2"
"Male","3"
"82",""
"Female","1"
"Male","1"
"83",""
"Female","0"
"Male","3"
"84",""
"Female","5"
"Male","2"
"85",""
"Female","49"
"Male","37"
"9",""
"Female","442"
"Male","459"
