"Population by Caste/Ethinicity","Number"
"Amat",""
"Female","24"
"Male","13"
"Badhaee",""
"Female","295"
"Male","253"
"Bantar/Sardar",""
"Female","461"
"Male","395"
"Baraee",""
"Female","206"
"Male","197"
"Bin",""
"Female","469"
"Male","369"
"Brahman - Hill",""
"Female","71"
"Male","90"
"Brahman - Tarai",""
"Female","102"
"Male","117"
"Chamar/ Harijan/ Ram",""
"Female","1443"
"Male","1163"
"Chhetri",""
"Female","56"
"Male","48"
"Damai/Dholi",""
"Female","4"
"Male","7"
"Danuwar",""
"Female","234"
"Male","180"
"Dhanuk",""
"Female","3483"
"Male","2931"
"Dhobi",""
"Female","232"
"Male","223"
"Dhunia",""
"Female","12"
"Male","13"
"Dom",""
"Female","54"
"Male","57"
"Dusadh/ Pasawan/ Pasi",""
"Female","866"
"Male","781"
"Gaderi/Bhedihar",""
"Female","23"
"Male","31"
"Gharti/Bhujel",""
"Female","20"
"Male","18"
"Hajam/Thakur",""
"Female","428"
"Male","398"
"Halwai",""
"Female","483"
"Male","468"
"Jhangad/ Dhagar",""
"Female","45"
"Male","38"
"Kalwar",""
"Female","199"
"Male","163"
"Kami",""
"Female","84"
"Male","71"
"Kathabaniyan",""
"Female","25"
"Male","23"
"Kayastha",""
"Female","92"
"Male","82"
"Kewat",""
"Female","466"
"Male","374"
"Khatwe",""
"Female","874"
"Male","757"
"Koiri/Kushwaha",""
"Female","472"
"Male","477"
"Kumal",""
"Female","19"
"Male","15"
"Kumhar",""
"Female","83"
"Male","73"
"Kurmi",""
"Female","248"
"Male","223"
"Lohar",""
"Female","14"
"Male","24"
"Majhi",""
"Female","14"
"Male","11"
"Mali",""
"Female","59"
"Male","59"
"Mallaha",""
"Female","1156"
"Male","940"
"Musahar",""
"Female","1516"
"Male","1365"
"Musalman",""
"Female","3640"
"Male","2945"
"Newar",""
"Female","54"
"Male","62"
"Others",""
"Female","32"
"Male","16"
"Rajput",""
"Female","107"
"Male","94"
"Sanyasi/Dasnami",""
"Female","68"
"Male","55"
"Sonar",""
"Female","186"
"Male","179"
"Sudhi",""
"Female","953"
"Male","906"
"Sunuwar",""
"Female","8"
"Male","11"
"Tatma/Tatwa",""
"Female","378"
"Male","344"
"Teli",""
"Female","1230"
"Male","1132"
"Terai Others",""
"Female","177"
"Male","123"
"Tharu",""
"Female","313"
"Male","260"
"Undefined Others",""
"Female","32"
"Male","26"
"Yadav",""
"Female","4733"
"Male","4447"
