"Population by Single Year of Age","Number"
"0",""
"Female","164"
"Male","174"
"1",""
"Female","135"
"Male","148"
"10",""
"Female","291"
"Male","313"
"11",""
"Female","258"
"Male","258"
"12",""
"Female","298"
"Male","307"
"13",""
"Female","277"
"Male","303"
"14",""
"Female","274"
"Male","274"
"15",""
"Female","297"
"Male","287"
"16",""
"Female","263"
"Male","258"
"17",""
"Female","307"
"Male","286"
"18",""
"Female","335"
"Male","300"
"19",""
"Female","234"
"Male","175"
"2",""
"Female","191"
"Male","165"
"20",""
"Female","230"
"Male","184"
"21",""
"Female","224"
"Male","142"
"22",""
"Female","261"
"Male","156"
"23",""
"Female","221"
"Male","147"
"24",""
"Female","202"
"Male","116"
"25",""
"Female","238"
"Male","142"
"26",""
"Female","191"
"Male","106"
"27",""
"Female","172"
"Male","106"
"28",""
"Female","211"
"Male","131"
"29",""
"Female","106"
"Male","79"
"3",""
"Female","168"
"Male","201"
"30",""
"Female","219"
"Male","133"
"31",""
"Female","106"
"Male","91"
"32",""
"Female","151"
"Male","116"
"33",""
"Female","118"
"Male","75"
"34",""
"Female","117"
"Male","93"
"35",""
"Female","200"
"Male","130"
"36",""
"Female","131"
"Male","99"
"37",""
"Female","123"
"Male","84"
"38",""
"Female","135"
"Male","96"
"39",""
"Female","112"
"Male","97"
"4",""
"Female","205"
"Male","188"
"40",""
"Female","187"
"Male","155"
"41",""
"Female","106"
"Male","84"
"42",""
"Female","162"
"Male","102"
"43",""
"Female","130"
"Male","110"
"44",""
"Female","116"
"Male","93"
"45",""
"Female","147"
"Male","141"
"46",""
"Female","93"
"Male","98"
"47",""
"Female","108"
"Male","100"
"48",""
"Female","118"
"Male","110"
"49",""
"Female","103"
"Male","108"
"5",""
"Female","220"
"Male","208"
"50",""
"Female","147"
"Male","161"
"51",""
"Female","103"
"Male","90"
"52",""
"Female","100"
"Male","85"
"53",""
"Female","86"
"Male","86"
"54",""
"Female","80"
"Male","79"
"55",""
"Female","106"
"Male","102"
"56",""
"Female","66"
"Male","73"
"57",""
"Female","72"
"Male","71"
"58",""
"Female","68"
"Male","67"
"59",""
"Female","68"
"Male","58"
"6",""
"Female","235"
"Male","233"
"60",""
"Female","88"
"Male","104"
"61",""
"Female","55"
"Male","56"
"62",""
"Female","66"
"Male","65"
"63",""
"Female","47"
"Male","60"
"64",""
"Female","42"
"Male","49"
"65",""
"Female","68"
"Male","66"
"66",""
"Female","34"
"Male","27"
"67",""
"Female","51"
"Male","56"
"68",""
"Female","62"
"Male","57"
"69",""
"Female","22"
"Male","38"
"7",""
"Female","246"
"Male","235"
"70",""
"Female","45"
"Male","69"
"71",""
"Female","31"
"Male","27"
"72",""
"Female","33"
"Male","40"
"73",""
"Female","27"
"Male","37"
"74",""
"Female","15"
"Male","30"
"75",""
"Female","33"
"Male","32"
"76",""
"Female","22"
"Male","23"
"77",""
"Female","37"
"Male","17"
"78",""
"Female","34"
"Male","32"
"79",""
"Female","14"
"Male","14"
"8",""
"Female","281"
"Male","273"
"80",""
"Female","19"
"Male","21"
"81",""
"Female","15"
"Male","6"
"82",""
"Female","8"
"Male","9"
"83",""
"Female","10"
"Male","22"
"84",""
"Female","12"
"Male","18"
"85",""
"Female","48"
"Male","30"
"9",""
"Female","256"
"Male","225"
