"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","15"
"Male","13"
"Badi",""
"Female","44"
"Male","33"
"Bahing",""
"Female","7"
"Male","7"
"Bangali",""
"Female","10"
"Male","15"
"Bantaba",""
"Female","74"
"Male","59"
"Bantar/Sardar",""
"Female","602"
"Male","576"
"Baraee",""
"Female","21"
"Male","21"
"Bhote",""
"Female","9"
"Male","11"
"Brahman - Hill",""
"Female","3150"
"Male","2725"
"Brahman - Tarai",""
"Female","80"
"Male","71"
"Byasi/Sauka",""
"Female","15"
"Male","16"
"Chamar/ Harijan/ Ram",""
"Female","283"
"Male","230"
"Chamling",""
"Female","41"
"Male","36"
"Chhetri",""
"Female","3626"
"Male","3045"
"Damai/Dholi",""
"Female","236"
"Male","184"
"Dhanuk",""
"Female","82"
"Male","86"
"Dhimal",""
"Female","326"
"Male","295"
"Dom",""
"Female","31"
"Male","31"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","5"
"Gaderi/Bhedihar",""
"Female","6"
"Male","9"
"Gharti/Bhujel",""
"Female","134"
"Male","132"
"Gurung",""
"Female","69"
"Male","54"
"Hajam/Thakur",""
"Female","183"
"Male","150"
"Halwai",""
"Female","178"
"Male","201"
"Jhangad/ Dhagar",""
"Female","394"
"Male","327"
"Kalwar",""
"Female","12"
"Male","9"
"Kami",""
"Female","443"
"Male","383"
"Kathabaniyan",""
"Female","110"
"Male","116"
"Kayastha",""
"Female","22"
"Male","19"
"Khatwe",""
"Female","77"
"Male","64"
"Khawas",""
"Female","233"
"Male","203"
"Koiri/Kushwaha",""
"Female","91"
"Male","95"
"Kulung",""
"Female","23"
"Male","19"
"Kumal",""
"Female","11"
"Male","12"
"Kumhar",""
"Female","15"
"Male","14"
"Kurmi",""
"Female","6"
"Male","6"
"Lepcha",""
"Female","5"
"Male","8"
"Limbu",""
"Female","404"
"Male","328"
"Lohar",""
"Female","33"
"Male","38"
"Magar",""
"Female","237"
"Male","209"
"Majhi",""
"Female","271"
"Male","270"
"Mali",""
"Female","26"
"Male","30"
"Mallaha",""
"Female","162"
"Male","157"
"Marwadi",""
"Female","16"
"Male","24"
"Musahar",""
"Female","1181"
"Male","1177"
"Musalman",""
"Female","612"
"Male","584"
"Newar",""
"Female","711"
"Male","593"
"Others",""
"Female","57"
"Male","43"
"Rai",""
"Female","926"
"Male","748"
"Rajput",""
"Female","14"
"Male","17"
"Samgpang",""
"Female","11"
"Male","5"
"Sanyasi/Dasnami",""
"Female","113"
"Male","81"
"Sarki",""
"Female","73"
"Male","69"
"Sherpa",""
"Female","58"
"Male","37"
"Sonar",""
"Female","10"
"Male","19"
"Sudhi",""
"Female","40"
"Male","39"
"Sunuwar",""
"Female","61"
"Male","53"
"Tamang",""
"Female","228"
"Male","189"
"Tatma/Tatwa",""
"Female","11"
"Male","14"
"Teli",""
"Female","563"
"Male","584"
"Terai Others",""
"Female","40"
"Male","32"
"Thakuri",""
"Female","24"
"Male","17"
"Thami",""
"Female","19"
"Male","16"
"Tharu",""
"Female","11044"
"Male","9206"
"Thulung",""
"Female","22"
"Male","18"
"Undefined Others",""
"Female","42"
"Male","39"
"Yadav",""
"Female","54"
"Male","61"
"Yakkha",""
"Female","4"
"Male","7"
