"Population by Single Year of Age","Number"
"0",""
"Female","185"
"Male","188"
"1",""
"Female","175"
"Male","188"
"10",""
"Female","307"
"Male","312"
"11",""
"Female","229"
"Male","260"
"12",""
"Female","292"
"Male","327"
"13",""
"Female","250"
"Male","282"
"14",""
"Female","283"
"Male","266"
"15",""
"Female","272"
"Male","253"
"16",""
"Female","229"
"Male","224"
"17",""
"Female","232"
"Male","199"
"18",""
"Female","231"
"Male","207"
"19",""
"Female","185"
"Male","141"
"2",""
"Female","209"
"Male","218"
"20",""
"Female","161"
"Male","147"
"21",""
"Female","164"
"Male","113"
"22",""
"Female","187"
"Male","145"
"23",""
"Female","143"
"Male","115"
"24",""
"Female","116"
"Male","107"
"25",""
"Female","182"
"Male","112"
"26",""
"Female","140"
"Male","111"
"27",""
"Female","124"
"Male","134"
"28",""
"Female","125"
"Male","136"
"29",""
"Female","94"
"Male","87"
"3",""
"Female","247"
"Male","197"
"30",""
"Female","207"
"Male","141"
"31",""
"Female","74"
"Male","79"
"32",""
"Female","128"
"Male","125"
"33",""
"Female","78"
"Male","90"
"34",""
"Female","81"
"Male","84"
"35",""
"Female","200"
"Male","154"
"36",""
"Female","85"
"Male","90"
"37",""
"Female","87"
"Male","89"
"38",""
"Female","77"
"Male","108"
"39",""
"Female","65"
"Male","68"
"4",""
"Female","249"
"Male","230"
"40",""
"Female","188"
"Male","175"
"41",""
"Female","71"
"Male","72"
"42",""
"Female","98"
"Male","100"
"43",""
"Female","71"
"Male","62"
"44",""
"Female","64"
"Male","57"
"45",""
"Female","162"
"Male","154"
"46",""
"Female","77"
"Male","68"
"47",""
"Female","57"
"Male","47"
"48",""
"Female","68"
"Male","99"
"49",""
"Female","56"
"Male","51"
"5",""
"Female","277"
"Male","248"
"50",""
"Female","167"
"Male","132"
"51",""
"Female","47"
"Male","56"
"52",""
"Female","59"
"Male","91"
"53",""
"Female","44"
"Male","61"
"54",""
"Female","51"
"Male","46"
"55",""
"Female","89"
"Male","88"
"56",""
"Female","64"
"Male","56"
"57",""
"Female","62"
"Male","58"
"58",""
"Female","47"
"Male","65"
"59",""
"Female","53"
"Male","50"
"6",""
"Female","236"
"Male","266"
"60",""
"Female","116"
"Male","100"
"61",""
"Female","59"
"Male","39"
"62",""
"Female","55"
"Male","60"
"63",""
"Female","36"
"Male","42"
"64",""
"Female","37"
"Male","26"
"65",""
"Female","70"
"Male","80"
"66",""
"Female","45"
"Male","40"
"67",""
"Female","59"
"Male","57"
"68",""
"Female","43"
"Male","37"
"69",""
"Female","23"
"Male","30"
"7",""
"Female","288"
"Male","253"
"70",""
"Female","56"
"Male","86"
"71",""
"Female","28"
"Male","20"
"72",""
"Female","20"
"Male","41"
"73",""
"Female","21"
"Male","26"
"74",""
"Female","7"
"Male","24"
"75",""
"Female","35"
"Male","28"
"76",""
"Female","17"
"Male","26"
"77",""
"Female","31"
"Male","24"
"78",""
"Female","33"
"Male","33"
"79",""
"Female","16"
"Male","12"
"8",""
"Female","273"
"Male","269"
"80",""
"Female","37"
"Male","25"
"81",""
"Female","12"
"Male","7"
"82",""
"Female","8"
"Male","8"
"83",""
"Female","6"
"Male","6"
"84",""
"Female","7"
"Male","7"
"85",""
"Female","50"
"Male","54"
"9",""
"Female","240"
"Male","272"
