"Population by Single Year of Age","Number"
"0",""
"Female","267"
"Male","268"
"1",""
"Female","250"
"Male","259"
"10",""
"Female","380"
"Male","408"
"11",""
"Female","341"
"Male","364"
"12",""
"Female","386"
"Male","414"
"13",""
"Female","325"
"Male","328"
"14",""
"Female","369"
"Male","339"
"15",""
"Female","325"
"Male","303"
"16",""
"Female","365"
"Male","314"
"17",""
"Female","289"
"Male","276"
"18",""
"Female","408"
"Male","404"
"19",""
"Female","239"
"Male","221"
"2",""
"Female","334"
"Male","340"
"20",""
"Female","284"
"Male","237"
"21",""
"Female","271"
"Male","193"
"22",""
"Female","295"
"Male","257"
"23",""
"Female","237"
"Male","171"
"24",""
"Female","232"
"Male","158"
"25",""
"Female","278"
"Male","177"
"26",""
"Female","230"
"Male","168"
"27",""
"Female","193"
"Male","146"
"28",""
"Female","248"
"Male","179"
"29",""
"Female","131"
"Male","104"
"3",""
"Female","353"
"Male","357"
"30",""
"Female","286"
"Male","226"
"31",""
"Female","137"
"Male","133"
"32",""
"Female","186"
"Male","171"
"33",""
"Female","131"
"Male","121"
"34",""
"Female","155"
"Male","107"
"35",""
"Female","263"
"Male","193"
"36",""
"Female","170"
"Male","130"
"37",""
"Female","111"
"Male","123"
"38",""
"Female","188"
"Male","139"
"39",""
"Female","96"
"Male","104"
"4",""
"Female","358"
"Male","382"
"40",""
"Female","294"
"Male","252"
"41",""
"Female","91"
"Male","91"
"42",""
"Female","125"
"Male","121"
"43",""
"Female","101"
"Male","88"
"44",""
"Female","95"
"Male","79"
"45",""
"Female","178"
"Male","155"
"46",""
"Female","96"
"Male","92"
"47",""
"Female","80"
"Male","98"
"48",""
"Female","116"
"Male","132"
"49",""
"Female","74"
"Male","73"
"5",""
"Female","373"
"Male","381"
"50",""
"Female","163"
"Male","152"
"51",""
"Female","65"
"Male","81"
"52",""
"Female","70"
"Male","114"
"53",""
"Female","62"
"Male","75"
"54",""
"Female","71"
"Male","73"
"55",""
"Female","125"
"Male","91"
"56",""
"Female","71"
"Male","86"
"57",""
"Female","54"
"Male","57"
"58",""
"Female","66"
"Male","77"
"59",""
"Female","56"
"Male","57"
"6",""
"Female","376"
"Male","372"
"60",""
"Female","159"
"Male","131"
"61",""
"Female","49"
"Male","69"
"62",""
"Female","52"
"Male","56"
"63",""
"Female","54"
"Male","57"
"64",""
"Female","44"
"Male","46"
"65",""
"Female","121"
"Male","76"
"66",""
"Female","28"
"Male","42"
"67",""
"Female","33"
"Male","38"
"68",""
"Female","34"
"Male","57"
"69",""
"Female","17"
"Male","31"
"7",""
"Female","376"
"Male","351"
"70",""
"Female","71"
"Male","52"
"71",""
"Female","13"
"Male","24"
"72",""
"Female","23"
"Male","34"
"73",""
"Female","19"
"Male","26"
"74",""
"Female","9"
"Male","13"
"75",""
"Female","33"
"Male","36"
"76",""
"Female","12"
"Male","12"
"77",""
"Female","8"
"Male","5"
"78",""
"Female","13"
"Male","16"
"79",""
"Female","6"
"Male","11"
"8",""
"Female","348"
"Male","422"
"80",""
"Female","20"
"Male","9"
"81",""
"Female","6"
"Male","4"
"82",""
"Female","4"
"Male","12"
"83",""
"Female","4"
"Male","6"
"84",""
"Female","2"
"Male","6"
"85",""
"Female","16"
"Male","17"
"9",""
"Female","338"
"Male","325"
