"Population by Single Year of Age","Number"
"0",""
"Female","153"
"Male","180"
"1",""
"Female","139"
"Male","153"
"10",""
"Female","448"
"Male","537"
"11",""
"Female","169"
"Male","152"
"12",""
"Female","349"
"Male","387"
"13",""
"Female","188"
"Male","195"
"14",""
"Female","255"
"Male","262"
"15",""
"Female","250"
"Male","289"
"16",""
"Female","213"
"Male","245"
"17",""
"Female","110"
"Male","187"
"18",""
"Female","197"
"Male","276"
"19",""
"Female","99"
"Male","134"
"2",""
"Female","212"
"Male","243"
"20",""
"Female","380"
"Male","339"
"21",""
"Female","73"
"Male","93"
"22",""
"Female","215"
"Male","188"
"23",""
"Female","88"
"Male","108"
"24",""
"Female","104"
"Male","102"
"25",""
"Female","499"
"Male","369"
"26",""
"Female","67"
"Male","79"
"27",""
"Female","91"
"Male","92"
"28",""
"Female","131"
"Male","120"
"29",""
"Female","29"
"Male","51"
"3",""
"Female","268"
"Male","256"
"30",""
"Female","586"
"Male","419"
"31",""
"Female","24"
"Male","27"
"32",""
"Female","116"
"Male","119"
"33",""
"Female","50"
"Male","33"
"34",""
"Female","33"
"Male","31"
"35",""
"Female","595"
"Male","445"
"36",""
"Female","38"
"Male","51"
"37",""
"Female","44"
"Male","40"
"38",""
"Female","75"
"Male","94"
"39",""
"Female","15"
"Male","20"
"4",""
"Female","239"
"Male","249"
"40",""
"Female","495"
"Male","496"
"41",""
"Female","18"
"Male","23"
"42",""
"Female","42"
"Male","48"
"43",""
"Female","29"
"Male","18"
"44",""
"Female","20"
"Male","15"
"45",""
"Female","407"
"Male","432"
"46",""
"Female","16"
"Male","23"
"47",""
"Female","20"
"Male","35"
"48",""
"Female","38"
"Male","51"
"49",""
"Female","10"
"Male","6"
"5",""
"Female","322"
"Male","365"
"50",""
"Female","281"
"Male","375"
"51",""
"Female","2"
"Male","17"
"52",""
"Female","35"
"Male","34"
"53",""
"Female","10"
"Male","12"
"54",""
"Female","13"
"Male","10"
"55",""
"Female","272"
"Male","220"
"56",""
"Female","18"
"Male","21"
"57",""
"Female","13"
"Male","21"
"58",""
"Female","42"
"Male","40"
"59",""
"Female","12"
"Male","16"
"6",""
"Female","260"
"Male","258"
"60",""
"Female","292"
"Male","355"
"61",""
"Female","4"
"Male","16"
"62",""
"Female","25"
"Male","26"
"63",""
"Female","6"
"Male","9"
"64",""
"Female","7"
"Male","8"
"65",""
"Female","164"
"Male","158"
"66",""
"Female","9"
"Male","11"
"67",""
"Female","4"
"Male","9"
"68",""
"Female","15"
"Male","23"
"69",""
"Female","2"
"Male","13"
"7",""
"Female","254"
"Male","260"
"70",""
"Female","119"
"Male","201"
"71",""
"Female","3"
"Male","12"
"72",""
"Female","10"
"Male","8"
"73",""
"Female","4"
"Male","8"
"74",""
"Female","3"
"Male","1"
"75",""
"Female","46"
"Male","51"
"76",""
"Female","5"
"Male","3"
"77",""
"Female","2"
"Male","1"
"78",""
"Female","2"
"Male","3"
"79",""
"Female","0"
"Male","1"
"8",""
"Female","387"
"Male","395"
"80",""
"Female","30"
"Male","35"
"81",""
"Female","0"
"Male","3"
"82",""
"Female","0"
"Male","1"
"83",""
"Female","0"
"Male","2"
"84",""
"Female","0"
"Male","1"
"85",""
"Female","29"
"Male","26"
"9",""
"Female","162"
"Male","153"
