"Population by Caste/Ethinicity","Number"
"Bangali",""
"Female","27"
"Male","32"
"Baraee",""
"Female","352"
"Male","375"
"Bin",""
"Female","344"
"Male","354"
"Brahman - Hill",""
"Female","27"
"Male","30"
"Brahman - Tarai",""
"Female","331"
"Male","370"
"Chamar/ Harijan/ Ram",""
"Female","519"
"Male","493"
"Dhanuk",""
"Female","1286"
"Male","1372"
"Dhobi",""
"Female","28"
"Male","28"
"Dhunia",""
"Female","20"
"Male","26"
"Dusadh/ Pasawan/ Pasi",""
"Female","365"
"Male","423"
"Gaderi/Bhedihar",""
"Female","45"
"Male","69"
"Hajam/Thakur",""
"Female","183"
"Male","179"
"Halkhor",""
"Female","7"
"Male","6"
"Halwai",""
"Female","55"
"Male","54"
"Kalwar",""
"Female","21"
"Male","15"
"Kathabaniyan",""
"Female","32"
"Male","25"
"Kewat",""
"Female","1313"
"Male","1382"
"Khatwe",""
"Female","245"
"Male","302"
"Koiri/Kushwaha",""
"Female","23"
"Male","22"
"Kumal",""
"Female","151"
"Male","156"
"Kumhar",""
"Female","254"
"Male","267"
"Kurmi",""
"Female","267"
"Male","257"
"Mali",""
"Female","14"
"Male","10"
"Mallaha",""
"Female","20"
"Male","30"
"Musahar",""
"Female","175"
"Male","189"
"Musalman",""
"Female","1879"
"Male","1736"
"Natuwa",""
"Female","7"
"Male","6"
"Nuniya",""
"Female","216"
"Male","225"
"Others",""
"Female","23"
"Male","23"
"Rai",""
"Female","21"
"Male","25"
"Rajput",""
"Female","53"
"Male","42"
"Sanyasi/Dasnami",""
"Female","6"
"Male","7"
"Sarki",""
"Female","5"
"Male","10"
"Sonar",""
"Female","132"
"Male","148"
"Sudhi",""
"Female","376"
"Male","399"
"Tatma/Tatwa",""
"Female","271"
"Male","291"
"Teli",""
"Female","590"
"Male","662"
"Terai Others",""
"Female","41"
"Male","43"
"Tharu",""
"Female","305"
"Male","303"
"Undefined Others",""
"Female","5"
"Male","9"
"Yadav",""
"Female","467"
"Male","499"
