"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","154"
"Male","156"
"","310"
"Baraee",""
"Female","75"
"Male","66"
"","141"
"Bin",""
"Female","20"
"Male","17"
"","37"
"Brahman - Hill",""
"Female","45"
"Male","33"
"","78"
"Brahman - Tarai",""
"Female","63"
"Male","83"
"","146"
"Chamar/ Harijan/ Ram",""
"Female","1021"
"Male","1089"
"","2110"
"Damai/Dholi",""
"Female","8"
"Male","9"
"","17"
"Dhanuk",""
"Female","569"
"Male","567"
"","1136"
"Dhobi",""
"Female","488"
"Male","489"
"","977"
"Dom",""
"Female","15"
"Male","27"
"","42"
"Dusadh/ Pasawan/ Pasi",""
"Female","301"
"Male","342"
"","643"
"Hajam/Thakur",""
"Female","305"
"Male","319"
"","624"
"Halwai",""
"Female","149"
"Male","148"
"","297"
"Kalwar",""
"Female","100"
"Male","102"
"","202"
"Kanu",""
"Female","122"
"Male","143"
"","265"
"Kathabaniyan",""
"Female","99"
"Male","88"
"","187"
"Kayastha",""
"Female","99"
"Male","112"
"","211"
"Khatwe",""
"Female","98"
"Male","108"
"","206"
"Koiri/Kushwaha",""
"Female","484"
"Male","541"
"","1025"
"Kumhar",""
"Female","458"
"Male","475"
"","933"
"Kurmi",""
"Female","119"
"Male","138"
"","257"
"Lohar",""
"Female","338"
"Male","316"
"","654"
"Mali",""
"Female","58"
"Male","66"
"","124"
"Marwadi",""
"Female","7"
"Male","8"
"","15"
"Musahar",""
"Female","427"
"Male","429"
"","856"
"Musalman",""
"Female","2175"
"Male","2269"
"","4444"
"Nuniya",""
"Female","90"
"Male","124"
"","214"
"Others",""
"Female","44"
"Male","18"
"","62"
"Sanyasi/Dasnami",""
"Female","9"
"Male","3"
"","12"
"Sonar",""
"Female","247"
"Male","275"
"","522"
"Sudhi",""
"Female","203"
"Male","201"
"","404"
"Tatma/Tatwa",""
"Female","66"
"Male","76"
"","142"
"Teli",""
"Female","2125"
"Male","2240"
"","4365"
"Terai Others",""
"Female","29"
"Male","26"
"","55"
"Tharu",""
"Female","510"
"Male","471"
"","981"
"Undefined Others",""
"Female","22"
"Male","27"
"","49"
"Yadav",""
"Female","6323"
"Male","6976"
"","13299"
