"Population by Caste Ethinicity","Number"
"Amat",""
"Female","12"
"Male","12"
"","24"
"Badhaee",""
"Female","122"
"Male","129"
"","251"
"Baraee",""
"Female","277"
"Male","267"
"","544"
"Bin",""
"Female","352"
"Male","333"
"","685"
"Brahman - Hill",""
"Female","50"
"Male","45"
"","95"
"Brahman - Tarai",""
"Female","1109"
"Male","1128"
"","2237"
"Chamar/ Harijan/ Ram",""
"Female","378"
"Male","419"
"","797"
"Dhanuk",""
"Female","1970"
"Male","2013"
"","3983"
"Dhobi",""
"Female","198"
"Male","183"
"","381"
"Dhunia",""
"Female","19"
"Male","13"
"","32"
"Dom",""
"Female","36"
"Male","41"
"","77"
"Dusadh/ Pasawan/ Pasi",""
"Female","359"
"Male","404"
"","763"
"Hajam/Thakur",""
"Female","250"
"Male","274"
"","524"
"Halwai",""
"Female","29"
"Male","30"
"","59"
"Kahar",""
"Female","9"
"Male","15"
"","24"
"Kalwar",""
"Female","52"
"Male","51"
"","103"
"Kanu",""
"Female","208"
"Male","205"
"","413"
"Kathabaniyan",""
"Female","43"
"Male","51"
"","94"
"Kayastha",""
"Female","33"
"Male","36"
"","69"
"Kewat",""
"Female","118"
"Male","97"
"","215"
"Khatwe",""
"Female","197"
"Male","210"
"","407"
"Koiri/Kushwaha",""
"Female","23"
"Male","33"
"","56"
"Kumhar",""
"Female","162"
"Male","144"
"","306"
"Lohar",""
"Female","26"
"Male","27"
"","53"
"Mali",""
"Female","77"
"Male","85"
"","162"
"Mallaha",""
"Female","14"
"Male","14"
"","28"
"Musahar",""
"Female","325"
"Male","383"
"","708"
"Musalman",""
"Female","2883"
"Male","3017"
"","5900"
"Natuwa",""
"Female","9"
"Male","8"
"","17"
"Nuniya",""
"Female","598"
"Male","577"
"","1175"
"Others",""
"Female","21"
"Male","13"
"","34"
"Punjabi/Sikh",""
"Female","23"
"Male","25"
"","48"
"Rai",""
"Female","7"
"Male","5"
"","12"
"Rajput",""
"Female","6"
"Male","7"
"","13"
"Sanyasi/Dasnami",""
"Female","30"
"Male","29"
"","59"
"Sonar",""
"Female","292"
"Male","321"
"","613"
"Sudhi",""
"Female","450"
"Male","416"
"","866"
"Sunuwar",""
"Female","18"
"Male","19"
"","37"
"Tatma/Tatwa",""
"Female","378"
"Male","383"
"","761"
"Teli",""
"Female","658"
"Male","654"
"","1312"
"Terai Others",""
"Female","33"
"Male","26"
"","59"
"Yadav",""
"Female","2630"
"Male","2689"
"","5319"
