"Population by Single Year of Age","Number"
"0",""
"Female","204"
"Male","163"
"1",""
"Female","168"
"Male","168"
"10",""
"Female","263"
"Male","238"
"11",""
"Female","223"
"Male","200"
"12",""
"Female","259"
"Male","270"
"13",""
"Female","231"
"Male","236"
"14",""
"Female","256"
"Male","217"
"15",""
"Female","235"
"Male","208"
"16",""
"Female","190"
"Male","223"
"17",""
"Female","241"
"Male","210"
"18",""
"Female","220"
"Male","189"
"19",""
"Female","155"
"Male","128"
"2",""
"Female","192"
"Male","173"
"20",""
"Female","162"
"Male","112"
"21",""
"Female","162"
"Male","110"
"22",""
"Female","198"
"Male","116"
"23",""
"Female","156"
"Male","86"
"24",""
"Female","156"
"Male","88"
"25",""
"Female","186"
"Male","90"
"26",""
"Female","156"
"Male","81"
"27",""
"Female","140"
"Male","89"
"28",""
"Female","141"
"Male","77"
"29",""
"Female","90"
"Male","67"
"3",""
"Female","159"
"Male","196"
"30",""
"Female","161"
"Male","118"
"31",""
"Female","94"
"Male","72"
"32",""
"Female","101"
"Male","87"
"33",""
"Female","82"
"Male","54"
"34",""
"Female","83"
"Male","63"
"35",""
"Female","155"
"Male","128"
"36",""
"Female","118"
"Male","77"
"37",""
"Female","71"
"Male","76"
"38",""
"Female","96"
"Male","71"
"39",""
"Female","87"
"Male","59"
"4",""
"Female","203"
"Male","192"
"40",""
"Female","138"
"Male","127"
"41",""
"Female","56"
"Male","52"
"42",""
"Female","90"
"Male","90"
"43",""
"Female","60"
"Male","63"
"44",""
"Female","56"
"Male","46"
"45",""
"Female","114"
"Male","102"
"46",""
"Female","76"
"Male","66"
"47",""
"Female","88"
"Male","62"
"48",""
"Female","79"
"Male","89"
"49",""
"Female","75"
"Male","84"
"5",""
"Female","222"
"Male","213"
"50",""
"Female","137"
"Male","105"
"51",""
"Female","62"
"Male","80"
"52",""
"Female","82"
"Male","81"
"53",""
"Female","63"
"Male","59"
"54",""
"Female","61"
"Male","56"
"55",""
"Female","95"
"Male","81"
"56",""
"Female","63"
"Male","48"
"57",""
"Female","60"
"Male","60"
"58",""
"Female","50"
"Male","71"
"59",""
"Female","53"
"Male","53"
"6",""
"Female","234"
"Male","232"
"60",""
"Female","108"
"Male","81"
"61",""
"Female","43"
"Male","48"
"62",""
"Female","49"
"Male","52"
"63",""
"Female","57"
"Male","42"
"64",""
"Female","37"
"Male","42"
"65",""
"Female","50"
"Male","42"
"66",""
"Female","31"
"Male","30"
"67",""
"Female","48"
"Male","43"
"68",""
"Female","40"
"Male","29"
"69",""
"Female","14"
"Male","26"
"7",""
"Female","262"
"Male","230"
"70",""
"Female","48"
"Male","39"
"71",""
"Female","21"
"Male","22"
"72",""
"Female","42"
"Male","35"
"73",""
"Female","26"
"Male","32"
"74",""
"Female","13"
"Male","17"
"75",""
"Female","37"
"Male","32"
"76",""
"Female","14"
"Male","19"
"77",""
"Female","21"
"Male","22"
"78",""
"Female","26"
"Male","11"
"79",""
"Female","7"
"Male","8"
"8",""
"Female","229"
"Male","271"
"80",""
"Female","23"
"Male","23"
"81",""
"Female","12"
"Male","6"
"82",""
"Female","8"
"Male","8"
"83",""
"Female","9"
"Male","6"
"84",""
"Female","8"
"Male","12"
"85",""
"Female","44"
"Male","46"
"9",""
"Female","243"
"Male","217"
