"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","15"
"Male","19"
"","34"
"Bangali",""
"Female","29"
"Male","30"
"","59"
"Baraee",""
"Female","88"
"Male","102"
"","190"
"Bin",""
"Female","734"
"Male","750"
"","1484"
"Brahman - Hill",""
"Female","124"
"Male","131"
"","255"
"Brahman - Tarai",""
"Female","77"
"Male","83"
"","160"
"Chamar/ Harijan/ Ram",""
"Female","648"
"Male","669"
"","1317"
"Chhetri",""
"Female","18"
"Male","15"
"","33"
"Dhanuk",""
"Female","261"
"Male","270"
"","531"
"Dhobi",""
"Female","162"
"Male","184"
"","346"
"Dom",""
"Female","8"
"Male","10"
"","18"
"Dusadh/ Pasawan/ Pasi",""
"Female","540"
"Male","537"
"","1077"
"Gaderi/Bhedihar",""
"Female","123"
"Male","162"
"","285"
"Hajam/Thakur",""
"Female","155"
"Male","156"
"","311"
"Kahar",""
"Female","74"
"Male","86"
"","160"
"Kalwar",""
"Female","155"
"Male","171"
"","326"
"Kanu",""
"Female","1817"
"Male","1902"
"","3719"
"Kathabaniyan",""
"Female","12"
"Male","15"
"","27"
"Kayastha",""
"Female","62"
"Male","49"
"","111"
"Koiri/Kushwaha",""
"Female","1651"
"Male","1774"
"","3425"
"Kumal",""
"Female","13"
"Male","14"
"","27"
"Kumhar",""
"Female","165"
"Male","188"
"","353"
"Kurmi",""
"Female","1068"
"Male","1107"
"","2175"
"Lohar",""
"Female","329"
"Male","335"
"","664"
"Magar",""
"Female","7"
"Male","9"
"","16"
"Mali",""
"Female","72"
"Male","60"
"","132"
"Mallaha",""
"Female","186"
"Male","197"
"","383"
"Musahar",""
"Female","37"
"Male","40"
"","77"
"Musalman",""
"Female","2184"
"Male","2384"
"","4568"
"Newar",""
"Female","6"
"Male","7"
"","13"
"Nuniya",""
"Female","136"
"Male","157"
"","293"
"Others",""
"Female","47"
"Male","19"
"","66"
"Sanyasi/Dasnami",""
"Female","139"
"Male","143"
"","282"
"Sonar",""
"Female","66"
"Male","58"
"","124"
"Tatma/Tatwa",""
"Female","69"
"Male","81"
"","150"
"Teli",""
"Female","254"
"Male","269"
"","523"
"Terai Others",""
"Female","21"
"Male","23"
"","44"
"Tharu",""
"Female","90"
"Male","94"
"","184"
"Yadav",""
"Female","1734"
"Male","1876"
"","3610"
