"Population by Mother tongue","Number"
"Bantawa",""
"Female","9"
"Male","12"
"Bhojpuri",""
"Female","108"
"Male","204"
"Doteli",""
"Female","12"
"Male","36"
"Dura",""
"Female","8"
"Male","13"
"English",""
"Female","5"
"Male","16"
"Ghale",""
"Female","13"
"Male","19"
"Gurung",""
"Female","703"
"Male","662"
"Hindi",""
"Female","94"
"Male","174"
"Kham",""
"Female","24"
"Male","31"
"Limbu",""
"Female","75"
"Male","54"
"Magar",""
"Female","493"
"Male","463"
"Maithili",""
"Female","283"
"Male","609"
"Majhi",""
"Female","10"
"Male","7"
"Nepali",""
"Female","23845"
"Male","24081"
"Newar",""
"Female","3816"
"Male","3799"
"Not Reported",""
"Female","9"
"Male","3"
"Others",""
"Female","74"
"Male","83"
"Rai",""
"Female","209"
"Male","187"
"Rajsthani",""
"Female","8"
"Male","10"
"Sherpa",""
"Female","218"
"Male","190"
"Sunuwar",""
"Female","11"
"Male","11"
"Tamang",""
"Female","3019"
"Male","3012"
"Thakali",""
"Female","39"
"Male","39"
"Tharu",""
"Female","160"
"Male","220"
"Tibetan",""
"Female","73"
"Male","70"
"Urdu",""
"Female","38"
"Male","59"
