"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","57"
"Male","56"
"Bangali",""
"Female","6"
"Male","8"
"Baraee",""
"Female","8"
"Male","8"
"Bhote",""
"Female","30"
"Male","19"
"Brahman - Hill",""
"Female","7276"
"Male","7524"
"Brahman - Tarai",""
"Female","15"
"Male","28"
"Brahmu/ Baramo",""
"Female","8"
"Male","6"
"Chamar/ Harijan/ Ram",""
"Female","8"
"Male","18"
"Chhantyal/Chhantel",""
"Female","10"
"Male","3"
"Chhetri",""
"Female","7905"
"Male","7993"
"Dalit Others",""
"Female","229"
"Male","221"
"Damai/Dholi",""
"Female","177"
"Male","163"
"Danuwar",""
"Female","6"
"Male","5"
"Dhanuk",""
"Female","21"
"Male","48"
"Dura",""
"Female","25"
"Male","28"
"Gaine",""
"Female","13"
"Male","11"
"Ghale",""
"Female","78"
"Male","83"
"Gharti/Bhujel",""
"Female","93"
"Male","98"
"Gurung",""
"Female","1163"
"Male","1081"
"Hajam/Thakur",""
"Female","10"
"Male","50"
"Halwai",""
"Female","15"
"Male","26"
"Janajati Others",""
"Female","6"
"Male","5"
"Jirel",""
"Female","10"
"Male","14"
"Kahar",""
"Female","9"
"Male","6"
"Kalwar",""
"Female","19"
"Male","22"
"Kami",""
"Female","288"
"Male","282"
"Kathabaniyan",""
"Female","7"
"Male","16"
"Kayastha",""
"Female","9"
"Male","16"
"Khatwe",""
"Female","3"
"Male","11"
"Koiri/Kushwaha",""
"Female","11"
"Male","36"
"Kumal",""
"Female","18"
"Male","27"
"Kurmi",""
"Female","3"
"Male","8"
"Limbu",""
"Female","157"
"Male","139"
"Lodh",""
"Female","12"
"Male","19"
"Lohar",""
"Female","6"
"Male","13"
"Magar",""
"Female","1622"
"Male","1597"
"Majhi",""
"Female","49"
"Male","59"
"Mallaha",""
"Female","2"
"Male","10"
"Marwadi",""
"Female","24"
"Male","33"
"Musalman",""
"Female","199"
"Male","372"
"Newar",""
"Female","5925"
"Male","5894"
"Others",""
"Female","73"
"Male","72"
"Punjabi/Sikh",""
"Female","11"
"Male","7"
"Rai",""
"Female","483"
"Male","474"
"Rajbansi",""
"Female","11"
"Male","15"
"Rajput",""
"Female","9"
"Male","15"
"Sanyasi/Dasnami",""
"Female","1318"
"Male","1323"
"Sarki",""
"Female","51"
"Male","57"
"Sherpa",""
"Female","224"
"Male","202"
"Sudhi",""
"Female","5"
"Male","12"
"Sunuwar",""
"Female","17"
"Male","19"
"Tamang",""
"Female","4606"
"Male","4564"
"Teli",""
"Female","19"
"Male","54"
"Terai Others",""
"Female","24"
"Male","40"
"Thakali",""
"Female","100"
"Male","98"
"Thakuri",""
"Female","531"
"Male","527"
"Thami",""
"Female","12"
"Male","14"
"Tharu",""
"Female","299"
"Male","414"
"Yadav",""
"Female","31"
"Male","101"
