"Population by Single Year of Age","Number"
"0",""
"Female","468"
"Male","499"
"1",""
"Female","417"
"Male","518"
"10",""
"Female","580"
"Male","698"
"11",""
"Female","532"
"Male","621"
"12",""
"Female","659"
"Male","696"
"13",""
"Female","709"
"Male","693"
"14",""
"Female","677"
"Male","688"
"15",""
"Female","725"
"Male","718"
"16",""
"Female","700"
"Male","786"
"17",""
"Female","697"
"Male","782"
"18",""
"Female","812"
"Male","956"
"19",""
"Female","662"
"Male","734"
"2",""
"Female","449"
"Male","514"
"20",""
"Female","1025"
"Male","987"
"21",""
"Female","803"
"Male","745"
"22",""
"Female","1070"
"Male","922"
"23",""
"Female","904"
"Male","829"
"24",""
"Female","940"
"Male","983"
"25",""
"Female","1076"
"Male","1114"
"26",""
"Female","831"
"Male","916"
"27",""
"Female","733"
"Male","841"
"28",""
"Female","895"
"Male","969"
"29",""
"Female","514"
"Male","582"
"3",""
"Female","485"
"Male","467"
"30",""
"Female","1111"
"Male","1109"
"31",""
"Female","437"
"Male","472"
"32",""
"Female","767"
"Male","703"
"33",""
"Female","446"
"Male","459"
"34",""
"Female","433"
"Male","491"
"35",""
"Female","868"
"Male","885"
"36",""
"Female","472"
"Male","476"
"37",""
"Female","349"
"Male","414"
"38",""
"Female","532"
"Male","559"
"39",""
"Female","295"
"Male","310"
"4",""
"Female","436"
"Male","504"
"40",""
"Female","853"
"Male","877"
"41",""
"Female","236"
"Male","280"
"42",""
"Female","391"
"Male","484"
"43",""
"Female","266"
"Male","289"
"44",""
"Female","230"
"Male","278"
"45",""
"Female","503"
"Male","577"
"46",""
"Female","240"
"Male","270"
"47",""
"Female","193"
"Male","239"
"48",""
"Female","274"
"Male","299"
"49",""
"Female","172"
"Male","197"
"5",""
"Female","523"
"Male","605"
"50",""
"Female","452"
"Male","519"
"51",""
"Female","126"
"Male","154"
"52",""
"Female","186"
"Male","243"
"53",""
"Female","132"
"Male","148"
"54",""
"Female","153"
"Male","145"
"55",""
"Female","271"
"Male","292"
"56",""
"Female","169"
"Male","148"
"57",""
"Female","126"
"Male","123"
"58",""
"Female","162"
"Male","132"
"59",""
"Female","109"
"Male","110"
"6",""
"Female","534"
"Male","578"
"60",""
"Female","338"
"Male","282"
"61",""
"Female","93"
"Male","100"
"62",""
"Female","109"
"Male","114"
"63",""
"Female","90"
"Male","99"
"64",""
"Female","83"
"Male","102"
"65",""
"Female","221"
"Male","174"
"66",""
"Female","73"
"Male","100"
"67",""
"Female","99"
"Male","88"
"68",""
"Female","113"
"Male","97"
"69",""
"Female","44"
"Male","42"
"7",""
"Female","530"
"Male","588"
"70",""
"Female","163"
"Male","128"
"71",""
"Female","30"
"Male","47"
"72",""
"Female","70"
"Male","64"
"73",""
"Female","41"
"Male","51"
"74",""
"Female","40"
"Male","37"
"75",""
"Female","102"
"Male","80"
"76",""
"Female","39"
"Male","40"
"77",""
"Female","46"
"Male","26"
"78",""
"Female","63"
"Male","44"
"79",""
"Female","26"
"Male","19"
"8",""
"Female","530"
"Male","658"
"80",""
"Female","56"
"Male","47"
"81",""
"Female","13"
"Male","15"
"82",""
"Female","27"
"Male","23"
"83",""
"Female","22"
"Male","10"
"84",""
"Female","24"
"Male","22"
"85",""
"Female","109"
"Male","90"
"9",""
"Female","490"
"Male","555"
