"Population by Single Year of Age","Number"
"0",""
"Female","43"
"Male","34"
"1",""
"Female","33"
"Male","35"
"10",""
"Female","54"
"Male","35"
"11",""
"Female","44"
"Male","39"
"12",""
"Female","71"
"Male","43"
"13",""
"Female","46"
"Male","40"
"14",""
"Female","45"
"Male","38"
"15",""
"Female","39"
"Male","35"
"16",""
"Female","31"
"Male","25"
"17",""
"Female","28"
"Male","32"
"18",""
"Female","40"
"Male","26"
"19",""
"Female","24"
"Male","19"
"2",""
"Female","53"
"Male","41"
"20",""
"Female","39"
"Male","22"
"21",""
"Female","30"
"Male","30"
"22",""
"Female","40"
"Male","20"
"23",""
"Female","21"
"Male","22"
"24",""
"Female","35"
"Male","26"
"25",""
"Female","40"
"Male","37"
"26",""
"Female","22"
"Male","28"
"27",""
"Female","28"
"Male","26"
"28",""
"Female","34"
"Male","38"
"29",""
"Female","22"
"Male","21"
"3",""
"Female","45"
"Male","43"
"30",""
"Female","25"
"Male","22"
"31",""
"Female","22"
"Male","22"
"32",""
"Female","30"
"Male","31"
"33",""
"Female","17"
"Male","16"
"34",""
"Female","21"
"Male","19"
"35",""
"Female","49"
"Male","39"
"36",""
"Female","27"
"Male","30"
"37",""
"Female","15"
"Male","10"
"38",""
"Female","29"
"Male","33"
"39",""
"Female","17"
"Male","7"
"4",""
"Female","46"
"Male","48"
"40",""
"Female","19"
"Male","27"
"41",""
"Female","16"
"Male","25"
"42",""
"Female","21"
"Male","28"
"43",""
"Female","19"
"Male","7"
"44",""
"Female","19"
"Male","17"
"45",""
"Female","18"
"Male","31"
"46",""
"Female","21"
"Male","12"
"47",""
"Female","15"
"Male","18"
"48",""
"Female","19"
"Male","24"
"49",""
"Female","8"
"Male","13"
"5",""
"Female","55"
"Male","60"
"50",""
"Female","25"
"Male","15"
"51",""
"Female","15"
"Male","25"
"52",""
"Female","12"
"Male","19"
"53",""
"Female","9"
"Male","13"
"54",""
"Female","12"
"Male","6"
"55",""
"Female","18"
"Male","22"
"56",""
"Female","13"
"Male","10"
"57",""
"Female","2"
"Male","5"
"58",""
"Female","12"
"Male","14"
"59",""
"Female","6"
"Male","5"
"6",""
"Female","50"
"Male","37"
"60",""
"Female","17"
"Male","12"
"61",""
"Female","17"
"Male","17"
"62",""
"Female","15"
"Male","8"
"63",""
"Female","12"
"Male","7"
"64",""
"Female","11"
"Male","6"
"65",""
"Female","24"
"Male","10"
"66",""
"Female","7"
"Male","4"
"67",""
"Female","5"
"Male","2"
"68",""
"Female","8"
"Male","4"
"69",""
"Female","5"
"Male","5"
"7",""
"Female","38"
"Male","39"
"70",""
"Female","12"
"Male","8"
"71",""
"Female","4"
"Male","3"
"72",""
"Female","3"
"Male","1"
"73",""
"Female","3"
"Male","1"
"74",""
"Female","4"
"Male","2"
"75",""
"Female","6"
"Male","3"
"76",""
"Female","2"
"Male","3"
"77",""
"Female","5"
"Male","2"
"78",""
"Female","2"
"Male","1"
"8",""
"Female","54"
"Male","46"
"80",""
"Female","2"
"Male","2"
"81",""
"Female","3"
"Male","0"
"82",""
"Female","2"
"Male","1"
"83",""
"Female","1"
"Male","1"
"84",""
"Female","1"
"Male","0"
"85",""
"Female","3"
"Male","2"
"9",""
"Female","44"
"Male","31"
