"Population by Caste/Ethinicity","Number"
"Baraee",""
"Female","61"
"Male","75"
"Bin",""
"Female","634"
"Male","659"
"Brahman - Hill",""
"Female","116"
"Male","97"
"Brahman - Tarai",""
"Female","31"
"Male","34"
"Chamar/ Harijan/ Ram",""
"Female","284"
"Male","279"
"Chhetri",""
"Female","13"
"Male","16"
"Dhobi",""
"Female","415"
"Male","438"
"Dhunia",""
"Female","183"
"Male","160"
"Dom",""
"Female","8"
"Male","3"
"Dusadh/ Pasawan/ Pasi",""
"Female","360"
"Male","386"
"Foreigner",""
"Female","20"
"Male","23"
"Hajam/Thakur",""
"Female","150"
"Male","167"
"Kahar",""
"Female","72"
"Male","108"
"Kalwar",""
"Female","32"
"Male","46"
"Kami",""
"Female","15"
"Male","21"
"Kanu",""
"Female","565"
"Male","626"
"Kathabaniyan",""
"Female","234"
"Male","256"
"Kayastha",""
"Female","20"
"Male","22"
"Kumhar",""
"Female","237"
"Male","238"
"Kurmi",""
"Female","475"
"Male","480"
"Lohar",""
"Female","267"
"Male","298"
"Mali",""
"Female","8"
"Male","10"
"Mallaha",""
"Female","364"
"Male","335"
"Musahar",""
"Female","37"
"Male","48"
"Musalman",""
"Female","4646"
"Male","4710"
"Nuniya",""
"Female","88"
"Male","100"
"Others",""
"Female","17"
"Male","12"
"Rai",""
"Female","7"
"Male","8"
"Rajbhar",""
"Female","16"
"Male","13"
"Rajput",""
"Female","106"
"Male","113"
"Sanyasi/Dasnami",""
"Female","60"
"Male","71"
"Sonar",""
"Female","23"
"Male","25"
"Tatma/Tatwa",""
"Female","128"
"Male","141"
"Teli",""
"Female","785"
"Male","886"
"Terai Others",""
"Female","5"
"Male","11"
"Yadav",""
"Female","1191"
"Male","1296"
