"Population by Caste Ethinicity","Number"
"Badi",""
"Female","12"
"Male","11"
"","23"
"Brahman - Hill",""
"Female","293"
"Male","293"
"","586"
"Chhetri",""
"Female","3744"
"Male","2973"
"","6717"
"Damai/Dholi",""
"Female","368"
"Male","314"
"","682"
"Dhobi",""
"Female","21"
"Male","17"
"","38"
"Gharti/Bhujel",""
"Female","49"
"Male","46"
"","95"
"Kami",""
"Female","398"
"Male","354"
"","752"
"Magar",""
"Female","1052"
"Male","811"
"","1863"
"Majhi",""
"Female","844"
"Male","779"
"","1623"
"Newar",""
"Female","3155"
"Male","2680"
"","5835"
"Others",""
"Female","16"
"Male","34"
"","50"
"Pahari",""
"Female","38"
"Male","21"
"","59"
"Rai",""
"Female","5"
"Male","6"
"","11"
"Sanyasi/Dasnami",""
"Female","57"
"Male","79"
"","136"
"Sarki",""
"Female","143"
"Male","160"
"","303"
"Sunuwar",""
"Female","22"
"Male","18"
"","40"
"Tamang",""
"Female","3658"
"Male","3053"
"","6711"
"Terai Others",""
"Female","13"
"Male","7"
"","20"
"Thami",""
"Female","111"
"Male","106"
"","217"
