"Population by Single Year of Age","Number"
"0",""
"Female","356"
"Male","394"
"1",""
"Female","289"
"Male","325"
"10",""
"Female","363"
"Male","376"
"11",""
"Female","254"
"Male","267"
"12",""
"Female","398"
"Male","415"
"13",""
"Female","294"
"Male","298"
"14",""
"Female","300"
"Male","239"
"15",""
"Female","275"
"Male","230"
"16",""
"Female","268"
"Male","212"
"17",""
"Female","207"
"Male","132"
"18",""
"Female","283"
"Male","209"
"19",""
"Female","187"
"Male","124"
"2",""
"Female","408"
"Male","394"
"20",""
"Female","254"
"Male","131"
"21",""
"Female","197"
"Male","88"
"22",""
"Female","267"
"Male","139"
"23",""
"Female","200"
"Male","108"
"24",""
"Female","243"
"Male","100"
"25",""
"Female","234"
"Male","114"
"26",""
"Female","192"
"Male","83"
"27",""
"Female","145"
"Male","53"
"28",""
"Female","211"
"Male","120"
"29",""
"Female","94"
"Male","62"
"3",""
"Female","391"
"Male","393"
"30",""
"Female","276"
"Male","137"
"31",""
"Female","93"
"Male","49"
"32",""
"Female","173"
"Male","107"
"33",""
"Female","123"
"Male","50"
"34",""
"Female","97"
"Male","63"
"35",""
"Female","243"
"Male","127"
"36",""
"Female","109"
"Male","70"
"37",""
"Female","87"
"Male","51"
"38",""
"Female","146"
"Male","88"
"39",""
"Female","59"
"Male","39"
"4",""
"Female","423"
"Male","398"
"40",""
"Female","282"
"Male","129"
"41",""
"Female","59"
"Male","41"
"42",""
"Female","116"
"Male","69"
"43",""
"Female","59"
"Male","36"
"44",""
"Female","57"
"Male","30"
"45",""
"Female","194"
"Male","81"
"46",""
"Female","70"
"Male","57"
"47",""
"Female","49"
"Male","39"
"48",""
"Female","120"
"Male","76"
"49",""
"Female","48"
"Male","34"
"5",""
"Female","360"
"Male","404"
"50",""
"Female","202"
"Male","117"
"51",""
"Female","37"
"Male","24"
"52",""
"Female","65"
"Male","66"
"53",""
"Female","32"
"Male","28"
"54",""
"Female","47"
"Male","29"
"55",""
"Female","115"
"Male","88"
"56",""
"Female","61"
"Male","52"
"57",""
"Female","55"
"Male","33"
"58",""
"Female","96"
"Male","52"
"59",""
"Female","40"
"Male","44"
"6",""
"Female","381"
"Male","374"
"60",""
"Female","221"
"Male","108"
"61",""
"Female","46"
"Male","38"
"62",""
"Female","91"
"Male","41"
"63",""
"Female","33"
"Male","30"
"64",""
"Female","36"
"Male","28"
"65",""
"Female","162"
"Male","79"
"66",""
"Female","46"
"Male","33"
"67",""
"Female","30"
"Male","29"
"68",""
"Female","62"
"Male","41"
"69",""
"Female","21"
"Male","10"
"7",""
"Female","319"
"Male","285"
"70",""
"Female","103"
"Male","65"
"71",""
"Female","22"
"Male","15"
"72",""
"Female","31"
"Male","32"
"73",""
"Female","15"
"Male","18"
"74",""
"Female","9"
"Male","13"
"75",""
"Female","53"
"Male","31"
"76",""
"Female","16"
"Male","11"
"77",""
"Female","7"
"Male","12"
"78",""
"Female","18"
"Male","11"
"79",""
"Female","11"
"Male","7"
"8",""
"Female","382"
"Male","367"
"80",""
"Female","47"
"Male","15"
"81",""
"Female","3"
"Male","4"
"82",""
"Female","5"
"Male","5"
"83",""
"Female","3"
"Male","7"
"84",""
"Female","6"
"Male","5"
"85",""
"Female","17"
"Male","13"
"9",""
"Female","280"
"Male","269"
