"Population by Single Year of Age","Number"
"0",""
"Female","11"
"Male","15"
"1",""
"Female","13"
"Male","6"
"10",""
"Female","23"
"Male","20"
"11",""
"Female","21"
"Male","12"
"12",""
"Female","17"
"Male","12"
"13",""
"Female","22"
"Male","17"
"14",""
"Female","19"
"Male","14"
"15",""
"Female","13"
"Male","12"
"16",""
"Female","16"
"Male","15"
"17",""
"Female","19"
"Male","10"
"18",""
"Female","17"
"Male","14"
"19",""
"Female","11"
"Male","6"
"2",""
"Female","17"
"Male","14"
"20",""
"Female","17"
"Male","11"
"21",""
"Female","18"
"Male","6"
"22",""
"Female","10"
"Male","13"
"23",""
"Female","13"
"Male","11"
"24",""
"Female","21"
"Male","11"
"25",""
"Female","25"
"Male","17"
"26",""
"Female","9"
"Male","7"
"27",""
"Female","14"
"Male","12"
"28",""
"Female","12"
"Male","11"
"29",""
"Female","7"
"Male","6"
"3",""
"Female","12"
"Male","20"
"30",""
"Female","15"
"Male","23"
"31",""
"Female","6"
"Male","8"
"32",""
"Female","9"
"Male","8"
"33",""
"Female","8"
"Male","4"
"34",""
"Female","6"
"Male","8"
"35",""
"Female","17"
"Male","17"
"36",""
"Female","13"
"Male","11"
"37",""
"Female","6"
"Male","10"
"38",""
"Female","13"
"Male","13"
"39",""
"Female","5"
"Male","4"
"4",""
"Female","13"
"Male","16"
"40",""
"Female","22"
"Male","14"
"41",""
"Female","4"
"Male","5"
"42",""
"Female","7"
"Male","10"
"43",""
"Female","3"
"Male","7"
"44",""
"Female","6"
"Male","3"
"45",""
"Female","9"
"Male","8"
"46",""
"Female","3"
"Male","4"
"47",""
"Female","7"
"Male","6"
"48",""
"Female","12"
"Male","5"
"49",""
"Female","5"
"Male","2"
"5",""
"Female","20"
"Male","18"
"50",""
"Female","11"
"Male","18"
"51",""
"Female","4"
"Male","8"
"52",""
"Female","3"
"Male","5"
"53",""
"Female","3"
"Male","3"
"54",""
"Female","2"
"Male","8"
"55",""
"Female","2"
"Male","6"
"56",""
"Female","1"
"Male","1"
"57",""
"Female","0"
"Male","3"
"58",""
"Female","6"
"Male","5"
"59",""
"Female","2"
"Male","3"
"6",""
"Female","13"
"Male","26"
"60",""
"Female","9"
"Male","11"
"61",""
"Female","3"
"Male","2"
"62",""
"Female","7"
"Male","2"
"63",""
"Female","9"
"Male","1"
"64",""
"Female","1"
"Male","3"
"65",""
"Female","6"
"Male","6"
"66",""
"Female","3"
"Male","0"
"67",""
"Female","1"
"Male","1"
"68",""
"Female","0"
"Male","3"
"69",""
"Female","1"
"Male","3"
"7",""
"Female","25"
"Male","18"
"70",""
"Female","7"
"Male","7"
"71",""
"Female","1"
"Male","0"
"72",""
"Female","7"
"Male","1"
"73",""
"Female","1"
"Male","0"
"74",""
"Female","2"
"Male","3"
"75",""
"Female","4"
"Male","1"
"76",""
"Female","0"
"Male","2"
"77",""
"Female","1"
"Male","2"
"78",""
"Female","0"
"Male","2"
"79",""
"Female","1"
"Male","0"
"8",""
"Female","17"
"Male","14"
"80",""
"Female","2"
"Male","1"
"81",""
"Female","0"
"Male","1"
"84",""
"Female","1"
"Male","0"
"85",""
"Female","2"
"Male","0"
"9",""
"Female","23"
"Male","18"
