"Population by Single Year of Age","Number"
"0",""
"Female","188"
"Male","216"
"1",""
"Female","176"
"Male","217"
"10",""
"Female","262"
"Male","301"
"11",""
"Female","276"
"Male","295"
"12",""
"Female","302"
"Male","316"
"13",""
"Female","268"
"Male","278"
"14",""
"Female","284"
"Male","315"
"15",""
"Female","274"
"Male","246"
"16",""
"Female","297"
"Male","269"
"17",""
"Female","267"
"Male","261"
"18",""
"Female","304"
"Male","238"
"19",""
"Female","226"
"Male","165"
"2",""
"Female","213"
"Male","222"
"20",""
"Female","221"
"Male","166"
"21",""
"Female","206"
"Male","118"
"22",""
"Female","268"
"Male","144"
"23",""
"Female","213"
"Male","115"
"24",""
"Female","195"
"Male","119"
"25",""
"Female","237"
"Male","129"
"26",""
"Female","216"
"Male","104"
"27",""
"Female","213"
"Male","96"
"28",""
"Female","241"
"Male","115"
"29",""
"Female","137"
"Male","92"
"3",""
"Female","198"
"Male","216"
"30",""
"Female","273"
"Male","150"
"31",""
"Female","126"
"Male","74"
"32",""
"Female","187"
"Male","112"
"33",""
"Female","141"
"Male","70"
"34",""
"Female","119"
"Male","75"
"35",""
"Female","228"
"Male","123"
"36",""
"Female","148"
"Male","90"
"37",""
"Female","107"
"Male","70"
"38",""
"Female","134"
"Male","81"
"39",""
"Female","105"
"Male","84"
"4",""
"Female","194"
"Male","221"
"40",""
"Female","208"
"Male","125"
"41",""
"Female","97"
"Male","67"
"42",""
"Female","119"
"Male","102"
"43",""
"Female","92"
"Male","63"
"44",""
"Female","83"
"Male","47"
"45",""
"Female","190"
"Male","129"
"46",""
"Female","119"
"Male","84"
"47",""
"Female","92"
"Male","76"
"48",""
"Female","120"
"Male","83"
"49",""
"Female","100"
"Male","58"
"5",""
"Female","225"
"Male","215"
"50",""
"Female","168"
"Male","117"
"51",""
"Female","84"
"Male","62"
"52",""
"Female","91"
"Male","93"
"53",""
"Female","71"
"Male","80"
"54",""
"Female","74"
"Male","69"
"55",""
"Female","106"
"Male","92"
"56",""
"Female","90"
"Male","83"
"57",""
"Female","71"
"Male","73"
"58",""
"Female","77"
"Male","86"
"59",""
"Female","55"
"Male","51"
"6",""
"Female","201"
"Male","208"
"60",""
"Female","111"
"Male","102"
"61",""
"Female","69"
"Male","47"
"62",""
"Female","72"
"Male","59"
"63",""
"Female","48"
"Male","53"
"64",""
"Female","43"
"Male","47"
"65",""
"Female","98"
"Male","77"
"66",""
"Female","46"
"Male","33"
"67",""
"Female","48"
"Male","45"
"68",""
"Female","45"
"Male","55"
"69",""
"Female","26"
"Male","32"
"7",""
"Female","233"
"Male","273"
"70",""
"Female","78"
"Male","64"
"71",""
"Female","37"
"Male","42"
"72",""
"Female","35"
"Male","30"
"73",""
"Female","28"
"Male","44"
"74",""
"Female","23"
"Male","20"
"75",""
"Female","48"
"Male","41"
"76",""
"Female","20"
"Male","22"
"77",""
"Female","25"
"Male","16"
"78",""
"Female","28"
"Male","23"
"79",""
"Female","18"
"Male","14"
"8",""
"Female","239"
"Male","285"
"80",""
"Female","31"
"Male","17"
"81",""
"Female","8"
"Male","12"
"82",""
"Female","10"
"Male","15"
"83",""
"Female","14"
"Male","14"
"84",""
"Female","11"
"Male","13"
"85",""
"Female","52"
"Male","45"
"9",""
"Female","229"
"Male","271"
