"Population by Single Year of Age","Number"
"0",""
"Female","350"
"Male","339"
"1",""
"Female","317"
"Male","332"
"10",""
"Female","464"
"Male","404"
"11",""
"Female","307"
"Male","301"
"12",""
"Female","431"
"Male","471"
"13",""
"Female","363"
"Male","324"
"14",""
"Female","333"
"Male","321"
"15",""
"Female","322"
"Male","281"
"16",""
"Female","358"
"Male","257"
"17",""
"Female","222"
"Male","178"
"18",""
"Female","329"
"Male","239"
"19",""
"Female","217"
"Male","137"
"2",""
"Female","388"
"Male","441"
"20",""
"Female","288"
"Male","176"
"21",""
"Female","200"
"Male","131"
"22",""
"Female","212"
"Male","135"
"23",""
"Female","176"
"Male","111"
"24",""
"Female","206"
"Male","127"
"25",""
"Female","274"
"Male","144"
"26",""
"Female","197"
"Male","94"
"27",""
"Female","148"
"Male","91"
"28",""
"Female","240"
"Male","131"
"29",""
"Female","83"
"Male","50"
"3",""
"Female","381"
"Male","445"
"30",""
"Female","346"
"Male","128"
"31",""
"Female","59"
"Male","43"
"32",""
"Female","156"
"Male","105"
"33",""
"Female","92"
"Male","54"
"34",""
"Female","105"
"Male","49"
"35",""
"Female","310"
"Male","177"
"36",""
"Female","91"
"Male","68"
"37",""
"Female","87"
"Male","38"
"38",""
"Female","142"
"Male","91"
"39",""
"Female","57"
"Male","54"
"4",""
"Female","436"
"Male","493"
"40",""
"Female","337"
"Male","168"
"41",""
"Female","55"
"Male","41"
"42",""
"Female","107"
"Male","73"
"43",""
"Female","65"
"Male","51"
"44",""
"Female","48"
"Male","37"
"45",""
"Female","287"
"Male","125"
"46",""
"Female","63"
"Male","54"
"47",""
"Female","38"
"Male","28"
"48",""
"Female","99"
"Male","77"
"49",""
"Female","27"
"Male","30"
"5",""
"Female","411"
"Male","456"
"50",""
"Female","227"
"Male","131"
"51",""
"Female","45"
"Male","31"
"52",""
"Female","54"
"Male","61"
"53",""
"Female","37"
"Male","29"
"54",""
"Female","43"
"Male","35"
"55",""
"Female","175"
"Male","98"
"56",""
"Female","45"
"Male","48"
"57",""
"Female","29"
"Male","37"
"58",""
"Female","74"
"Male","64"
"59",""
"Female","31"
"Male","41"
"6",""
"Female","449"
"Male","463"
"60",""
"Female","246"
"Male","131"
"61",""
"Female","58"
"Male","42"
"62",""
"Female","93"
"Male","58"
"63",""
"Female","34"
"Male","25"
"64",""
"Female","32"
"Male","25"
"65",""
"Female","258"
"Male","116"
"66",""
"Female","34"
"Male","26"
"67",""
"Female","34"
"Male","30"
"68",""
"Female","62"
"Male","48"
"69",""
"Female","28"
"Male","20"
"7",""
"Female","382"
"Male","386"
"70",""
"Female","209"
"Male","98"
"71",""
"Female","46"
"Male","28"
"72",""
"Female","51"
"Male","50"
"73",""
"Female","17"
"Male","20"
"74",""
"Female","17"
"Male","9"
"75",""
"Female","98"
"Male","61"
"76",""
"Female","7"
"Male","12"
"77",""
"Female","13"
"Male","12"
"78",""
"Female","18"
"Male","17"
"79",""
"Female","2"
"Male","5"
"8",""
"Female","426"
"Male","432"
"80",""
"Female","53"
"Male","22"
"81",""
"Female","6"
"Male","8"
"82",""
"Female","8"
"Male","8"
"83",""
"Female","1"
"Male","2"
"84",""
"Female","1"
"Male","2"
"85",""
"Female","28"
"Male","21"
"9",""
"Female","323"
"Male","345"
