"Population by Caste Ethinicity","Number"
"Amat",""
"Female","16"
"Male","11"
"","27"
"Bantar/Sardar",""
"Female","126"
"Male","124"
"","250"
"Baraee",""
"Female","83"
"Male","84"
"","167"
"Brahman - Hill",""
"Female","47"
"Male","26"
"","73"
"Brahman - Tarai",""
"Female","83"
"Male","86"
"","169"
"Byasi/Sauka",""
"Female","9"
"Male","9"
"","18"
"Chamar/ Harijan/ Ram",""
"Female","740"
"Male","696"
"","1436"
"Dev",""
"Female","31"
"Male","39"
"","70"
"Dhanuk",""
"Female","1025"
"Male","1005"
"","2030"
"Dhobi",""
"Female","162"
"Male","182"
"","344"
"Dom",""
"Female","35"
"Male","38"
"","73"
"Dusadh/ Pasawan/ Pasi",""
"Female","37"
"Male","29"
"","66"
"Hajam/Thakur",""
"Female","228"
"Male","222"
"","450"
"Halwai",""
"Female","102"
"Male","101"
"","203"
"Kamar",""
"Female","7"
"Male","8"
"","15"
"Kami",""
"Female","21"
"Male","26"
"","47"
"Kathabaniyan",""
"Female","325"
"Male","335"
"","660"
"Kayastha",""
"Female","20"
"Male","12"
"","32"
"Khatwe",""
"Female","992"
"Male","938"
"","1930"
"Koiri/Kushwaha",""
"Female","232"
"Male","249"
"","481"
"Kumhar",""
"Female","41"
"Male","38"
"","79"
"Lodh",""
"Female","17"
"Male","15"
"","32"
"Mali",""
"Female","9"
"Male","8"
"","17"
"Mallaha",""
"Female","217"
"Male","248"
"","465"
"Musahar",""
"Female","784"
"Male","757"
"","1541"
"Musalman",""
"Female","685"
"Male","641"
"","1326"
"Newar",""
"Female","7"
"Male","5"
"","12"
"Others",""
"Female","43"
"Male","32"
"","75"
"Rai",""
"Female","13"
"Male","9"
"","22"
"Rajdhob",""
"Female","190"
"Male","165"
"","355"
"Rajput",""
"Female","9"
"Male","11"
"","20"
"Sarki",""
"Female","9"
"Male","9"
"","18"
"Sudhi",""
"Female","87"
"Male","98"
"","185"
"Tatma/Tatwa",""
"Female","178"
"Male","158"
"","336"
"Teli",""
"Female","946"
"Male","937"
"","1883"
"Terai Others",""
"Female","608"
"Male","617"
"","1225"
"Tharu",""
"Female","12"
"Male","14"
"","26"
"Undefined Others",""
"Female","7"
"Male","5"
"","12"
"Yadav",""
"Female","3417"
"Male","3451"
"","6868"
