"Population by Single Year of Age","Number"
"0",""
"Female","384"
"Male","399"
"1",""
"Female","334"
"Male","390"
"10",""
"Female","560"
"Male","581"
"11",""
"Female","464"
"Male","503"
"12",""
"Female","579"
"Male","663"
"13",""
"Female","543"
"Male","539"
"14",""
"Female","564"
"Male","563"
"15",""
"Female","560"
"Male","545"
"16",""
"Female","554"
"Male","537"
"17",""
"Female","545"
"Male","482"
"18",""
"Female","564"
"Male","560"
"19",""
"Female","431"
"Male","368"
"2",""
"Female","398"
"Male","349"
"20",""
"Female","619"
"Male","471"
"21",""
"Female","400"
"Male","415"
"22",""
"Female","536"
"Male","528"
"23",""
"Female","441"
"Male","551"
"24",""
"Female","467"
"Male","585"
"25",""
"Female","553"
"Male","605"
"26",""
"Female","413"
"Male","444"
"27",""
"Female","398"
"Male","406"
"28",""
"Female","456"
"Male","424"
"29",""
"Female","240"
"Male","250"
"3",""
"Female","391"
"Male","384"
"30",""
"Female","585"
"Male","440"
"31",""
"Female","215"
"Male","229"
"32",""
"Female","362"
"Male","327"
"33",""
"Female","263"
"Male","196"
"34",""
"Female","230"
"Male","198"
"35",""
"Female","480"
"Male","431"
"36",""
"Female","257"
"Male","200"
"37",""
"Female","233"
"Male","196"
"38",""
"Female","221"
"Male","273"
"39",""
"Female","148"
"Male","133"
"4",""
"Female","384"
"Male","393"
"40",""
"Female","532"
"Male","475"
"41",""
"Female","153"
"Male","145"
"42",""
"Female","201"
"Male","212"
"43",""
"Female","147"
"Male","125"
"44",""
"Female","137"
"Male","132"
"45",""
"Female","413"
"Male","360"
"46",""
"Female","172"
"Male","166"
"47",""
"Female","100"
"Male","116"
"48",""
"Female","215"
"Male","178"
"49",""
"Female","115"
"Male","111"
"5",""
"Female","402"
"Male","469"
"50",""
"Female","363"
"Male","374"
"51",""
"Female","120"
"Male","112"
"52",""
"Female","127"
"Male","161"
"53",""
"Female","112"
"Male","117"
"54",""
"Female","81"
"Male","81"
"55",""
"Female","219"
"Male","244"
"56",""
"Female","104"
"Male","109"
"57",""
"Female","113"
"Male","125"
"58",""
"Female","88"
"Male","128"
"59",""
"Female","79"
"Male","76"
"6",""
"Female","439"
"Male","462"
"60",""
"Female","272"
"Male","275"
"61",""
"Female","68"
"Male","83"
"62",""
"Female","102"
"Male","84"
"63",""
"Female","70"
"Male","67"
"64",""
"Female","81"
"Male","64"
"65",""
"Female","195"
"Male","165"
"66",""
"Female","56"
"Male","67"
"67",""
"Female","88"
"Male","89"
"68",""
"Female","83"
"Male","86"
"69",""
"Female","40"
"Male","50"
"7",""
"Female","511"
"Male","465"
"70",""
"Female","163"
"Male","143"
"71",""
"Female","23"
"Male","33"
"72",""
"Female","70"
"Male","50"
"73",""
"Female","35"
"Male","41"
"74",""
"Female","30"
"Male","44"
"75",""
"Female","102"
"Male","80"
"76",""
"Female","34"
"Male","38"
"77",""
"Female","18"
"Male","31"
"78",""
"Female","61"
"Male","67"
"79",""
"Female","14"
"Male","17"
"8",""
"Female","522"
"Male","531"
"80",""
"Female","47"
"Male","57"
"81",""
"Female","11"
"Male","13"
"82",""
"Female","24"
"Male","15"
"83",""
"Female","16"
"Male","16"
"84",""
"Female","26"
"Male","25"
"85",""
"Female","111"
"Male","113"
"9",""
"Female","490"
"Male","486"
