"Population by Single Year of Age","Number"
"0",""
"Female","153"
"Male","161"
"1",""
"Female","148"
"Male","150"
"10",""
"Female","252"
"Male","218"
"11",""
"Female","183"
"Male","181"
"12",""
"Female","242"
"Male","266"
"13",""
"Female","206"
"Male","219"
"14",""
"Female","230"
"Male","239"
"15",""
"Female","226"
"Male","225"
"16",""
"Female","202"
"Male","210"
"17",""
"Female","227"
"Male","182"
"18",""
"Female","238"
"Male","191"
"19",""
"Female","144"
"Male","95"
"2",""
"Female","161"
"Male","170"
"20",""
"Female","180"
"Male","103"
"21",""
"Female","119"
"Male","91"
"22",""
"Female","204"
"Male","133"
"23",""
"Female","115"
"Male","77"
"24",""
"Female","134"
"Male","75"
"25",""
"Female","163"
"Male","109"
"26",""
"Female","129"
"Male","79"
"27",""
"Female","104"
"Male","61"
"28",""
"Female","138"
"Male","102"
"29",""
"Female","67"
"Male","48"
"3",""
"Female","140"
"Male","141"
"30",""
"Female","194"
"Male","123"
"31",""
"Female","63"
"Male","50"
"32",""
"Female","93"
"Male","94"
"33",""
"Female","57"
"Male","57"
"34",""
"Female","71"
"Male","57"
"35",""
"Female","164"
"Male","116"
"36",""
"Female","82"
"Male","87"
"37",""
"Female","51"
"Male","45"
"38",""
"Female","86"
"Male","68"
"39",""
"Female","73"
"Male","51"
"4",""
"Female","178"
"Male","171"
"40",""
"Female","188"
"Male","149"
"41",""
"Female","83"
"Male","47"
"42",""
"Female","95"
"Male","97"
"43",""
"Female","59"
"Male","55"
"44",""
"Female","68"
"Male","50"
"45",""
"Female","129"
"Male","110"
"46",""
"Female","75"
"Male","63"
"47",""
"Female","57"
"Male","50"
"48",""
"Female","95"
"Male","99"
"49",""
"Female","61"
"Male","54"
"5",""
"Female","183"
"Male","168"
"50",""
"Female","158"
"Male","117"
"51",""
"Female","65"
"Male","50"
"52",""
"Female","78"
"Male","68"
"53",""
"Female","51"
"Male","41"
"54",""
"Female","55"
"Male","47"
"55",""
"Female","93"
"Male","86"
"56",""
"Female","44"
"Male","50"
"57",""
"Female","43"
"Male","52"
"58",""
"Female","55"
"Male","51"
"59",""
"Female","39"
"Male","30"
"6",""
"Female","173"
"Male","201"
"60",""
"Female","134"
"Male","108"
"61",""
"Female","54"
"Male","32"
"62",""
"Female","45"
"Male","52"
"63",""
"Female","23"
"Male","27"
"64",""
"Female","28"
"Male","29"
"65",""
"Female","80"
"Male","58"
"66",""
"Female","37"
"Male","28"
"67",""
"Female","38"
"Male","45"
"68",""
"Female","42"
"Male","53"
"69",""
"Female","17"
"Male","22"
"7",""
"Female","210"
"Male","176"
"70",""
"Female","85"
"Male","62"
"71",""
"Female","22"
"Male","27"
"72",""
"Female","49"
"Male","45"
"73",""
"Female","25"
"Male","22"
"74",""
"Female","13"
"Male","13"
"75",""
"Female","54"
"Male","36"
"76",""
"Female","20"
"Male","23"
"77",""
"Female","19"
"Male","16"
"78",""
"Female","23"
"Male","28"
"79",""
"Female","13"
"Male","6"
"8",""
"Female","209"
"Male","197"
"80",""
"Female","35"
"Male","24"
"81",""
"Female","6"
"Male","5"
"82",""
"Female","9"
"Male","13"
"83",""
"Female","9"
"Male","6"
"84",""
"Female","13"
"Male","11"
"85",""
"Female","46"
"Male","40"
"9",""
"Female","193"
"Male","175"
