"Population by Single Year of Age","Number"
"0",""
"Female","227"
"Male","208"
"1",""
"Female","196"
"Male","211"
"10",""
"Female","469"
"Male","543"
"11",""
"Female","211"
"Male","199"
"12",""
"Female","374"
"Male","414"
"13",""
"Female","251"
"Male","250"
"14",""
"Female","307"
"Male","333"
"15",""
"Female","290"
"Male","321"
"16",""
"Female","284"
"Male","315"
"17",""
"Female","166"
"Male","251"
"18",""
"Female","308"
"Male","304"
"19",""
"Female","94"
"Male","158"
"2",""
"Female","305"
"Male","298"
"20",""
"Female","350"
"Male","381"
"21",""
"Female","71"
"Male","125"
"22",""
"Female","198"
"Male","226"
"23",""
"Female","174"
"Male","128"
"24",""
"Female","114"
"Male","135"
"25",""
"Female","392"
"Male","383"
"26",""
"Female","121"
"Male","125"
"27",""
"Female","112"
"Male","122"
"28",""
"Female","340"
"Male","194"
"29",""
"Female","48"
"Male","62"
"3",""
"Female","386"
"Male","371"
"30",""
"Female","494"
"Male","510"
"31",""
"Female","68"
"Male","64"
"32",""
"Female","170"
"Male","177"
"33",""
"Female","106"
"Male","94"
"34",""
"Female","74"
"Male","66"
"35",""
"Female","389"
"Male","511"
"36",""
"Female","76"
"Male","84"
"37",""
"Female","55"
"Male","75"
"38",""
"Female","172"
"Male","116"
"39",""
"Female","54"
"Male","42"
"4",""
"Female","354"
"Male","342"
"40",""
"Female","360"
"Male","395"
"41",""
"Female","53"
"Male","61"
"42",""
"Female","82"
"Male","93"
"43",""
"Female","77"
"Male","43"
"44",""
"Female","19"
"Male","39"
"45",""
"Female","281"
"Male","374"
"46",""
"Female","24"
"Male","35"
"47",""
"Female","48"
"Male","42"
"48",""
"Female","94"
"Male","59"
"49",""
"Female","25"
"Male","25"
"5",""
"Female","396"
"Male","458"
"50",""
"Female","271"
"Male","290"
"51",""
"Female","21"
"Male","38"
"52",""
"Female","57"
"Male","41"
"53",""
"Female","34"
"Male","26"
"54",""
"Female","16"
"Male","21"
"55",""
"Female","211"
"Male","262"
"56",""
"Female","19"
"Male","26"
"57",""
"Female","24"
"Male","25"
"58",""
"Female","49"
"Male","39"
"59",""
"Female","16"
"Male","23"
"6",""
"Female","378"
"Male","398"
"60",""
"Female","238"
"Male","260"
"61",""
"Female","28"
"Male","31"
"62",""
"Female","34"
"Male","36"
"63",""
"Female","23"
"Male","19"
"64",""
"Female","22"
"Male","11"
"65",""
"Female","155"
"Male","169"
"66",""
"Female","12"
"Male","21"
"67",""
"Female","14"
"Male","16"
"68",""
"Female","27"
"Male","26"
"69",""
"Female","2"
"Male","4"
"7",""
"Female","353"
"Male","354"
"70",""
"Female","81"
"Male","114"
"71",""
"Female","11"
"Male","9"
"72",""
"Female","10"
"Male","29"
"73",""
"Female","6"
"Male","6"
"74",""
"Female","2"
"Male","4"
"75",""
"Female","27"
"Male","35"
"76",""
"Female","3"
"Male","1"
"77",""
"Female","2"
"Male","3"
"78",""
"Female","3"
"Male","3"
"79",""
"Female","0"
"Male","1"
"8",""
"Female","478"
"Male","478"
"80",""
"Female","17"
"Male","19"
"82",""
"Female","1"
"Male","1"
"85",""
"Female","13"
"Male","26"
"9",""
"Female","260"
"Male","245"
