"Population by Caste/Ethinicity","Number"
"Baraee",""
"Female","33"
"Male","35"
"Bin",""
"Female","183"
"Male","193"
"Brahman - Hill",""
"Female","117"
"Male","128"
"Brahman - Tarai",""
"Female","19"
"Male","20"
"Chamar/ Harijan/ Ram",""
"Female","537"
"Male","548"
"Chhetri",""
"Female","69"
"Male","77"
"Dalit Others",""
"Female","15"
"Male","18"
"Dhanuk",""
"Female","1294"
"Male","1344"
"Dhobi",""
"Female","201"
"Male","215"
"Dom",""
"Female","32"
"Male","29"
"Dusadh/ Pasawan/ Pasi",""
"Female","335"
"Male","376"
"Gaderi/Bhedihar",""
"Female","174"
"Male","186"
"Hajam/Thakur",""
"Female","207"
"Male","198"
"Halkhor",""
"Female","23"
"Male","28"
"Halwai",""
"Female","6"
"Male","6"
"Kahar",""
"Female","132"
"Male","137"
"Kalwar",""
"Female","543"
"Male","617"
"Kanu",""
"Female","835"
"Male","940"
"Kathabaniyan",""
"Female","7"
"Male","14"
"Koiri/Kushwaha",""
"Female","787"
"Male","815"
"Kumal",""
"Female","104"
"Male","111"
"Kumhar",""
"Female","229"
"Male","270"
"Kurmi",""
"Female","554"
"Male","554"
"Lohar",""
"Female","106"
"Male","101"
"Magar",""
"Female","14"
"Male","14"
"Mali",""
"Female","8"
"Male","7"
"Mallaha",""
"Female","583"
"Male","576"
"Musalman",""
"Female","2095"
"Male","2090"
"Newar",""
"Female","36"
"Male","35"
"Nuniya",""
"Female","61"
"Male","76"
"Others",""
"Female","51"
"Male","45"
"Punjabi/Sikh",""
"Female","6"
"Male","8"
"Sanyasi/Dasnami",""
"Female","99"
"Male","112"
"Satar/ Santhal",""
"Female","7"
"Male","8"
"Sonar",""
"Female","71"
"Male","71"
"Sudhi",""
"Female","5"
"Male","8"
"Sunuwar",""
"Female","6"
"Male","9"
"Tatma/Tatwa",""
"Female","210"
"Male","190"
"Teli",""
"Female","1801"
"Male","2014"
"Terai Others",""
"Female","14"
"Male","19"
"Tharu",""
"Female","37"
"Male","51"
"Yadav",""
"Female","531"
"Male","579"
