"Population by Caste Ethinicity","Number"
"Aathpariya",""
"Female","6"
"Male","8"
"","14"
"Amat",""
"Female","6"
"Male","9"
"","15"
"Badhaee",""
"Female","71"
"Male","273"
"","344"
"Badi",""
"Female","557"
"Male","615"
"","1172"
"Bahing",""
"Female","10"
"Male","19"
"","29"
"Bangali",""
"Female","612"
"Male","2046"
"","2658"
"Bantaba",""
"Female","35"
"Male","36"
"","71"
"Bantar/Sardar",""
"Female","31"
"Male","69"
"","100"
"Baraee",""
"Female","116"
"Male","270"
"","386"
"Bhote",""
"Female","457"
"Male","428"
"","885"
"Bin",""
"Female","5"
"Male","21"
"","26"
"Bote",""
"Female","11"
"Male","11"
"","22"
"Brahman - Hill",""
"Female","111388"
"Male","127202"
"","238590"
"Brahman - Tarai",""
"Female","774"
"Male","1135"
"","1909"
"Brahmu/ Baramo",""
"Female","40"
"Male","62"
"","102"
"Byasi/Sauka",""
"Female","8"
"Male","14"
"","22"
"Chamar/ Harijan/ Ram",""
"Female","137"
"Male","316"
"","453"
"Chamling",""
"Female","95"
"Male","81"
"","176"
"Chepang /Praja",""
"Female","89"
"Male","115"
"","204"
"Chhantyal/Chhantel",""
"Female","102"
"Male","98"
"","200"
"Chhetri",""
"Female","83991"
"Male","91898"
"","175889"
"Dalit Others",""
"Female","1856"
"Male","2185"
"","4041"
"Damai/Dholi",""
"Female","2992"
"Male","3270"
"","6262"
"Danuwar",""
"Female","247"
"Male","312"
"","559"
"Darai",""
"Female","45"
"Male","53"
"","98"
"Dev",""
"Female","70"
"Male","86"
"","156"
"Dhanuk",""
"Female","331"
"Male","859"
"","1190"
"Dhimal",""
"Female","178"
"Male","183"
"","361"
"Dhobi",""
"Female","156"
"Male","280"
"","436"
"Dhunia",""
"Female","13"
"Male","9"
"","22"
"Dom",""
"Female","5"
"Male","8"
"","13"
"Dura",""
"Female","32"
"Male","41"
"","73"
"Dusadh/ Pasawan/ Pasi",""
"Female","119"
"Male","239"
"","358"
"Foreigner",""
"Female","546"
"Male","916"
"","1462"
"Gaderi/Bhedihar",""
"Female","22"
"Male","38"
"","60"
"Gaine",""
"Female","91"
"Male","100"
"","191"
"Ghale",""
"Female","456"
"Male","415"
"","871"
"Gharti/Bhujel",""
"Female","1188"
"Male","1323"
"","2511"
"Gurung",""
"Female","13533"
"Male","12247"
"","25780"
"Hajam/Thakur",""
"Female","691"
"Male","1533"
"","2224"
"Halwai",""
"Female","624"
"Male","1071"
"","1695"
"Hayu",""
"Female","16"
"Male","25"
"","41"
"Hyolmo",""
"Female","280"
"Male","238"
"","518"
"Janajati Others",""
"Female","65"
"Male","69"
"","134"
"Jhangad/ Dhagar",""
"Female","17"
"Male","29"
"","46"
"Jirel",""
"Female","131"
"Male","168"
"","299"
"Kahar",""
"Female","39"
"Male","41"
"","80"
"Kalar",""
"Female","7"
"Male","9"
"","16"
"Kalwar",""
"Female","1506"
"Male","2648"
"","4154"
"Kamar",""
"Female","4"
"Male","16"
"","20"
"Kami",""
"Female","4057"
"Male","4808"
"","8865"
"Kanu",""
"Female","216"
"Male","527"
"","743"
"Kathabaniyan",""
"Female","1829"
"Male","2651"
"","4480"
"Kayastha",""
"Female","636"
"Male","851"
"","1487"
"Kewat",""
"Female","57"
"Male","113"
"","170"
"Khaling",""
"Female","25"
"Male","15"
"","40"
"Khatwe",""
"Female","15"
"Male","27"
"","42"
"Khawas",""
"Female","37"
"Male","40"
"","77"
"Koche",""
"Female","22"
"Male","27"
"","49"
"Koiri/Kushwaha",""
"Female","457"
"Male","1136"
"","1593"
"Kulung",""
"Female","41"
"Male","56"
"","97"
"Kumal",""
"Female","369"
"Male","575"
"","944"
"Kumhar",""
"Female","68"
"Male","143"
"","211"
"Kurmi",""
"Female","160"
"Male","514"
"","674"
"Lepcha",""
"Female","15"
"Male","14"
"","29"
"Lhomi",""
"Female","8"
"Male","14"
"","22"
"Limbu",""
"Female","3313"
"Male","3222"
"","6535"
"Lodh",""
"Female","23"
"Male","12"
"","35"
"Lohar",""
"Female","110"
"Male","329"
"","439"
"Loharung",""
"Female","9"
"Male","9"
"","18"
"Magar",""
"Female","17806"
"Male","18955"
"","36761"
"Majhi",""
"Female","1130"
"Male","1177"
"","2307"
"Mali",""
"Female","42"
"Male","88"
"","130"
"Mallaha",""
"Female","77"
"Male","196"
"","273"
"Marwadi",""
"Female","6014"
"Male","6809"
"","12823"
"Meche",""
"Female","12"
"Male","16"
"","28"
"Munda",""
"Female","29"
"Male","14"
"","43"
"Musahar",""
"Female","38"
"Male","64"
"","102"
"Musalman",""
"Female","5607"
"Male","12099"
"","17706"
"Nachhiring",""
"Female","7"
"Male","8"
"","15"
"Newar",""
"Female","121525"
"Male","119606"
"","241131"
"Nuniya",""
"Female","32"
"Male","132"
"","164"
"Nurang",""
"Female","10"
"Male","5"
"","15"
"Others",""
"Female","36"
"Male","43"
"","79"
"Pahari",""
"Female","43"
"Male","62"
"","105"
"Punjabi/Sikh",""
"Female","144"
"Male","210"
"","354"
"Rai",""
"Female","10633"
"Male","10015"
"","20648"
"Rajbansi",""
"Female","240"
"Male","319"
"","559"
"Rajbhar",""
"Female","10"
"Male","13"
"","23"
"Rajdhob",""
"Female","14"
"Male","23"
"","37"
"Raji",""
"Female","8"
"Male","12"
"","20"
"Rajput",""
"Female","492"
"Male","815"
"","1307"
"Sanyasi/Dasnami",""
"Female","2641"
"Male","2879"
"","5520"
"Sarki",""
"Female","757"
"Male","806"
"","1563"
"Satar/ Santhal",""
"Female","43"
"Male","70"
"","113"
"Sherpa",""
"Female","6144"
"Male","5632"
"","11776"
"Sonar",""
"Female","76"
"Male","102"
"","178"
"Sudhi",""
"Female","383"
"Male","605"
"","988"
"Sunuwar",""
"Female","1021"
"Male","1068"
"","2089"
"Tajpuriya",""
"Female","26"
"Male","35"
"","61"
"Tamang",""
"Female","37928"
"Male","38138"
"","76066"
"Tatma/Tatwa",""
"Female","48"
"Male","158"
"","206"
"Teli",""
"Female","1670"
"Male","3633"
"","5303"
"Terai Others",""
"Female","1049"
"Male","2307"
"","3356"
"Thakali",""
"Female","1064"
"Male","949"
"","2013"
"Thakuri",""
"Female","5339"
"Male","5921"
"","11260"
"Thami",""
"Female","187"
"Male","235"
"","422"
"Tharu",""
"Female","4650"
"Male","7253"
"","11903"
"Thulung",""
"Female","46"
"Male","49"
"","95"
"Topkegola",""
"Female","16"
"Male","14"
"","30"
"Undefined Others",""
"Female","42"
"Male","68"
"","110"
"Yadav",""
"Female","1164"
"Male","2923"
"","4087"
"Yakkha",""
"Female","97"
"Male","88"
"","185"
"Yamphu",""
"Female","4"
"Male","7"
"","11"
